,pop_18,white_18,hh_18,hinc_18,mhval_18,mhval_18_se,mrent_18,mrent_18_se,total_25_18,total_25_col_bd_18,total_25_col_md_18,total_25_col_pd_18,total_25_col_phd_18,tot_units_built_18,units_40_49_built_18,units_39_early_built_18,ohu_18,rhu_18,mmhcosts_18,iinc_18,mov_wc_w_income_18,mov_wc_9000_18,mov_wc_15000_18,mov_wc_25000_18,mov_wc_35000_18,mov_wc_50000_18,mov_wc_65000_18,mov_wc_75000_18,mov_wc_76000_more_18,mov_oc_w_income_18,mov_oc_9000_18,mov_oc_15000_18,GEO_ID,state_x,county_x,tract_x,mov_oc_25000_18,mov_oc_35000_18,mov_oc_50000_18,mov_oc_65000_18,mov_oc_75000_18,mov_oc_76000_more_18,mov_os_w_income_18,mov_os_9000_18,mov_os_15000_18,mov_os_25000_18,mov_os_35000_18,mov_os_50000_18,mov_os_65000_18,mov_os_75000_18,mov_os_76000_more_18,mov_fa_w_income_18,mov_fa_9000_18,mov_fa_15000_18,mov_fa_25000_18,mov_fa_35000_18,mov_fa_50000_18,mov_fa_65000_18,mov_fa_75000_18,mov_fa_76000_more_18,FIPS,mhval_12,mhval_12_se,mrent_12,mrent_12_se,mov_wc_w_income_12,mov_wc_9000_12,mov_wc_15000_12,mov_wc_25000_12,mov_wc_35000_12,mov_wc_50000_12,mov_wc_65000_12,mov_wc_75000_12,mov_wc_76000_more_12,mov_oc_w_income_12,mov_oc_9000_12,mov_oc_15000_12,mov_oc_25000_12,mov_oc_35000_12,mov_oc_50000_12,mov_oc_65000_12,mov_oc_75000_12,mov_oc_76000_more_12,mov_os_w_income_12,mov_os_9000_12,mov_os_15000_12,mov_os_25000_12,mov_os_35000_12,mov_os_50000_12,mov_os_65000_12,mov_os_75000_12,mov_os_76000_more_12,mov_fa_w_income_12,mov_fa_9000_12,mov_fa_15000_12,mov_fa_25000_12,mov_fa_35000_12,mov_fa_50000_12,mov_fa_65000_12,mov_fa_75000_12,mov_fa_76000_more_12,iinc_12,trtid_base_x,state_y,county_y,tract_y,pop_00,white_00,hu_00,ohu_00,rhu_00,total_25_00,male_25_col_bd_00,male_25_col_md_00,male_25_col_psd_00,male_25_col_phd_00,female_25_col_bd_00,female_25_col_md_00,female_25_col_psd_00,female_25_col_phd_00,hh_00,hinc_00,mrent_00,mhval_00,trtid00,trtid_base_y,state,county,tract,pop_90,hh_90,white_90,total_25_col_9th_90,total_25_col_12th_90,total_25_col_hs_90,total_25_col_sc_90,total_25_col_ad_90,total_25_col_bd_90,total_25_col_gd_90,hinc_90,ohu_90,rhu_90,mrent_90,mhval_90,trtid90,inc80_18,inc120_18,inc80_00,inc120_00,inc80_90,low_80120_18,mod_80120_18,high_80120_18,low_pdmt_medhhinc_18,high_pdmt_medhhinc_18,mod_pdmt_medhhinc_18,mix_low_medhhinc_18,mix_mod_medhhinc_18,mix_high_medhhinc_18,inc_cat_medhhinc_18,inc_cat_medhhinc_encoded18,low_80120_00,mod_80120_00,high_80120_00,low_pdmt_medhhinc_00,high_pdmt_medhhinc_00,mod_pdmt_medhhinc_00,mix_low_medhhinc_00,mix_mod_medhhinc_00,mix_high_medhhinc_00,inc_cat_medhhinc_00,inc_cat_medhhinc_encoded00,per_all_li_90,per_all_li_00,per_all_li_18,all_li_count_90,all_li_count_00,all_li_count_18,real_mhval_90,real_mrent_90,real_hinc_90,real_mhval_00,real_mrent_00,real_hinc_00,real_mhval_12,real_mrent_12,real_mhval_18,real_mrent_18,real_hinc_18,per_nonwhite_90,per_nonwhite_00,per_nonwhite_18,hu_90,per_rent_90,per_rent_00,hu_18,per_rent_18,total_25_90,per_col_90,male_25_col_00,female_25_col_00,total_25_col_00,per_col_00,per_col_18,per_units_pre50_18,per_limove_18,mov_tot_w_income_18,per_limove_12,mov_tot_w_income_12,lmh_flag_encoded,lmh_flag_category,pctch_real_mhval_00_18,pctch_real_mrent_12_18,rent_decrease,rent_marginal,rent_increase,rent_rapid_increase,house_decrease,house_marginal,house_increase,house_rapid_increase,tot_decrease,tot_marginal,tot_increase,tot_rapid_increase,change_flag_encoded,change_flag_category,per_ch_zillow_12_18,ab_50pct_ch,ab_90percentile_ch,rent_50pct_ch,rent_90percentile_ch,hv_abrm_ch,rent_abrm_ch,pctch_real_mhval_90_00,pctch_real_mrent_90_00,pctch_real_hinc_90_00,pctch_real_mrent_00_18,pctch_real_hinc_00_18,ch_all_li_count_90_00,ch_all_li_count_00_18,ch_per_col_90_00,ch_per_col_00_18,ch_per_limove_12_18,pop00flag,aboverm_per_all_li_90,aboverm_per_all_li_00,aboverm_per_all_li_18,aboverm_per_nonwhite_18,aboverm_per_nonwhite_90,aboverm_per_nonwhite_00,aboverm_per_rent_90,aboverm_per_rent_00,aboverm_per_rent_18,aboverm_per_col_90,aboverm_per_col_00,aboverm_per_col_18,aboverm_real_mrent_90,aboverm_real_mrent_00,aboverm_real_mrent_12,aboverm_real_mrent_18,aboverm_real_mhval_90,aboverm_real_mhval_00,aboverm_real_mhval_18,aboverm_pctch_real_mhval_00_18,aboverm_pctch_real_mrent_00_18,aboverm_pctch_real_mrent_12_18,aboverm_pctch_real_mhval_90_00,aboverm_pctch_real_mrent_90_00,lostli_00,lostli_18,aboverm_pctch_real_hinc_90_00,aboverm_pctch_real_hinc_00_18,aboverm_ch_per_col_90_00,aboverm_ch_per_col_00_18,aboverm_per_units_pre50_18,GEOID,rail,presence_ph_LIHTC,vul_gent_90,vul_gent_00,vul_gent_18,hotmarket_00,hotmarket_18,gent_90_00,gent_90_00_urban,gent_00_18,gent_00_18_urban,dp_PChRent,dp_RentGap,tr_rent_gap,rm_rent_gap,dense,SAE,AdvG,ARE,BE,SMMI,ARG,EOG,OD,OD_loss,LISD,double_counted,typology,typ_cat
0,560.0,488.0,239.0,58942.0,354400.0,53452.0,1179.0,456.0,496.0,134.0,18.0,11.0,2.0,487.0,38.0,64.0,187.0,52.0,1113.0,21875.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400000US06111000100,6,111,100,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6111000100,357100.0,133224.0,725.0,2514.0,33.0,14.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23269.0,24444002503.0,6,111,100,751.9999999999992,634.9999999999992,313.9999999999997,226.99999999999974,86.9999999999999,625.9999999999992,56.999999999999936,25.999999999999968,6.999999999999992,7.999999999999992,57.999999999999936,26.999999999999968,0.0,0.0,335.9999999999997,56963.99999999994,459.9999999999996,198599.9999999998,24444002503.0,36666004103.0,6,111,100,914.9999915210983,194.99999819302099,914.9999915210983,527.9999951072567,45.99999957373828,85.99999920307593,125.99999883241354,102.99999904554441,33.99999968493699,75.9999992957415,30794.999714636313,218.99999797062355,158.99999852661708,563.9999947736608,136299.99873696794,36666004103.0,0.5340826852043563,0.7555454520089757,0.387387690613983,0.560394159359119,0.8392857065084244,0.5340826852043563,0.2214627668046194,0.2444545479910243,0.0,0.0,0.0,1.0,0.0,0.0,2.0,mix_low,0.387387690613983,0.17300646874513598,0.43960584064088093,0.0,0.0,0.0,0.0,1.0,0.0,4.0,mix_mod,0.8392857065084244,0.387387690613983,0.5340826852043563,163.66071125257108,130.16226404629816,127.64576176384115,283503.9973728934,1173.1199891292142,64053.59940644353,303857.9999999997,703.7999999999993,87154.91999999991,396381.00000000006,804.7500000000001,354400.0,1179.0,58942.0,0.0,0.15558510638297873,0.12857142857142856,377.9999964972406,0.42063492063492064,0.2770700636942676,239.0,0.2175732217573222,998.9999907427074,0.11011011011011013,90.9999999999999,84.9999999999999,175.99999999999986,0.281150159744409,0.3326612903225806,0.20944558521560572,1.0,21.0,0.5681818181818182,44.0,4,aff_mix_low,0.16633427456246122,0.4650512581547062,0,0,0,1,0,0,1,0,0,0,1,1,3,ch_rapid_increase,0.7907551240560948,1,1,0,0,1,1,0.07179441142177148,-0.4000613692360512,0.3606560881453367,0.6751918158567792,-0.3237100097160314,-33.498447206272914,-2.5165022824569974,0.17104004963429886,0.05151113057817164,0.43181818181818177,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,6111000100,0,False,1,0,0,1.0,1.0,1,1,0,0,1,0,-1179.0,18.953113221069398,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0,1.0,2.0,['OD']
1,2602.0,277.0,752.0,52250.0,324700.0,19484.0,1065.0,191.0,1589.0,124.0,16.0,10.0,28.0,793.0,64.0,155.0,392.0,360.0,1148.0,19942.0,49.0,0.0,8.0,8.0,5.0,9.0,19.0,0.0,0.0,41.0,24.0,4.0,1400000US06111000200,6,111,200,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6111000200,204300.0,59333.0,894.0,182.0,116.0,31.0,24.0,12.0,22.0,7.0,20.0,0.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19682.0,6111000200.0,6,111,200,2379.9788380290547,526.9953141350048,604.9946205914192,311.99722582565755,292.99739476576167,1300.9884320486553,40.99963544503833,14.999866626233535,0.0,0.0,20.99981327672695,0.0,0.0,0.0,608.9945850250815,38868.65439300476,546.9951363033164,169698.49109812206,6111000200.0,12222000500.0,6,111,200,1697.2324746526276,459.23621471943983,1697.2324746526276,1000.4261848972536,415.56696939136015,188.39607665077747,165.5985126923925,137.40447148607979,27.191606180037354,66.17629154970786,24843.674084123286,512.2152772016775,258.7345461085747,331.19318761939167,181358.93996932585,12222000500.0,0.5905525798719327,0.8422389831721889,0.5802336015649004,0.7343123270919641,1.1218888942412673,0.5905525798719327,0.2516864033002563,0.15776101682781107,1.0,0.0,0.0,0.0,0.0,0.0,1.0,low_pdmt,0.5802336015649004,0.1540787255270636,0.265687672908036,1.0,0.0,0.0,0.0,0.0,0.0,1.0,low_pdmt,1.1218888942412673,0.5802336015649004,0.5905525798719327,515.2120091271373,353.35912140262496,444.09554006369336,377226.59513619775,688.8818302483348,51674.84209497643,259638.69138012675,836.9025585440739,59469.04122129727,226773.00000000003,992.34,324700.0,1065.0,52250.0,0.0,0.7785714285714286,0.8935434281322059,770.9498233102522,0.3356049100545063,0.484297520661157,752.0,0.4787234042553192,2000.7601128476088,0.04666621307082042,55.999502071271856,20.99981327672695,76.99931534799882,0.05918524212144504,0.11202013845185653,0.27616645649432536,0.5232480343591456,90.0,0.4995409560626952,138.0,1,aff_predominantly_LI,0.2505840261096508,0.07322087187858997,0,0,1,0,0,0,1,0,0,0,1,0,2,ch_increase,0.5573220605583956,1,0,0,0,1,1,-0.3117168971440517,0.214871000796144,0.15083160025908546,0.27254958074538344,-0.12139158582418795,-161.8528877245124,90.73641866106834,0.012519029050624624,0.05283489633041148,0.02370707829645036,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,6111000200,0,True,0,1,1,1.0,1.0,0,0,0,0,1,0,-1065.0,18.953113221069398,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1.0,1.0,['LISD']
2,7906.0,1885.0,2331.0,61217.0,369900.0,41139.0,1322.0,133.0,4863.0,411.0,249.0,128.0,13.0,2517.0,175.0,519.0,1245.0,1086.0,1466.0,22772.0,327.0,50.0,55.0,63.0,28.0,131.0,0.0,0.0,0.0,50.0,0.0,0.0,1400000US06111000302,6,111,302,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6111000302,290700.0,49833.0,1095.0,106.0,332.0,32.0,30.0,57.0,135.0,49.0,17.0,0.0,12.0,136.0,0.0,0.0,20.0,27.0,46.0,22.0,0.0,21.0,49.0,18.0,0.0,16.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23010.0,6111000302.0,6,111,302,6379.0,2481.0,2077.0,1266.0,811.0,3750.0,143.0,65.0,29.0,7.0,218.0,43.0,52.0,0.0,2031.0,42269.0,661.0,155000.0,6111000302.0,6111000300.0,6,111,302,7747.6231045969425,2262.323777665678,7747.6231045969425,4441.621387136236,1040.8918267683464,725.5038321479589,1094.3851968806384,739.9916198867046,349.9357961512428,322.6318884897605,19871.67255150577,2224.989863108141,1344.020924071334,357.73691262595213,110441.52037766932,6111000300.0,0.5120684474850711,0.7762907321379144,0.5012810862841289,0.7137649048096902,1.4904254351699244,0.5120684474850711,0.26422228465284336,0.2237092678620856,0.0,0.0,0.0,1.0,0.0,0.0,2.0,mix_low,0.5012810862841289,0.2124838185255613,0.28623509519030976,0.0,0.0,0.0,1.0,0.0,0.0,2.0,mix_low,1.4904254351699244,0.5012810862841289,0.5120684474850711,3371.8249008226353,1018.1018862430659,1193.6315510877007,229718.36238555214,744.0927782619805,41333.078907132,237150.0,1011.33,64671.57,322677.0,1215.45,369900.0,1322.0,61217.0,0.0,0.61106756544913,0.7615734884897546,3569.0107871794753,0.3765807962529274,0.3904670197400096,2331.0,0.4658944658944658,8714.961547460889,0.07717391304347826,215.0,261.0,476.0,0.12693333333333334,0.16471314003701418,0.2757250695272149,0.5946542339115284,377.0,0.33367321568482106,517.0,5,aff_mix_mod,0.5597722960151803,0.0876630054712246,0,0,1,0,0,0,0,1,0,0,1,1,3,ch_rapid_increase,0.5573220605583956,1,0,0,0,1,1,0.0323510821567446,0.3591450280732744,0.5646443891902029,0.3071895424836601,-0.05341713522649906,-2353.7230145795693,175.52966484463482,0.04975942028985508,0.037779806703680835,0.2609810182267073,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,6111000302,0,True,1,1,1,1.0,1.0,0,0,0,0,1,0,-1322.0,18.953113221069398,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1.0,1.0,['LISD']
3,5005.0,1261.0,1407.0,74464.0,409800.0,26653.0,1616.0,240.0,3290.0,454.0,89.0,17.0,0.0,1499.0,43.0,153.0,1056.0,351.0,1742.0,28935.0,181.0,44.0,23.0,75.0,34.0,5.0,0.0,0.0,0.0,73.0,21.0,0.0,1400000US06111000303,6,111,303,0.0,23.0,0.0,16.0,0.0,13.0,29.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6111000303,403800.0,51072.0,1753.0,557.0,165.0,42.0,17.0,20.0,0.0,8.0,50.0,0.0,28.0,70.0,9.0,0.0,38.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27024.0,6111000301.0,6,111,303,4422.000000000005,1254.0602327173178,1098.6899383983582,706.2286105407262,392.46132785763206,2400.1683778234105,102.90759753593436,58.011635865845356,12.10677618069816,9.080082135523623,88.27857631759078,20.68240930869269,13.620123203285429,4.540041067761812,1062.8740588637927,25062.540041067783,443.9151266255992,87471.45790554423,6111000301.0,6111000300.0,6,111,303,3103.4352480268412,906.2102349675616,3103.4352480268412,1779.1630007207966,416.9459898816269,290.61224776545936,438.3736210532737,296.4155645411137,140.1724205811893,129.2354005039946,7959.918571284034,891.2555340456831,538.3692331876252,143.29728346038783,44239.130189795746,6111000300.0,0.43041946960445104,0.6218639621784207,0.4185061465914061,0.6404222609802337,1.1408080371414615,0.43041946960445104,0.1914444925739696,0.37813603782157934,0.0,0.0,0.0,0.0,1.0,0.0,4.0,mix_mod,0.4185061465914061,0.22191611438882766,0.3595777390197663,0.0,0.0,0.0,1.0,0.0,0.0,2.0,mix_low,1.1408080371414615,0.4185061465914061,0.43041946960445104,1033.8119193908467,444.8193266870532,605.6001937334628,92017.39079477514,298.0583495976067,16556.630628270792,133831.33059548266,679.1901437371669,38345.6862628337,448218.00000000006,1945.83,409800.0,1616.0,74464.0,0.0,0.7164042892995666,0.7480519480519481,1429.6247672333084,0.3765807962529274,0.357208448117539,1407.0,0.24946695095948826,3490.918245047454,0.07717391304347826,169.99931553730337,113.50102669404524,283.5003422313486,0.11811685582177385,0.1702127659574468,0.13075383589059372,0.6663963695765817,283.0,0.5348673093353944,235.0,5,aff_mix_mod,2.062063256612592,-0.16950607195900985,1,0,0,0,0,0,0,1,1,0,0,1,3,ch_rapid_increase,0.5573220605583956,1,0,0,0,1,0,0.4544134477140789,1.2787153745369209,1.3160319949010426,1.3793042565490468,0.941913348208185,-588.9925927037934,160.78086704640947,0.04094294277829559,0.05209591013567296,0.13152906024118727,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,6111000303,0,False,1,1,1,1.0,1.0,0,0,0,0,1,0,-195.0,18.953113221069398,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0,1.0,6.0,['SMMI']
4,4459.0,965.0,1193.0,73352.0,414100.0,43599.0,1421.0,139.0,2640.0,251.0,37.0,11.0,0.0,1259.0,198.0,164.0,741.0,452.0,1600.0,24006.0,206.0,49.0,19.0,11.0,77.0,33.0,17.0,0.0,0.0,60.0,0.0,12.0,1400000US06111000304,6,111,304,21.0,17.0,0.0,7.0,0.0,3.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6111000304,341200.0,30725.0,1173.0,139.0,118.0,65.0,9.0,0.0,8.0,21.0,11.0,0.0,4.0,54.0,13.0,21.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23409.0,12222000701.0,6,111,304,4343.999999999995,1231.9397672826822,1079.3100616016418,693.7713894592738,385.538672142368,2357.831622176589,101.09240246406564,56.988364134154644,11.89322381930184,8.919917864476377,86.72142368240922,20.31759069130731,13.379876796714571,4.459958932238188,1044.1259411362073,24620.459958932217,436.0848733744008,85928.54209445577,12222000701.0,18333001200.0,6,111,304,3048.6935339628944,890.2255284730546,3048.6935339628944,1747.7802185858914,409.5914500462232,285.48611775170366,430.6411177145516,291.187069411876,137.69990933031485,126.95580812460558,7819.513004040905,875.5346145795337,528.8729001667507,140.7696525319461,43458.79304023631,18333001200.0,0.4515656192890661,0.6671547040789814,0.418506146591406,0.6404222609802335,1.1408080447366815,0.4515656192890661,0.21558908478991526,0.33284529592101864,0.0,0.0,0.0,0.0,1.0,0.0,4.0,mix_mod,0.418506146591406,0.22191611438882747,0.3595777390197665,0.0,0.0,0.0,1.0,0.0,0.0,2.0,mix_low,1.1408080447366815,0.418506146591406,0.4515656192890661,1015.5764445120244,436.97312418103934,538.717783811856,90394.28952369155,292.80087726644786,16264.587048405083,131470.66940451734,667.2098562628331,37669.3037371663,378732.00000000006,1302.0300000000002,414100.0,1421.0,73352.0,0.0,0.7164042892995665,0.7835837631756,1404.4075147462845,0.3765807962529274,0.35720844811753905,1193.0,0.3788767812238055,3429.341690965166,0.07717391304347826,167.00068446269663,111.49897330595476,278.4996577686514,0.11811685582177385,0.11325757575757575,0.2875297855440826,0.5308547209955661,284.0,0.627906976744186,172.0,5,aff_mix_mod,2.1497519703491474,0.0913727026258994,0,0,1,0,0,0,0,1,0,0,1,1,3,ch_rapid_increase,0.5573220605583956,1,0,0,0,1,1,0.4544134380309508,1.2787153593657927,1.31603197948147,1.1297647009582354,0.9472619008783928,-578.6033203309851,101.7446596308166,0.040942942778295605,-0.0048592800641981135,-0.09705225574861998,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,6111000304,0,False,1,1,1,1.0,1.0,0,0,0,0,1,1,195.0,18.953113221069398,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0,1.0,6.0,['SMMI']
5,6293.0,1452.0,1744.0,63733.0,378200.0,47703.0,1319.0,73.0,3714.0,439.0,199.0,60.0,38.0,1788.0,178.0,283.0,1132.0,612.0,1257.0,25289.0,146.0,44.0,4.0,10.0,39.0,8.0,11.0,2.0,28.0,124.0,57.0,20.0,1400000US06111000400,6,111,400,5.0,10.0,12.0,11.0,0.0,9.0,40.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6111000400,333100.0,68042.0,1164.0,81.0,312.0,92.0,11.0,112.0,33.0,9.0,0.0,53.0,2.0,113.0,76.0,25.0,0.0,0.0,0.0,0.0,0.0,12.0,96.0,22.0,29.0,0.0,32.0,13.0,0.0,0.0,0.0,24.0,12.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,20116.0,12222000701.0,6,111,400,6596.999999999994,1485.9999999999984,1689.9999999999984,1064.9999999999989,624.9999999999994,3655.999999999997,82.9999999999999,57.999999999999936,55.999999999999936,27.999999999999968,87.9999999999999,16.999999999999982,22.999999999999982,4.999999999999996,1707.9999999999982,42347.99999999996,644.9999999999992,164499.99999999985,12222000701.0,18333001200.0,6,111,400,6742.346205992685,1759.1129799021512,6742.346205992685,3641.223937588432,1293.0266723191592,624.0491139184771,693.0652840888197,549.0440611237274,191.0167756947934,220.01374348689905,32342.406585621287,1727.1178313314438,1104.0778134051372,557.1394679928009,193240.1018639976,18333001200.0,0.4867596696899327,0.7133447433654203,0.5090517426327192,0.7075305548731381,1.3993435209098288,0.4867596696899327,0.2265850736754876,0.2866552566345797,0.0,0.0,0.0,1.0,0.0,0.0,2.0,mix_low,0.5090517426327192,0.19847881224041888,0.2924694451268619,0.0,0.0,0.0,1.0,0.0,0.0,2.0,mix_low,1.3993435209098288,0.5090517426327192,0.4867596696899327,2461.603350974457,869.4603764166835,848.9088639392427,401939.4118771149,1158.8500934250258,67272.20569809231,251684.99999999968,986.8499999999989,64792.439999999944,369741.00000000006,1292.0400000000004,378200.0,1319.0,63733.0,0.0,0.7747460967106261,0.7692674400127125,2831.195644736581,0.3899687453453477,0.3698224852071006,1744.0,0.35091743119266056,7211.439588220306,0.05699701344695445,168.99999999999986,109.9999999999999,278.9999999999997,0.0763129102844639,0.1981690899299946,0.2578299776286353,0.6130451969161647,310.0,0.7162591566261292,545.0,1,aff_predominantly_LI,0.50267199078213,0.02086622705179391,0,1,0,0,0,0,1,0,0,1,1,0,2,ch_increase,0.5958365758754863,1,0,0,0,1,0,-0.3738235351825925,-0.14842307421892156,-0.036861667792210916,0.3365759740588756,-0.01635129036659119,-1592.1429745577734,-20.551512477440838,0.01931589683750945,0.12185617964553072,-0.1032139597099645,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,6111000400,0,False,1,1,1,0.0,0.0,0,0,0,0,0,0,-34.864687587335304,18.953113221069398,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0,1.0,2.0,['OD']
6,1648.0,590.0,582.0,47308.0,132800.0,44511.0,1387.0,329.0,1128.0,108.0,28.0,6.0,0.0,686.0,91.0,79.0,339.0,243.0,1106.0,27272.0,68.0,23.0,8.0,0.0,29.0,5.0,0.0,0.0,3.0,21.0,0.0,11.0,1400000US06111000500,6,111,500,5.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6111000500,141700.0,65417.0,1131.0,97.0,402.0,96.0,77.0,93.0,73.0,30.0,0.0,0.0,33.0,114.0,57.0,26.0,31.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,10.0,0.0,0.0,12.0,9.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19936.0,6111000500.0,6,111,500,2333.0,925.0,610.0,389.0,221.0,1635.0,7.0,11.0,0.0,8.0,20.0,19.0,0.0,15.0,668.0,32031.0,640.0,95300.0,6111000500.0,12222005600.0,6,111,500,1718.7636177962534,560.3283387215117,1718.7636177962534,1110.7788113027784,132.39686840269613,243.25747708937527,323.39776618103605,218.76510604728057,83.2661165502623,68.42403055133033,31773.425898247882,584.2476264820426,385.85777903508654,690.9020082329776,199089.4150268847,12222005600.0,0.6304090869393912,0.7431211817845551,0.6220822501819355,0.8388091531834578,1.1614287170391104,0.6304090869393912,0.11271209484516387,0.2568788182154449,1.0,0.0,0.0,0.0,0.0,0.0,1.0,low_pdmt,0.6220822501819355,0.2167269030015223,0.16119084681654214,1.0,0.0,0.0,0.0,0.0,0.0,1.0,low_pdmt,1.1614287170391104,0.6220822501819355,0.6304090869393912,650.7814235619815,415.55094312153295,366.8980885987257,414105.98325592023,1437.0761771245934,66088.72586835557,145809.0,979.2,49007.43,157287.0,1255.41,132800.0,1387.0,47308.0,0.0,0.6035147878268323,0.6419902912621359,970.1054055171292,0.3977483032675189,0.3622950819672131,582.0,0.4175257731958763,2180.286176124759,0.06957350313122965,26.0,54.0,80.0,0.048929663608562685,0.12588652482269502,0.2478134110787172,0.6079755089656081,101.0,0.7178758735109361,559.0,1,aff_predominantly_LI,-0.08921945833247605,0.10481834619765648,0,0,1,0,1,0,0,0,1,0,1,0,2,ch_increase,0.5958365758754863,1,0,0,0,1,1,-0.6478944862047813,-0.31861649675436504,-0.2584600572021983,0.4164624183006535,-0.03467698673446047,-235.2304804404485,-48.65285452280728,-0.020643839522666955,0.07695686121413234,-0.10990036454532792,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,6111000500,0,False,0,1,1,0.0,1.0,0,0,0,0,1,0,-139.093236825753,18.953113221069398,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0,1.0,2.0,['OD']
