,pop_18,white_18,hh_18,hinc_18,mhval_18,mhval_18_se,mrent_18,mrent_18_se,total_25_18,total_25_col_bd_18,total_25_col_md_18,total_25_col_pd_18,total_25_col_phd_18,tot_units_built_18,units_40_49_built_18,units_39_early_built_18,ohu_18,rhu_18,mmhcosts_18,iinc_18,I_10000_18,I_15000_18,I_20000_18,I_25000_18,I_30000_18,I_35000_18,I_40000_18,I_45000_18,I_50000_18,I_60000_18,I_75000_18,I_100000_18,I_125000_18,I_150000_18,I_200000_18,I_201000_18,mov_wc_w_income_18,mov_wc_9000_18,mov_wc_15000_18,mov_wc_25000_18,mov_wc_35000_18,mov_wc_50000_18,mov_wc_65000_18,mov_wc_75000_18,mov_wc_76000_more_18,mov_oc_w_income_18,mov_oc_9000_18,mov_oc_15000_18,GEO_ID,state_x,county_x,tract_x,mov_oc_25000_18,mov_oc_35000_18,mov_oc_50000_18,mov_oc_65000_18,mov_oc_75000_18,mov_oc_76000_more_18,mov_os_w_income_18,mov_os_9000_18,mov_os_15000_18,mov_os_25000_18,mov_os_35000_18,mov_os_50000_18,mov_os_65000_18,mov_os_75000_18,mov_os_76000_more_18,mov_fa_w_income_18,mov_fa_9000_18,mov_fa_15000_18,mov_fa_25000_18,mov_fa_35000_18,mov_fa_50000_18,mov_fa_65000_18,mov_fa_75000_18,mov_fa_76000_more_18,FIPS,mhval_12,mhval_12_se,mrent_12,mrent_12_se,mov_wc_w_income_12,mov_wc_9000_12,mov_wc_15000_12,mov_wc_25000_12,mov_wc_35000_12,mov_wc_50000_12,mov_wc_65000_12,mov_wc_75000_12,mov_wc_76000_more_12,mov_oc_w_income_12,mov_oc_9000_12,mov_oc_15000_12,mov_oc_25000_12,mov_oc_35000_12,mov_oc_50000_12,mov_oc_65000_12,mov_oc_75000_12,mov_oc_76000_more_12,mov_os_w_income_12,mov_os_9000_12,mov_os_15000_12,mov_os_25000_12,mov_os_35000_12,mov_os_50000_12,mov_os_65000_12,mov_os_75000_12,mov_os_76000_more_12,mov_fa_w_income_12,mov_fa_9000_12,mov_fa_15000_12,mov_fa_25000_12,mov_fa_35000_12,mov_fa_50000_12,mov_fa_65000_12,mov_fa_75000_12,mov_fa_76000_more_12,iinc_12,state_y,county_y,tract_y
95,5231.0,2276.0,2059.0,69228.0,453000.0,20028.0,1737.0,58.0,3280.0,842.0,207.0,75.0,112.0,2198.0,76.0,24.0,389.0,1670.0,1785.0,34347.0,44.0,51.0,38.0,69.0,36.0,193.0,36.0,113.0,34.0,180.0,399.0,323.0,188.0,158.0,95.0,102.0,686.0,68.0,39.0,65.0,177.0,154.0,66.0,45.0,72.0,188.0,12.0,0.0,1400000US06111005502,06,111,005502,18.0,0.0,113.0,16.0,0.0,29.0,165.0,27.0,0.0,19.0,44.0,0.0,16.0,17.0,42.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,06111005502,409900.0,28526.0,1385.0,42.0,796.0,29.0,48.0,175.0,210.0,210.0,23.0,12.0,89.0,138.0,0.0,32.0,24.0,27.0,43.0,12.0,0.0,0.0,135.0,0.0,27.0,11.0,33.0,14.0,40.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32135.0,06,111,005502
96,4298.0,2310.0,1359.0,79625.0,541800.0,35646.0,2160.0,332.0,2596.0,545.0,290.0,32.0,26.0,1411.0,0.0,0.0,619.0,740.0,1923.0,41083.0,84.0,7.0,36.0,47.0,33.0,60.0,79.0,30.0,8.0,82.0,157.0,213.0,177.0,155.0,131.0,60.0,96.0,17.0,18.0,6.0,18.0,24.0,7.0,6.0,0.0,67.0,16.0,6.0,1400000US06111005503,06,111,005503,1.0,8.0,36.0,0.0,0.0,0.0,123.0,0.0,11.0,0.0,51.0,0.0,6.0,24.0,31.0,70.0,1.0,0.0,4.0,31.0,30.0,0.0,0.0,4.0,06111005503,449700.0,14369.0,2001.0,-333333333.0,289.0,51.0,53.0,91.0,17.0,44.0,5.0,0.0,28.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,13.0,32.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,8.0,28980.0,06,111,005503
97,4184.0,2592.0,1499.0,104055.0,570500.0,21208.0,2056.0,190.0,2925.0,707.0,446.0,49.0,43.0,1542.0,8.0,0.0,1131.0,368.0,1978.0,43660.0,54.0,43.0,43.0,25.0,48.0,17.0,5.0,25.0,47.0,102.0,104.0,184.0,304.0,148.0,243.0,107.0,308.0,18.0,26.0,14.0,52.0,73.0,34.0,19.0,72.0,37.0,0.0,7.0,1400000US06111005504,06,111,005504,0.0,12.0,5.0,13.0,0.0,0.0,22.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06111005504,455700.0,20287.0,1589.0,378.0,394.0,55.0,50.0,116.0,28.0,35.0,40.0,20.0,50.0,88.0,0.0,0.0,0.0,9.0,54.0,15.0,10.0,0.0,36.0,15.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36820.0,06,111,005504
98,10226.0,5750.0,3941.0,79731.0,551500.0,35587.0,2024.0,219.0,7253.0,1758.0,648.0,134.0,50.0,4004.0,15.0,73.0,2391.0,1550.0,1991.0,38984.0,157.0,230.0,115.0,84.0,74.0,69.0,192.0,267.0,12.0,335.0,246.0,412.0,522.0,319.0,346.0,561.0,744.0,86.0,60.0,57.0,80.0,128.0,104.0,65.0,164.0,95.0,44.0,0.0,1400000US06111005600,06,111,005600,13.0,0.0,0.0,0.0,0.0,38.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,40.0,14.0,0.0,0.0,0.0,11.0,0.0,0.0,15.0,06111005600,420300.0,40911.0,1627.0,153.0,729.0,186.0,35.0,214.0,63.0,85.0,48.0,66.0,32.0,139.0,31.0,6.0,10.0,56.0,5.0,0.0,0.0,31.0,139.0,12.0,32.0,32.0,4.0,17.0,0.0,13.0,29.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,35360.0,06,111,005600
99,3776.0,1832.0,654.0,90278.0,361100.0,31506.0,1819.0,130.0,1203.0,360.0,188.0,25.0,132.0,702.0,4.0,38.0,180.0,474.0,1873.0,9556.0,0.0,17.0,7.0,37.0,0.0,7.0,6.0,4.0,23.0,93.0,53.0,174.0,68.0,39.0,62.0,64.0,271.0,138.0,23.0,23.0,6.0,37.0,24.0,9.0,11.0,604.0,461.0,71.0,1400000US06111005700,06,111,005700,34.0,9.0,0.0,13.0,13.0,3.0,67.0,17.0,0.0,19.0,0.0,0.0,31.0,0.0,0.0,17.0,6.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,06111005700,323800.0,32651.0,1680.0,99.0,351.0,120.0,20.0,12.0,77.0,24.0,46.0,3.0,49.0,195.0,135.0,32.0,1.0,4.0,13.0,10.0,0.0,0.0,55.0,31.0,0.0,0.0,0.0,20.0,0.0,0.0,4.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25216.0,06,111,005700
100,5207.0,3992.0,1697.0,139583.0,727200.0,25040.0,2998.0,281.0,3319.0,1146.0,574.0,161.0,100.0,1753.0,11.0,0.0,1435.0,262.0,2713.0,64830.0,11.0,8.0,8.0,8.0,26.0,40.0,30.0,69.0,16.0,26.0,57.0,135.0,264.0,179.0,244.0,576.0,112.0,0.0,0.0,25.0,20.0,16.0,0.0,0.0,51.0,0.0,0.0,0.0,1400000US06111005801,06,111,005801,0.0,0.0,0.0,0.0,0.0,0.0,88.0,29.0,0.0,25.0,0.0,10.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06111005801,653300.0,31200.0,2001.0,-333333333.0,194.0,15.0,0.0,0.0,0.0,0.0,54.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,12.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45647.0,06,111,005801
101,9306.0,6797.0,2978.0,131083.0,790000.0,48941.0,2613.0,424.0,6019.0,1632.0,1119.0,226.0,378.0,3138.0,0.0,0.0,2615.0,363.0,2612.0,55460.0,46.0,75.0,43.0,46.0,155.0,72.0,58.0,74.0,139.0,82.0,179.0,196.0,205.0,279.0,301.0,1028.0,237.0,45.0,14.0,30.0,33.0,14.0,0.0,30.0,71.0,149.0,0.0,134.0,1400000US06111005802,06,111,005802,0.0,0.0,0.0,0.0,0.0,15.0,112.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,74.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,06111005802,696500.0,50717.0,2001.0,-333333333.0,202.0,0.0,0.0,0.0,20.0,42.0,0.0,26.0,114.0,124.0,27.0,0.0,8.0,27.0,0.0,15.0,0.0,47.0,224.0,12.0,14.0,78.0,14.0,24.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62193.0,06,111,005802
102,6613.0,5314.0,2191.0,128194.0,685300.0,32662.0,2681.0,313.0,4574.0,1262.0,630.0,120.0,83.0,2299.0,0.0,0.0,1814.0,377.0,2315.0,47500.0,57.0,0.0,11.0,35.0,43.0,11.0,30.0,105.0,54.0,100.0,139.0,208.0,259.0,201.0,473.0,465.0,283.0,36.0,47.0,0.0,42.0,35.0,0.0,0.0,123.0,30.0,15.0,0.0,1400000US06111005901,06,111,005901,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06111005901,588900.0,24527.0,2001.0,-333333333.0,222.0,59.0,23.0,0.0,23.0,32.0,59.0,0.0,26.0,145.0,36.0,0.0,0.0,46.0,33.0,0.0,12.0,18.0,71.0,29.0,16.0,0.0,0.0,13.0,0.0,13.0,0.0,81.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,46868.0,06,111,005901
103,6574.0,5025.0,2515.0,120268.0,862000.0,33484.0,2178.0,169.0,4654.0,1683.0,644.0,350.0,202.0,2626.0,34.0,16.0,1647.0,868.0,2518.0,61222.0,102.0,0.0,60.0,0.0,0.0,39.0,14.0,53.0,31.0,129.0,197.0,398.0,281.0,186.0,306.0,719.0,340.0,27.0,64.0,7.0,46.0,74.0,8.0,13.0,101.0,259.0,98.0,4.0,1400000US06111005906,06,111,005906,20.0,20.0,0.0,0.0,19.0,98.0,95.0,0.0,14.0,51.0,13.0,0.0,0.0,0.0,17.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,06111005906,745100.0,58935.0,1889.0,178.0,162.0,3.0,0.0,47.0,41.0,24.0,0.0,17.0,30.0,449.0,56.0,65.0,168.0,57.0,0.0,15.0,37.0,51.0,43.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,53.0,0.0,24.0,0.0,5.0,0.0,0.0,0.0,24.0,33812.0,06,111,005906
104,3549.0,2930.0,1766.0,80806.0,838300.0,50871.0,2524.0,208.0,2960.0,1046.0,353.0,156.0,137.0,1832.0,0.0,0.0,1354.0,412.0,2114.0,46118.0,72.0,70.0,35.0,47.0,77.0,39.0,48.0,71.0,82.0,130.0,146.0,217.0,108.0,184.0,153.0,287.0,237.0,0.0,42.0,13.0,47.0,9.0,72.0,0.0,54.0,162.0,9.0,6.0,1400000US06111005907,06,111,005907,29.0,7.0,48.0,11.0,0.0,52.0,41.0,13.0,0.0,7.0,0.0,6.0,0.0,0.0,15.0,16.0,9.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,06111005907,747300.0,76282.0,2001.0,-333333333.0,94.0,10.0,19.0,18.0,0.0,0.0,0.0,0.0,47.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,121.0,30.0,0.0,19.0,30.0,0.0,0.0,17.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43575.0,06,111,005907
