,pop_18,white_18,hh_18,hinc_18,mhval_18,mhval_18_se,mrent_18,mrent_18_se,total_25_18,total_25_col_bd_18,total_25_col_md_18,total_25_col_pd_18,total_25_col_phd_18,tot_units_built_18,units_40_49_built_18,units_39_early_built_18,ohu_18,rhu_18,mmhcosts_18,iinc_18,I_10000_18,I_15000_18,I_20000_18,I_25000_18,I_30000_18,I_35000_18,I_40000_18,I_45000_18,I_50000_18,I_60000_18,I_75000_18,I_100000_18,I_125000_18,I_150000_18,I_200000_18,I_201000_18,mov_wc_w_income_18,mov_wc_9000_18,mov_wc_15000_18,mov_wc_25000_18,mov_wc_35000_18,mov_wc_50000_18,mov_wc_65000_18,mov_wc_75000_18,mov_wc_76000_more_18,mov_oc_w_income_18,mov_oc_9000_18,mov_oc_15000_18,GEO_ID,state_x,county_x,tract_x,mov_oc_25000_18,mov_oc_35000_18,mov_oc_50000_18,mov_oc_65000_18,mov_oc_75000_18,mov_oc_76000_more_18,mov_os_w_income_18,mov_os_9000_18,mov_os_15000_18,mov_os_25000_18,mov_os_35000_18,mov_os_50000_18,mov_os_65000_18,mov_os_75000_18,mov_os_76000_more_18,mov_fa_w_income_18,mov_fa_9000_18,mov_fa_15000_18,mov_fa_25000_18,mov_fa_35000_18,mov_fa_50000_18,mov_fa_65000_18,mov_fa_75000_18,mov_fa_76000_more_18,FIPS,mhval_12,mhval_12_se,mrent_12,mrent_12_se,mov_wc_w_income_12,mov_wc_9000_12,mov_wc_15000_12,mov_wc_25000_12,mov_wc_35000_12,mov_wc_50000_12,mov_wc_65000_12,mov_wc_75000_12,mov_wc_76000_more_12,mov_oc_w_income_12,mov_oc_9000_12,mov_oc_15000_12,mov_oc_25000_12,mov_oc_35000_12,mov_oc_50000_12,mov_oc_65000_12,mov_oc_75000_12,mov_oc_76000_more_12,mov_os_w_income_12,mov_os_9000_12,mov_os_15000_12,mov_os_25000_12,mov_os_35000_12,mov_os_50000_12,mov_os_65000_12,mov_os_75000_12,mov_os_76000_more_12,mov_fa_w_income_12,mov_fa_9000_12,mov_fa_15000_12,mov_fa_25000_12,mov_fa_35000_12,mov_fa_50000_12,mov_fa_65000_12,mov_fa_75000_12,mov_fa_76000_more_12,iinc_12,state_y,county_y,tract_y
10,2144.0,1445.0,973.0,61406.0,627800.0,32829.0,1225.0,147.0,1745.0,433.0,126.0,47.0,39.0,1333.0,58.0,76.0,748.0,225.0,1184.0,30205.0,70.0,25.0,31.0,38.0,30.0,58.0,24.0,61.0,58.0,78.0,135.0,154.0,74.0,46.0,69.0,22.0,104.0,14.0,28.0,0.0,12.0,28.0,17.0,0.0,5.0,38.0,14.0,0.0,1400000US06079010404,06,079,010404,1.0,6.0,0.0,0.0,10.0,7.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,06079010404,722200.0,72189.0,1217.0,267.0,96.0,0.0,0.0,11.0,0.0,19.0,24.0,6.0,36.0,63.0,0.0,0.0,0.0,6.0,23.0,18.0,16.0,0.0,27.0,0.0,1.0,18.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41750.0,06,079,010404
11,5480.0,4580.0,2402.0,69301.0,583800.0,52695.0,1618.0,165.0,4104.0,771.0,411.0,72.0,133.0,3220.0,124.0,120.0,1508.0,894.0,1636.0,32500.0,22.0,295.0,52.0,111.0,40.0,54.0,135.0,92.0,107.0,114.0,391.0,340.0,343.0,100.0,147.0,59.0,485.0,95.0,90.0,55.0,15.0,34.0,46.0,90.0,60.0,146.0,57.0,0.0,1400000US06079010503,06,079,010503,0.0,13.0,26.0,39.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,06079010503,572600.0,40477.0,1338.0,80.0,496.0,144.0,12.0,135.0,13.0,38.0,126.0,15.0,13.0,425.0,102.0,53.0,0.0,61.0,73.0,27.0,27.0,82.0,27.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34159.0,06,079,010503
12,2692.0,2318.0,1367.0,63205.0,706600.0,49463.0,1249.0,167.0,2124.0,484.0,202.0,45.0,64.0,2461.0,128.0,132.0,831.0,536.0,1238.0,40620.0,188.0,57.0,26.0,33.0,38.0,11.0,28.0,58.0,53.0,127.0,211.0,156.0,151.0,75.0,60.0,95.0,161.0,51.0,6.0,20.0,11.0,51.0,0.0,0.0,22.0,136.0,61.0,0.0,1400000US06079010504,06,079,010504,10.0,12.0,10.0,0.0,0.0,43.0,60.0,0.0,20.0,24.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06079010504,688700.0,97175.0,1123.0,222.0,71.0,22.0,0.0,0.0,25.0,24.0,0.0,0.0,0.0,112.0,24.0,0.0,0.0,32.0,12.0,26.0,0.0,18.0,50.0,0.0,0.0,0.0,10.0,25.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30566.0,06,079,010504
13,3755.0,2970.0,1848.0,65714.0,595200.0,35710.0,1415.0,84.0,2947.0,669.0,425.0,99.0,72.0,2413.0,161.0,135.0,1069.0,779.0,1281.0,34081.0,120.0,112.0,71.0,50.0,54.0,67.0,79.0,162.0,58.0,84.0,201.0,240.0,243.0,70.0,149.0,88.0,147.0,13.0,14.0,28.0,17.0,14.0,35.0,0.0,26.0,131.0,38.0,0.0,1400000US06079010602,06,079,010602,11.0,19.0,20.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,06079010602,463400.0,47113.0,1179.0,116.0,440.0,97.0,84.0,116.0,37.0,0.0,54.0,14.0,38.0,200.0,37.0,20.0,23.0,61.0,0.0,0.0,15.0,44.0,77.0,0.0,16.0,24.0,0.0,0.0,20.0,17.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29839.0,06,079,010602
14,1447.0,1050.0,600.0,56250.0,532300.0,55094.0,1318.0,102.0,1074.0,225.0,105.0,30.0,0.0,754.0,53.0,71.0,263.0,337.0,1268.0,27169.0,22.0,12.0,16.0,73.0,40.0,12.0,37.0,21.0,9.0,98.0,35.0,71.0,50.0,13.0,57.0,34.0,133.0,72.0,6.0,10.0,8.0,10.0,19.0,0.0,8.0,67.0,0.0,0.0,1400000US06079010603,06,079,010603,40.0,0.0,6.0,0.0,0.0,21.0,14.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06079010603,364300.0,25430.0,1096.0,303.0,152.0,24.0,19.0,96.0,9.0,0.0,0.0,0.0,4.0,71.0,6.0,9.0,0.0,56.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,30.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17350.0,06,079,010603
15,5351.0,4107.0,1989.0,74120.0,473600.0,18004.0,1661.0,128.0,3840.0,969.0,331.0,99.0,118.0,2097.0,33.0,17.0,1339.0,650.0,1685.0,36831.0,158.0,48.0,0.0,45.0,18.0,60.0,62.0,90.0,33.0,227.0,263.0,393.0,281.0,116.0,68.0,127.0,329.0,121.0,12.0,61.0,14.0,67.0,30.0,0.0,24.0,86.0,0.0,12.0,1400000US06079010701,06,079,010701,52.0,0.0,2.0,0.0,0.0,20.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06079010701,387900.0,18112.0,1263.0,128.0,226.0,68.0,10.0,46.0,22.0,38.0,14.0,0.0,28.0,39.0,28.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,44.0,22.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33134.0,06,079,010701
16,3564.0,2411.0,1413.0,52679.0,483500.0,34074.0,1153.0,72.0,2674.0,509.0,121.0,27.0,55.0,1490.0,10.0,50.0,750.0,663.0,1340.0,27383.0,56.0,124.0,113.0,94.0,79.0,31.0,47.0,75.0,78.0,105.0,78.0,239.0,72.0,20.0,91.0,111.0,213.0,10.0,33.0,18.0,20.0,100.0,13.0,0.0,19.0,108.0,6.0,17.0,1400000US06079010703,06,079,010703,24.0,13.0,36.0,0.0,0.0,12.0,60.0,5.0,0.0,27.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06079010703,371400.0,37989.0,1062.0,205.0,429.0,114.0,48.0,25.0,116.0,46.0,0.0,0.0,80.0,65.0,24.0,0.0,22.0,19.0,0.0,0.0,0.0,0.0,58.0,0.0,28.0,0.0,30.0,0.0,0.0,0.0,0.0,56.0,24.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,30422.0,06,079,010703
17,6715.0,5571.0,2868.0,85161.0,530200.0,39827.0,1820.0,234.0,5317.0,1490.0,716.0,214.0,353.0,3021.0,78.0,74.0,2248.0,620.0,1478.0,38825.0,45.0,78.0,94.0,111.0,144.0,180.0,91.0,103.0,102.0,154.0,149.0,580.0,247.0,188.0,262.0,340.0,261.0,35.0,31.0,34.0,13.0,42.0,35.0,44.0,27.0,310.0,52.0,17.0,1400000US06079010707,06,079,010707,30.0,29.0,35.0,16.0,0.0,131.0,110.0,45.0,28.0,11.0,0.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06079010707,389600.0,26147.0,1591.0,126.0,369.0,110.0,0.0,65.0,18.0,65.0,11.0,0.0,100.0,74.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,46.0,60.0,29.0,0.0,0.0,0.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31152.0,06,079,010707
18,10812.0,6677.0,963.0,7169.0,440900.0,30442.0,1043.0,67.0,239.0,39.0,56.0,15.0,23.0,1177.0,5.0,28.0,40.0,923.0,1056.0,3293.0,594.0,114.0,73.0,24.0,32.0,24.0,7.0,9.0,0.0,24.0,7.0,16.0,11.0,0.0,16.0,12.0,3031.0,2542.0,205.0,231.0,23.0,0.0,0.0,0.0,30.0,3092.0,2754.0,200.0,1400000US06079010901,06,079,010901,119.0,13.0,6.0,0.0,0.0,0.0,681.0,631.0,9.0,22.0,19.0,0.0,0.0,0.0,0.0,59.0,42.0,0.0,11.0,0.0,0.0,6.0,0.0,0.0,06079010901,345500.0,63251.0,862.0,32.0,1647.0,1449.0,82.0,70.0,18.0,22.0,6.0,0.0,0.0,3347.0,3069.0,144.0,30.0,55.0,39.0,10.0,0.0,0.0,383.0,358.0,0.0,0.0,0.0,9.0,0.0,8.0,8.0,32.0,14.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,3125.0,06,079,010901
19,4306.0,3006.0,1394.0,15240.0,751800.0,118872.0,1748.0,123.0,771.0,179.0,52.0,3.0,36.0,1612.0,27.0,146.0,171.0,1223.0,1691.0,5985.0,463.0,227.0,90.0,55.0,53.0,119.0,63.0,0.0,49.0,7.0,92.0,55.0,57.0,15.0,22.0,27.0,1258.0,906.0,142.0,100.0,78.0,13.0,10.0,9.0,0.0,257.0,183.0,35.0,1400000US06079010902,06,079,010902,39.0,0.0,0.0,0.0,0.0,0.0,70.0,59.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06079010902,654000.0,90827.0,1417.0,117.0,1163.0,824.0,155.0,95.0,37.0,32.0,10.0,0.0,10.0,423.0,263.0,62.0,65.0,24.0,0.0,9.0,0.0,0.0,53.0,34.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6826.0,06,079,010902
