,pop_17,white_17,hh_17,hinc_17,mhval_17,mhval_17_se,mrent_17,mrent_17_se,total_25_17,total_25_col_bd_17,total_25_col_md_17,total_25_col_pd_17,total_25_col_phd_17,tot_units_built_17,units_40_49_built_17,units_39_early_built_17,ohu_17,rhu_17,mmhcosts_17,iinc_17,I_10000_17,I_15000_17,I_20000_17,I_25000_17,I_30000_17,I_35000_17,I_40000_17,I_45000_17,I_50000_17,I_60000_17,I_75000_17,I_100000_17,I_125000_17,I_150000_17,I_200000_17,I_201000_17,mov_wc_w_income_17,mov_wc_9000_17,mov_wc_15000_17,mov_wc_25000_17,mov_wc_35000_17,mov_wc_50000_17,mov_wc_65000_17,mov_wc_75000_17,mov_wc_76000_more_17,mov_oc_w_income_17,mov_oc_9000_17,mov_oc_15000_17,mov_oc_25000_17,state_x,county_x,tract_x,mov_oc_35000_17,mov_oc_50000_17,mov_oc_65000_17,mov_oc_75000_17,mov_oc_76000_more_17,mov_os_w_income_17,mov_os_9000_17,mov_os_15000_17,mov_os_25000_17,mov_os_35000_17,mov_os_50000_17,mov_os_65000_17,mov_os_75000_17,mov_os_76000_more_17,mov_fa_w_income_17,mov_fa_9000_17,mov_fa_15000_17,mov_fa_25000_17,mov_fa_35000_17,mov_fa_50000_17,mov_fa_65000_17,mov_fa_75000_17,mov_fa_76000_more_17,FIPS,mhval_12,mhval_12_se,mrent_12,mrent_12_se,mov_wc_w_income_12,mov_wc_9000_12,mov_wc_15000_12,mov_wc_25000_12,mov_wc_35000_12,mov_wc_50000_12,mov_wc_65000_12,mov_wc_75000_12,mov_wc_76000_more_12,mov_oc_w_income_12,mov_oc_9000_12,mov_oc_15000_12,mov_oc_25000_12,mov_oc_35000_12,mov_oc_50000_12,mov_oc_65000_12,mov_oc_75000_12,mov_oc_76000_more_12,mov_os_w_income_12,mov_os_9000_12,mov_os_15000_12,mov_os_25000_12,mov_os_35000_12,mov_os_50000_12,mov_os_65000_12,mov_os_75000_12,mov_os_76000_more_12,mov_fa_w_income_12,mov_fa_9000_12,mov_fa_15000_12,mov_fa_25000_12,mov_fa_35000_12,mov_fa_50000_12,mov_fa_65000_12,mov_fa_75000_12,mov_fa_76000_more_12,iinc_12,state_y,county_y,tract_y
86,2474.0,71.0,871.0,21633.0,50700.0,14264.0,702.0,141.0,1429.0,129.0,88.0,0.0,0.0,1175.0,128.0,405.0,209.0,662.0,670.0,18197.0,156.0,107.0,132.0,78.0,99.0,32.0,12.0,5.0,15.0,67.0,45.0,96.0,22.0,0.0,0.0,5.0,186.0,49.0,21.0,70.0,14.0,5.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,47,157,002400,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,11.0,15.0,0.0,0.0,0.0,0.0,47157002400,63200.0,6788.0,687.0,168.0,185.0,97.0,49.0,15.0,0.0,24.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,12220.0,47,157,002400
87,2916.0,1202.0,1143.0,35144.0,157700.0,47412.0,761.0,93.0,2017.0,397.0,128.0,49.0,67.0,1387.0,166.0,905.0,574.0,569.0,828.0,20333.0,133.0,130.0,62.0,66.0,90.0,86.0,93.0,11.0,27.0,101.0,63.0,108.0,28.0,53.0,37.0,55.0,388.0,96.0,115.0,45.0,70.0,62.0,0.0,0.0,0.0,24.0,6.0,0.0,0.0,47,157,002500,9.0,0.0,0.0,0.0,9.0,50.0,21.0,21.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47157002500,156900.0,28391.0,728.0,139.0,209.0,4.0,50.0,90.0,65.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23573.0,47,157,002500
88,3315.0,1543.0,1425.0,24990.0,139000.0,20388.0,746.0,146.0,2516.0,501.0,124.0,75.0,36.0,1659.0,335.0,62.0,618.0,807.0,794.0,16756.0,143.0,159.0,116.0,295.0,51.0,20.0,33.0,86.0,67.0,121.0,65.0,70.0,94.0,37.0,36.0,32.0,175.0,39.0,29.0,57.0,18.0,18.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,47,157,003000,0.0,0.0,0.0,0.0,0.0,171.0,19.0,30.0,64.0,12.0,0.0,35.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47157003000,150000.0,41929.0,726.0,91.0,228.0,24.0,32.0,43.0,44.0,46.0,9.0,0.0,30.0,19.0,14.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19695.0,47,157,003000
89,2482.0,2251.0,1203.0,68625.0,199100.0,49971.0,784.0,23.0,1893.0,608.0,373.0,225.0,88.0,1252.0,32.0,927.0,813.0,390.0,1062.0,48133.0,61.0,13.0,21.0,37.0,19.0,30.0,68.0,85.0,83.0,97.0,128.0,105.0,130.0,70.0,107.0,149.0,407.0,167.0,31.0,8.0,37.0,40.0,83.0,11.0,30.0,17.0,0.0,0.0,0.0,47,157,003300,10.0,7.0,0.0,0.0,0.0,55.0,0.0,0.0,9.0,7.0,26.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47157003300,251100.0,48906.0,880.0,246.0,224.0,23.0,8.0,51.0,23.0,40.0,15.0,30.0,34.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,89.0,7.0,0.0,0.0,25.0,24.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47716.0,47,157,003300
90,2440.0,14.0,905.0,19238.0,45100.0,6862.0,723.0,93.0,1352.0,52.0,18.0,0.0,2.0,1223.0,489.0,340.0,430.0,475.0,662.0,12444.0,194.0,163.0,108.0,61.0,74.0,72.0,73.0,77.0,24.0,37.0,0.0,10.0,12.0,0.0,0.0,0.0,191.0,65.0,0.0,60.0,66.0,0.0,0.0,0.0,0.0,33.0,0.0,9.0,0.0,47,157,005900,24.0,0.0,0.0,0.0,0.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47157005900,57800.0,4850.0,555.0,38.0,211.0,49.0,24.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,17540.0,47,157,005900
91,1818.0,130.0,680.0,30972.0,59800.0,5813.0,856.0,120.0,1302.0,75.0,42.0,5.0,0.0,982.0,261.0,328.0,376.0,304.0,728.0,15789.0,60.0,123.0,71.0,22.0,43.0,66.0,33.0,52.0,11.0,86.0,57.0,51.0,0.0,0.0,0.0,5.0,81.0,8.0,29.0,16.0,0.0,19.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,47,157,006200,0.0,0.0,0.0,0.0,0.0,24.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47157006200,64300.0,7144.0,691.0,207.0,216.0,57.0,41.0,85.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16748.0,47,157,006200
92,5650.0,58.0,2131.0,18839.0,58100.0,9017.0,767.0,170.0,3409.0,237.0,166.0,21.0,12.0,2773.0,731.0,91.0,1041.0,1090.0,693.0,13362.0,591.0,299.0,221.0,252.0,26.0,105.0,128.0,51.0,67.0,218.0,67.0,26.0,37.0,31.0,0.0,12.0,387.0,209.0,162.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,157,007821,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47157007821,64900.0,4134.0,677.0,69.0,213.0,134.0,47.0,4.0,28.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,14249.0,47,157,007821
93,6124.0,4590.0,2415.0,81696.0,267400.0,25318.0,762.0,38.0,4132.0,1274.0,704.0,351.0,91.0,2637.0,266.0,47.0,1798.0,617.0,1141.0,35874.0,173.0,49.0,110.0,222.0,155.0,69.0,12.0,0.0,70.0,150.0,72.0,299.0,283.0,118.0,252.0,381.0,143.0,39.0,13.0,10.0,0.0,39.0,16.0,12.0,14.0,18.0,0.0,0.0,0.0,47,157,008600,0.0,0.0,0.0,0.0,18.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47157008600,248500.0,15566.0,732.0,75.0,409.0,22.0,166.0,29.0,32.0,18.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,15.0,21.0,0.0,30.0,0.0,17.0,0.0,40.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34401.0,47,157,008600
94,4424.0,2419.0,1923.0,38518.0,73500.0,3907.0,923.0,85.0,3072.0,449.0,249.0,47.0,8.0,2198.0,310.0,81.0,1170.0,753.0,831.0,25715.0,87.0,97.0,107.0,182.0,155.0,142.0,233.0,144.0,63.0,217.0,164.0,135.0,98.0,57.0,31.0,11.0,308.0,71.0,33.0,99.0,16.0,37.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,47,157,008700,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,97.0,20.0,24.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47157008700,77600.0,3538.0,892.0,69.0,298.0,10.0,122.0,113.0,16.0,23.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,23648.0,47,157,008700
95,3880.0,317.0,1504.0,26659.0,97700.0,3991.0,640.0,29.0,2227.0,166.0,183.0,22.0,12.0,1687.0,37.0,34.0,482.0,1022.0,689.0,17867.0,272.0,163.0,121.0,127.0,154.0,108.0,24.0,70.0,60.0,62.0,90.0,164.0,66.0,14.0,9.0,0.0,753.0,270.0,191.0,170.0,105.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,157,010720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47157010720,120500.0,7079.0,740.0,62.0,559.0,180.0,113.0,153.0,91.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,6.0,20.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20693.0,47,157,010720
