,pop_18,white_18,hh_18,hinc_18,mhval_18,mhval_18_se,mrent_18,mrent_18_se,total_25_18,total_25_col_bd_18,total_25_col_md_18,total_25_col_pd_18,total_25_col_phd_18,tot_units_built_18,units_40_49_built_18,units_39_early_built_18,ohu_18,rhu_18,mmhcosts_18,iinc_18,I_10000_18,I_15000_18,I_20000_18,I_25000_18,I_30000_18,I_35000_18,I_40000_18,I_45000_18,I_50000_18,I_60000_18,I_75000_18,I_100000_18,I_125000_18,I_150000_18,I_200000_18,I_201000_18,mov_wc_w_income_18,mov_wc_9000_18,mov_wc_15000_18,mov_wc_25000_18,mov_wc_35000_18,mov_wc_50000_18,mov_wc_65000_18,mov_wc_75000_18,mov_wc_76000_more_18,mov_oc_w_income_18,mov_oc_9000_18,mov_oc_15000_18,GEO_ID,state_x,county_x,tract_x,mov_oc_25000_18,mov_oc_35000_18,mov_oc_50000_18,mov_oc_65000_18,mov_oc_75000_18,mov_oc_76000_more_18,mov_os_w_income_18,mov_os_9000_18,mov_os_15000_18,mov_os_25000_18,mov_os_35000_18,mov_os_50000_18,mov_os_65000_18,mov_os_75000_18,mov_os_76000_more_18,mov_fa_w_income_18,mov_fa_9000_18,mov_fa_15000_18,mov_fa_25000_18,mov_fa_35000_18,mov_fa_50000_18,mov_fa_65000_18,mov_fa_75000_18,mov_fa_76000_more_18,FIPS,mhval_12,mhval_12_se,mrent_12,mrent_12_se,mov_wc_w_income_12,mov_wc_9000_12,mov_wc_15000_12,mov_wc_25000_12,mov_wc_35000_12,mov_wc_50000_12,mov_wc_65000_12,mov_wc_75000_12,mov_wc_76000_more_12,mov_oc_w_income_12,mov_oc_9000_12,mov_oc_15000_12,mov_oc_25000_12,mov_oc_35000_12,mov_oc_50000_12,mov_oc_65000_12,mov_oc_75000_12,mov_oc_76000_more_12,mov_os_w_income_12,mov_os_9000_12,mov_os_15000_12,mov_os_25000_12,mov_os_35000_12,mov_os_50000_12,mov_os_65000_12,mov_os_75000_12,mov_os_76000_more_12,mov_fa_w_income_12,mov_fa_9000_12,mov_fa_15000_12,mov_fa_25000_12,mov_fa_35000_12,mov_fa_50000_12,mov_fa_65000_12,mov_fa_75000_12,mov_fa_76000_more_12,iinc_12,state_y,county_y,tract_y
227,4479.0,1908.0,1458.0,68108.0,313100.0,16486.0,1100.0,112.0,3010.0,373.0,198.0,96.0,27.0,1654.0,0.0,24.0,1140.0,318.0,1403.0,28912.0,43.0,89.0,70.0,49.0,114.0,63.0,59.0,33.0,20.0,107.0,139.0,207.0,106.0,83.0,120.0,156.0,85.0,24.0,7.0,32.0,0.0,14.0,0.0,0.0,8.0,131.0,32.0,23.0,1400000US06071007404,06,071,007404,23.0,35.0,11.0,7.0,0.0,0.0,26.0,12.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,06071007404,223800.0,16801.0,1278.0,150.0,259.0,72.0,61.0,24.0,71.0,17.0,14.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,11.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,29092.0,06,071,007404
228,2802.0,309.0,836.0,31010.0,215700.0,47942.0,897.0,49.0,1447.0,53.0,10.0,0.0,8.0,926.0,50.0,17.0,169.0,667.0,916.0,17154.0,93.0,103.0,96.0,71.0,34.0,58.0,51.0,31.0,52.0,113.0,45.0,54.0,10.0,13.0,0.0,12.0,307.0,65.0,31.0,80.0,76.0,26.0,17.0,0.0,12.0,126.0,45.0,20.0,1400000US06071007407,06,071,007407,45.0,0.0,0.0,16.0,0.0,0.0,54.0,39.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06071007407,175900.0,26287.0,888.0,43.0,293.0,131.0,69.0,66.0,27.0,0.0,0.0,0.0,0.0,44.0,7.0,6.0,5.0,18.0,8.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14324.0,06,071,007407
229,4460.0,786.0,1290.0,35590.0,-666666666.0,-222222222.0,888.0,73.0,2359.0,160.0,20.0,0.0,0.0,1331.0,100.0,46.0,468.0,822.0,862.0,21291.0,54.0,46.0,123.0,202.0,120.0,83.0,134.0,102.0,56.0,37.0,82.0,94.0,82.0,0.0,75.0,0.0,293.0,56.0,62.0,68.0,34.0,40.0,33.0,0.0,0.0,36.0,23.0,0.0,1400000US06071007408,06,071,007408,0.0,0.0,0.0,0.0,13.0,0.0,35.0,0.0,17.0,0.0,11.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06071007408,92500.0,61791.0,872.0,58.0,664.0,325.0,39.0,117.0,85.0,98.0,0.0,0.0,0.0,229.0,73.0,51.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14058.0,06,071,007408
230,6678.0,1296.0,1720.0,55786.0,234900.0,13308.0,1218.0,158.0,4020.0,317.0,127.0,28.0,0.0,1784.0,38.0,277.0,1210.0,510.0,1205.0,25952.0,69.0,48.0,126.0,52.0,190.0,102.0,52.0,72.0,46.0,188.0,166.0,129.0,151.0,195.0,95.0,39.0,536.0,78.0,56.0,105.0,104.0,118.0,28.0,0.0,47.0,54.0,0.0,13.0,1400000US06071007409,06,071,007409,31.0,0.0,10.0,0.0,0.0,0.0,70.0,9.0,0.0,0.0,30.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06071007409,164100.0,5825.0,1036.0,122.0,238.0,33.0,54.0,42.0,17.0,41.0,51.0,0.0,0.0,137.0,0.0,10.0,15.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30843.0,06,071,007409
231,5195.0,2139.0,1981.0,41175.0,153900.0,32210.0,976.0,83.0,3490.0,392.0,143.0,12.0,12.0,2125.0,0.0,159.0,724.0,1257.0,938.0,24119.0,142.0,215.0,24.0,268.0,92.0,117.0,109.0,88.0,116.0,312.0,133.0,142.0,39.0,103.0,71.0,10.0,542.0,163.0,90.0,99.0,0.0,148.0,34.0,8.0,0.0,206.0,94.0,7.0,1400000US06071007410,06,071,007410,51.0,43.0,11.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,133.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06071007410,173300.0,32205.0,932.0,44.0,717.0,312.0,162.0,145.0,79.0,11.0,8.0,0.0,0.0,92.0,39.0,23.0,30.0,0.0,0.0,0.0,0.0,0.0,95.0,38.0,12.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20408.0,06,071,007410
232,7497.0,610.0,1980.0,31023.0,153800.0,34704.0,971.0,49.0,3977.0,122.0,73.0,0.0,0.0,2206.0,222.0,21.0,989.0,991.0,936.0,18125.0,65.0,185.0,269.0,288.0,174.0,50.0,70.0,135.0,98.0,188.0,133.0,111.0,126.0,59.0,14.0,15.0,302.0,114.0,27.0,101.0,43.0,8.0,0.0,0.0,9.0,48.0,0.0,9.0,1400000US06071007601,06,071,007601,22.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,06071007601,97900.0,41545.0,917.0,52.0,554.0,192.0,125.0,88.0,74.0,68.0,7.0,0.0,0.0,29.0,5.0,0.0,17.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14827.0,06,071,007601
233,5145.0,873.0,1593.0,36386.0,215600.0,20342.0,1030.0,75.0,2948.0,266.0,41.0,0.0,0.0,1679.0,225.0,73.0,567.0,1026.0,1028.0,20360.0,111.0,142.0,166.0,101.0,162.0,84.0,67.0,92.0,92.0,165.0,163.0,77.0,67.0,74.0,14.0,16.0,162.0,36.0,17.0,31.0,53.0,8.0,17.0,0.0,0.0,47.0,32.0,8.0,1400000US06071007603,06,071,007603,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06071007603,159100.0,17069.0,792.0,133.0,296.0,140.0,8.0,67.0,68.0,0.0,0.0,0.0,13.0,50.0,24.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,20.0,9.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18505.0,06,071,007603
234,5038.0,1274.0,1299.0,63301.0,268700.0,32024.0,1547.0,179.0,3170.0,364.0,76.0,0.0,0.0,1360.0,49.0,38.0,967.0,332.0,1413.0,24057.0,84.0,10.0,7.0,80.0,48.0,35.0,82.0,72.0,96.0,112.0,176.0,156.0,114.0,106.0,66.0,55.0,182.0,34.0,15.0,65.0,22.0,21.0,15.0,0.0,10.0,59.0,1.0,9.0,1400000US06071007604,06,071,007604,14.0,25.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06071007604,184300.0,20689.0,1058.0,227.0,407.0,119.0,25.0,64.0,28.0,87.0,61.0,0.0,23.0,43.0,24.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21268.0,06,071,007604
235,5416.0,2430.0,2364.0,57237.0,255600.0,53588.0,1455.0,83.0,3635.0,848.0,478.0,252.0,74.0,2595.0,0.0,98.0,361.0,2003.0,1455.0,34991.0,143.0,161.0,98.0,113.0,106.0,93.0,74.0,125.0,104.0,219.0,263.0,310.0,262.0,84.0,124.0,85.0,661.0,100.0,35.0,62.0,173.0,31.0,138.0,36.0,86.0,322.0,31.0,8.0,1400000US06071007800,06,071,007800,67.0,17.0,70.0,40.0,70.0,19.0,164.0,76.0,0.0,0.0,17.0,19.0,0.0,0.0,52.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,06071007800,177000.0,65140.0,1125.0,39.0,434.0,42.0,0.0,94.0,95.0,95.0,47.0,21.0,40.0,152.0,8.0,20.0,41.0,12.0,23.0,23.0,7.0,18.0,108.0,55.0,0.0,9.0,44.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,30068.0,06,071,007800
236,7450.0,3992.0,2506.0,121111.0,426700.0,19282.0,1659.0,543.0,4979.0,1006.0,681.0,286.0,116.0,2593.0,19.0,20.0,2304.0,202.0,2238.0,60463.0,146.0,57.0,18.0,27.0,40.0,88.0,0.0,14.0,44.0,102.0,144.0,262.0,368.0,323.0,381.0,492.0,105.0,10.0,43.0,0.0,0.0,0.0,23.0,0.0,29.0,38.0,38.0,0.0,1400000US06071007901,06,071,007901,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,14.0,41.0,19.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,06071007901,366300.0,17068.0,2001.0,-333333333.0,512.0,69.0,133.0,46.0,40.0,91.0,42.0,56.0,35.0,38.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,10.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52830.0,06,071,007901
