,pop_00,white_00,hu_00,ohu_00,rhu_00,state,county,tract,FIPS,total_25_00,male_25_col_bd_00,male_25_col_md_00,male_25_col_psd_00,male_25_col_phd_00,female_25_col_bd_00,female_25_col_md_00,female_25_col_psd_00,female_25_col_phd_00,mhval_00,mrent_00,hh_00,hinc_00,I_10000_00,I_15000_00,I_20000_00,I_25000_00,I_30000_00,I_35000_00,I_40000_00,I_45000_00,I_50000_00,I_60000_00,I_75000_00,I_100000_00,I_125000_00,I_150000_00,I_200000_00,I_201000_00
51,3854,3434,1741,1112,629,39,035,106200,39035106200,2756,140,12,17,13,135,27,0,0,85600,428,1743,36112,175,102,81,89,223,149,189,145,115,150,155,123,19,22,0,6
52,2948,2515,1235,654,581,39,035,106300,39035106300,1916,102,48,26,0,101,37,6,0,82400,522,1223,36631,98,81,125,68,117,84,115,73,94,100,120,103,27,7,0,11
53,1208,1071,503,280,223,39,035,106400,39035106400,762,46,0,0,0,55,0,13,0,85800,606,520,27889,70,24,68,58,78,33,62,11,14,21,40,41,0,0,0,0
54,2582,2332,1118,862,256,39,035,106500,39035106500,1817,81,50,0,7,103,34,12,0,87100,522,1111,36809,98,74,82,87,124,63,68,66,40,98,145,132,23,4,0,7
55,3444,3134,1515,1041,474,39,035,106600,39035106600,2350,69,59,0,0,86,13,21,0,82800,535,1513,35079,120,119,117,143,138,117,145,83,100,120,161,102,20,14,0,14
56,3156,2759,1309,645,664,39,035,106800,39035106800,2048,53,4,11,0,81,0,7,3,72900,419,1307,28972,255,96,145,93,83,129,64,97,93,122,85,37,4,0,0,4
57,3798,3490,1826,1164,662,39,035,106900,39035106900,2811,209,65,31,10,288,48,16,0,102000,426,1826,41005,156,112,139,84,111,116,152,153,107,203,209,203,41,10,15,15
58,1834,1662,751,705,46,39,035,107000,39035107000,1351,112,49,15,0,114,0,5,0,107600,657,746,60000,10,18,38,55,53,52,30,34,24,59,155,144,35,15,24,0
59,2914,1124,675,53,622,39,035,107100,39035107100,2111,232,106,63,46,149,21,17,0,131900,836,692,47391,30,36,40,14,66,65,43,30,23,26,123,87,34,11,14,50
60,373,89,195,1,194,39,035,107200,39035107200,287,0,0,5,0,10,7,0,0,0,211,196,7650,145,23,15,13,0,0,0,0,0,0,0,0,0,0,0,0
61,40,20,17,7,10,39,035,107300,39035107300,17,0,0,0,0,0,0,0,0,0,575,16,11250,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,8,8,2,1,1,39,035,107400,39035107400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,184,55,89,34,55,39,035,107500,39035107500,153,6,11,6,0,6,0,0,0,59100,350,75,19271,29,0,12,0,5,9,7,7,6,0,0,0,0,0,0,0
64,74,59,48,1,47,39,035,107600,39035107600,61,11,14,0,0,21,0,6,0,0,815,47,50568,0,0,0,8,0,13,0,0,0,20,0,6,0,0,0,0
65,523,196,343,1,342,39,035,107700,39035107700,330,85,25,0,0,19,0,14,0,0,566,329,10179,164,12,15,21,7,0,0,30,6,5,12,34,6,9,0,8
66,2027,620,1278,3,1275,39,035,107800,39035107800,1613,206,54,50,7,96,55,17,20,350000,507,1281,19583,479,96,70,56,34,89,74,58,49,59,48,71,32,22,25,19
67,2268,315,616,3,613,39,035,107900,39035107900,569,38,24,7,0,41,0,0,0,0,121,642,6336,466,56,21,66,18,0,0,0,0,8,0,0,7,0,0,0
68,24,15,13,0,13,39,035,108100,39035108100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,474,327,201,68,133,39,035,108200,39035108200,334,9,7,0,0,0,0,0,0,45000,348,194,17279,30,36,53,13,6,15,0,5,11,18,7,0,0,0,0,0
70,1074,314,461,182,279,39,035,108300,39035108300,727,22,20,0,0,27,32,16,0,43600,403,410,19766,93,52,63,29,22,43,17,26,9,23,18,8,0,0,7,0
71,1427,569,579,171,408,39,035,108400,39035108400,893,11,0,0,0,0,5,0,8,46400,390,613,17094,216,57,60,51,64,38,58,33,7,0,16,3,0,0,0,10
72,53,20,22,9,13,39,035,108500,39035108500,25,0,0,0,0,6,0,0,0,22500,188,20,25833,8,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0
73,364,148,113,33,80,39,035,108600,39035108600,302,12,5,0,0,8,0,0,0,29500,448,123,27750,8,18,10,12,36,6,28,0,0,0,0,0,5,0,0,0
74,485,56,217,59,158,39,035,108700,39035108700,352,0,7,0,0,10,0,0,0,86700,436,234,19375,61,40,18,7,7,36,0,7,16,30,7,5,0,0,0,0
75,463,101,220,14,206,39,035,108800,39035108800,401,10,15,0,0,8,0,0,0,30500,219,229,13185,79,58,26,16,7,15,0,6,0,0,17,0,0,5,0,0
76,786,4,246,19,227,39,035,108900,39035108900,354,0,12,9,0,10,0,0,0,22100,185,261,12708,108,28,23,35,0,18,12,0,0,12,7,18,0,0,0,0
77,0,0,0,0,0,39,035,109100,39035109100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,1,1,0,0,0,39,035,109200,39035109200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,1294,23,360,107,253,39,035,109300,39035109300,520,0,0,0,0,0,7,0,0,103300,183,324,9643,167,14,19,15,9,37,0,0,15,21,21,0,0,6,0,0
80,358,37,252,2,250,39,035,109600,39035109600,326,8,0,0,0,0,0,0,0,0,176,269,6679,191,50,14,0,0,0,7,0,0,0,0,7,0,0,0,0
81,2229,4,980,4,976,39,035,109700,39035109700,664,0,0,0,0,0,0,0,0,0,99,952,5663,687,142,79,7,20,8,0,0,0,0,0,0,0,0,0,9
82,1807,13,698,3,695,39,035,109800,39035109800,795,0,0,0,0,0,0,0,0,12500,148,751,6902,487,57,101,33,23,5,12,0,6,5,0,6,8,0,0,8
83,0,0,0,0,0,39,035,109900,39035109900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,0,0,0,0,0,39,035,110100,39035110100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,579,205,1,1,0,39,035,110200,39035110200,501,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,0,0,0,0,0,39,035,110300,39035110300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,199,142,71,42,29,39,035,110400,39035110400,125,0,0,0,0,0,0,0,0,29200,345,96,7434,49,0,0,9,11,0,6,17,0,0,0,0,0,0,0,4
88,1190,637,455,167,288,39,035,110500,39035110500,780,8,0,0,0,6,0,0,0,29900,200,435,16417,136,73,20,27,52,25,15,13,5,25,29,9,0,6,0,0
89,537,303,183,76,107,39,035,110600,39035110600,312,0,6,0,4,4,0,0,0,32000,453,167,31964,46,0,16,7,9,7,0,6,12,30,16,12,0,0,0,6
90,1147,985,447,309,138,39,035,110700,39035110700,785,10,0,0,0,3,0,0,0,54900,462,468,27647,76,65,43,40,26,20,40,54,6,67,28,3,0,0,0,0
91,2104,1201,755,349,406,39,035,110800,39035110800,1159,6,0,0,0,11,0,0,0,40800,474,771,18469,253,80,77,71,64,41,62,24,19,27,38,5,0,0,10,0
92,2480,1934,963,524,439,39,035,110900,39035110900,1481,8,0,0,0,23,3,2,0,49400,484,904,29327,151,108,66,66,68,95,44,89,53,68,55,36,5,0,0,0
93,695,361,390,85,305,39,035,111100,39035111100,455,0,6,0,0,17,0,0,0,48100,249,395,13942,117,97,55,40,13,34,6,10,0,16,0,7,0,0,0,0
94,1064,341,445,180,265,39,035,111200,39035111200,767,13,0,0,0,6,0,8,0,45900,357,475,22240,94,78,44,37,72,42,16,8,9,26,28,21,0,0,0,0
95,539,132,209,55,154,39,035,111300,39035111300,345,9,0,0,0,16,0,0,0,73100,461,278,19510,57,31,61,44,42,0,0,17,15,0,11,0,0,0,0,0
96,1955,9,750,264,486,39,035,111401,39035111401,1033,0,7,0,0,21,0,0,0,52300,449,739,17543,192,98,108,82,62,39,33,21,14,15,20,44,3,0,8,0
97,964,64,339,95,244,39,035,111402,39035111402,463,6,0,0,0,3,0,0,0,51300,482,324,18417,78,40,63,53,47,10,0,17,0,12,0,4,0,0,0,0
98,1906,574,781,231,550,39,035,111500,39035111500,1048,32,5,0,0,18,0,6,0,60100,440,700,18641,211,99,65,74,21,29,31,30,0,75,42,5,16,2,0,0
99,2019,399,730,231,499,39,035,111600,39035111600,960,13,0,0,0,21,11,0,0,52000,440,677,20469,175,75,81,67,64,63,29,12,7,44,24,26,10,0,0,0
100,2650,305,887,325,562,39,035,111700,39035111700,1355,26,17,0,0,39,0,0,0,50600,489,956,14500,315,180,131,82,47,46,37,38,23,19,22,5,6,0,0,5
101,1388,38,426,207,219,39,035,111800,39035111800,808,6,0,0,0,0,0,0,0,54200,390,435,19856,100,61,58,11,24,17,50,41,19,11,12,11,0,4,16,0
102,599,12,213,165,48,39,035,111901,39035111901,360,33,6,0,4,20,29,0,0,89200,543,212,26979,20,39,9,19,32,21,24,0,0,18,7,14,3,6,0,0
103,1245,60,418,156,262,39,035,111902,39035111902,587,0,0,0,0,6,0,0,0,68000,458,406,17443,81,79,66,25,59,30,6,6,3,37,0,10,0,0,4,0
104,1813,86,701,171,530,39,035,112100,39035112100,1198,10,0,0,0,34,0,0,0,42400,335,771,9332,405,83,82,52,47,25,34,4,7,13,12,0,7,0,0,0
105,1954,10,679,292,387,39,035,112200,39035112200,1022,0,12,0,0,31,0,0,0,54200,395,611,19622,167,87,58,92,47,13,33,37,0,26,24,21,0,0,6,0
106,741,14,264,110,154,39,035,112300,39035112300,471,24,0,0,0,0,0,0,0,49400,327,299,15087,113,35,45,17,9,8,0,18,24,21,9,0,0,0,0,0
107,1764,12,659,263,396,39,035,112400,39035112400,1114,21,4,0,0,46,16,9,0,63800,548,628,25938,125,32,63,79,65,30,52,41,20,17,43,39,16,0,6,0
108,1522,28,545,236,309,39,035,112500,39035112500,1052,40,18,0,0,42,21,0,0,69200,623,544,31042,83,18,54,64,48,19,26,49,27,69,17,48,17,5,0,0
109,1543,14,545,104,441,39,035,112600,39035112600,715,5,0,0,0,23,6,0,0,32300,210,565,10684,265,87,49,54,0,37,7,0,11,16,35,4,0,0,0,0
110,661,14,316,23,293,39,035,112700,39035112700,359,3,0,0,0,5,0,0,0,112500,253,291,6622,194,30,5,28,5,0,5,8,4,0,9,0,0,0,3,0
111,1216,39,564,138,426,39,035,112800,39035112800,823,42,19,0,0,35,26,0,0,154300,180,569,10745,269,79,66,16,0,8,7,12,0,42,16,24,14,9,0,7
112,607,31,175,69,106,39,035,112900,39035112900,496,0,0,0,0,0,0,0,0,37500,370,176,17727,49,21,48,5,16,5,0,5,5,0,5,10,7,0,0,0
113,519,53,167,24,143,39,035,113100,39035113100,434,6,10,0,0,7,5,0,0,253100,373,165,13528,64,45,6,25,8,0,0,0,11,0,0,0,6,0,0,0
114,360,52,216,14,202,39,035,113200,39035113200,292,0,10,0,0,5,0,9,0,65000,218,211,12546,76,56,0,26,10,10,26,0,0,0,0,0,7,0,0,0
115,1049,8,417,151,266,39,035,113300,39035113300,665,0,7,0,0,0,12,0,0,20700,379,419,12348,171,55,39,8,17,6,38,0,7,26,39,13,0,0,0,0
116,1050,9,386,171,215,39,035,113400,39035113400,578,24,5,0,0,23,5,0,0,45100,513,355,23542,90,45,22,24,29,23,16,18,7,39,28,8,0,0,0,6
117,1966,11,705,394,311,39,035,113500,39035113500,1138,22,6,0,0,47,8,7,0,69000,438,691,21406,184,70,69,79,22,47,43,14,46,52,35,30,0,0,0,0
118,1487,11,545,242,303,39,035,113600,39035113600,985,0,8,0,0,51,7,7,0,58500,430,560,18643,140,100,59,63,36,26,19,62,5,29,0,14,7,0,0,0
119,168,3,82,20,62,39,035,113700,39035113700,99,0,0,0,0,6,0,0,0,27900,554,64,19500,10,18,5,0,15,0,10,0,6,0,0,0,0,0,0,0
120,1190,8,402,11,391,39,035,113800,39035113800,544,0,0,0,0,0,0,0,0,0,150,441,7295,231,83,41,19,28,10,0,0,12,17,0,0,0,0,0,0
121,71,0,57,0,57,39,035,113900,39035113900,74,0,0,0,0,0,0,0,0,0,383,66,7500,50,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0
122,850,10,317,142,175,39,035,114100,39035114100,482,8,0,0,0,0,0,0,0,24200,448,358,17632,106,72,19,19,30,23,32,0,6,12,39,0,0,0,0,0
123,452,4,192,52,140,39,035,114200,39035114200,253,0,0,0,7,6,0,0,0,21800,382,188,10929,81,48,6,22,12,0,0,5,0,0,14,0,0,0,0,0
124,2196,11,763,72,691,39,035,114300,39035114300,795,11,0,0,0,0,0,0,0,37500,120,737,7888,453,51,54,39,35,31,28,20,19,0,0,0,7,0,0,0
125,234,9,96,37,59,39,035,114400,39035114400,96,0,0,0,5,0,0,0,0,75000,322,66,15833,17,14,6,7,4,6,0,0,0,7,5,0,0,0,0,0
126,657,12,242,93,149,39,035,114500,39035114500,426,5,0,0,0,0,6,0,0,47500,423,268,22692,32,61,27,38,24,0,6,20,7,22,6,6,0,13,0,6
127,2057,916,755,313,442,39,035,114600,39035114600,1103,27,15,8,0,20,9,0,0,40700,438,779,20451,212,74,88,151,36,42,37,18,20,46,34,0,16,0,0,5
128,1101,12,393,63,330,39,035,114700,39035114700,417,0,0,0,0,18,0,0,0,28300,258,402,7700,224,77,32,30,24,5,0,0,10,0,0,0,0,0,0,0
129,639,29,257,94,163,39,035,114800,39035114800,360,0,13,0,0,9,9,0,0,40500,421,242,15000,61,60,39,12,36,0,15,8,0,0,7,0,4,0,0,0
130,3499,1725,1254,643,611,39,035,114900,39035114900,1927,23,13,14,0,52,9,8,0,45700,461,1246,24517,226,152,112,150,123,148,69,73,25,47,50,44,0,0,0,27
131,1914,1464,791,294,497,39,035,115100,39035115100,1260,14,13,0,0,63,0,0,0,59100,445,784,23194,118,108,88,104,52,51,50,10,89,33,32,37,7,5,0,0
132,1259,1020,575,199,376,39,035,115200,39035115200,796,29,22,16,0,24,0,0,0,56100,416,578,19236,125,83,92,35,38,15,45,23,23,31,23,22,9,0,0,14
133,1864,744,723,262,461,39,035,115300,39035115300,1035,19,0,6,0,25,11,10,0,45500,492,772,17267,209,138,106,42,59,53,18,50,15,17,44,14,0,0,7,0
134,2674,2174,1173,511,662,39,035,115400,39035115400,1688,33,21,0,0,31,26,0,0,61300,448,1150,22912,234,166,99,152,125,75,20,55,43,74,46,22,9,15,15,0
135,555,197,208,79,129,39,035,115500,39035115500,250,0,0,0,0,0,0,0,0,45400,458,185,21563,30,45,10,35,25,0,5,4,10,0,16,0,5,0,0,0
136,1615,1363,705,403,302,39,035,115700,39035115700,1015,13,13,6,0,23,0,7,0,53000,470,712,28362,111,79,99,38,48,62,69,49,31,25,24,51,12,0,7,7
137,4547,3207,1707,868,839,39,035,115800,39035115800,2824,24,24,12,0,14,21,14,0,51800,519,1690,27846,241,213,172,115,160,170,69,78,62,153,127,70,16,25,5,14
138,3975,3039,1625,1081,544,39,035,115900,39035115900,2572,89,9,16,10,61,18,11,0,69700,514,1629,31699,157,121,159,128,206,120,106,110,93,145,144,87,38,10,0,5
139,1231,10,438,180,258,39,035,116100,39035116100,629,0,0,0,0,7,0,0,0,64500,491,407,17212,131,38,80,38,28,27,14,18,13,7,11,0,2,0,0,0
140,1591,8,593,316,277,39,035,116200,39035116200,897,17,0,0,0,52,8,7,0,67900,484,610,22308,143,45,69,77,20,34,67,17,17,49,20,27,8,0,8,9
141,2452,20,912,501,411,39,035,116300,39035116300,1502,6,5,0,5,37,18,5,0,48800,472,934,29375,199,83,76,55,63,93,68,87,40,77,44,44,0,0,0,5
142,4069,46,1411,824,587,39,035,116400,39035116400,2429,72,24,6,0,90,25,10,0,66200,490,1410,26235,323,109,150,83,106,114,81,52,68,90,95,83,24,15,8,9
143,3910,64,1455,560,895,39,035,116500,39035116500,2405,42,0,0,0,69,0,6,0,61600,451,1458,16929,533,125,184,84,114,93,108,37,29,55,66,23,0,7,0,0
144,4209,24,1584,566,1018,39,035,116600,39035116600,2438,46,30,0,0,62,33,5,0,65000,504,1579,20694,447,166,154,181,126,47,78,65,32,92,108,46,21,11,0,5
145,2390,8,886,521,365,39,035,116700,39035116700,1523,5,12,0,0,47,7,0,0,59900,474,899,24846,171,89,87,107,115,54,70,33,42,35,69,0,20,0,7,0
146,4004,30,1503,671,832,39,035,116800,39035116800,2339,21,18,8,0,39,21,7,0,59600,465,1482,21655,375,171,148,145,151,138,47,79,6,81,89,21,18,0,5,8
147,2682,26,1026,413,613,39,035,116900,39035116900,1492,19,0,0,0,13,0,0,0,56500,490,1025,19271,292,101,144,137,67,61,46,31,38,41,23,27,8,9,0,0
148,3349,738,1419,597,822,39,035,117101,39035117101,2026,57,41,20,2,86,39,18,0,72100,510,1378,28357,186,112,163,146,105,120,80,79,51,126,116,60,32,2,0,0
149,1835,49,648,346,302,39,035,117102,39035117102,1025,2,9,0,0,26,2,0,0,56300,523,688,24758,126,58,79,84,62,38,50,43,17,28,43,29,7,7,17,0
150,3733,1219,2176,521,1655,39,035,117201,39035117201,2973,88,8,8,0,81,31,43,0,68100,303,2174,13235,807,352,275,101,109,105,63,62,38,65,83,51,56,0,0,7
151,2314,631,976,416,560,39,035,117202,39035117202,1375,26,6,0,0,74,6,0,0,71100,533,991,26359,151,118,118,65,93,85,54,62,48,96,28,37,12,0,0,24
152,3578,212,1271,562,709,39,035,117300,39035117300,2052,18,18,0,0,59,7,0,0,56300,518,1253,21458,342,142,118,109,102,97,45,50,65,57,59,45,16,0,0,6
153,2086,680,765,333,432,39,035,117400,39035117400,1109,17,10,0,0,25,6,0,0,66500,531,714,31368,131,32,49,44,72,79,87,37,23,54,34,56,11,0,0,5
154,3553,1062,1489,580,909,39,035,117500,39035117500,2113,40,8,0,0,91,12,22,0,66600,510,1547,25669,235,153,182,173,165,104,100,80,73,89,96,54,33,0,0,10
155,3355,1799,1560,884,676,39,035,117600,39035117600,2364,151,17,35,6,168,25,14,0,79300,495,1577,34477,111,166,142,154,115,112,105,134,96,217,131,61,27,6,0,0
156,5242,4248,2463,1561,902,39,035,117700,39035117700,3866,411,139,10,7,320,147,32,10,83800,477,2468,36659,186,167,183,273,205,151,167,150,125,201,291,255,41,52,10,11
157,2493,1085,1031,649,382,39,035,117800,39035117800,1553,65,20,0,0,53,12,0,0,61300,493,1061,24306,152,123,140,128,70,91,88,87,67,32,47,25,11,0,0,0
158,3473,193,1321,639,682,39,035,117900,39035117900,2072,27,21,0,0,91,0,0,0,70100,563,1298,26510,284,96,88,152,105,74,68,79,29,95,102,71,8,16,31,0
159,2151,12,744,315,429,39,035,118100,39035118100,1191,16,8,0,6,44,0,0,0,59400,484,746,25071,154,101,61,56,50,72,38,17,11,88,39,24,14,0,0,21
160,3045,7,1044,633,411,39,035,118200,39035118200,1789,34,8,0,6,66,25,6,0,62200,503,1052,21967,300,97,81,103,129,45,28,63,41,36,34,35,36,7,11,6
161,2927,42,1024,521,503,39,035,118300,39035118300,1732,39,28,0,8,76,66,0,0,67100,465,1023,29069,199,104,72,65,89,44,20,57,76,79,74,77,38,29,0,0
162,2668,26,1027,524,503,39,035,118400,39035118400,1563,25,12,0,0,35,16,5,0,63200,518,1026,25804,210,45,153,87,121,75,65,22,73,77,39,23,15,9,12,0
163,1716,5,589,266,323,39,035,118500,39035118500,1028,35,8,4,6,26,22,12,0,53700,517,589,22813,125,66,73,62,55,30,26,23,20,25,28,23,22,0,0,11
164,905,3,472,53,419,39,035,118601,39035118601,617,6,0,0,6,19,5,15,0,65000,196,507,9150,262,85,48,60,6,5,15,0,0,13,7,6,0,0,0,0
165,2531,18,1207,219,988,39,035,118602,39035118602,1532,0,9,0,0,15,0,10,0,52900,241,1196,8738,650,147,89,63,40,54,27,21,30,31,18,26,0,0,0,0
166,2081,787,1040,135,905,39,035,118700,39035118700,1301,62,20,18,27,84,95,10,5,92900,304,1014,11350,453,157,58,69,33,27,46,24,16,12,21,48,17,9,9,15
167,2587,1678,1621,239,1382,39,035,118800,39035118800,1855,149,118,96,74,219,93,86,30,71500,526,1622,20227,474,250,77,169,146,132,64,58,53,73,56,36,21,0,13,0
168,1709,101,692,186,506,39,035,118900,39035118900,1126,21,13,8,0,31,74,6,0,69800,333,711,19375,278,54,25,52,23,15,15,6,26,103,9,62,34,0,0,9
169,2604,1711,104,18,86,39,035,119100,39035119100,211,42,0,0,18,7,24,0,0,27500,395,147,7614,84,0,0,18,0,28,0,0,0,0,0,17,0,0,0,0
170,957,613,436,24,412,39,035,119201,39035119201,425,88,73,18,5,56,39,7,0,99400,642,448,21618,182,13,18,29,25,38,19,21,28,29,19,0,0,7,0,20
171,1240,346,553,98,455,39,035,119202,39035119202,932,26,17,0,17,100,26,7,32,62400,445,516,12303,223,57,24,71,41,11,23,0,5,5,23,15,8,6,4,0
172,4558,92,1662,396,1266,39,035,119300,39035119300,2238,32,13,0,0,64,5,0,9,63500,381,1661,14609,585,263,155,189,77,137,39,28,53,34,17,54,22,8,0,0
173,2574,593,1074,433,641,39,035,119401,39035119401,1911,104,96,46,34,146,100,36,13,84900,580,1098,34853,155,110,49,75,90,72,62,129,44,117,108,60,19,0,8,0
174,2535,80,1045,338,707,39,035,119402,39035119402,1365,55,0,0,0,49,0,8,0,60900,520,1028,18514,342,132,81,102,55,58,88,54,32,20,19,39,0,0,6,0
175,2921,1221,1726,499,1227,39,035,119501,39035119501,2261,201,133,100,44,331,93,98,54,116400,545,1740,29837,259,117,122,155,223,140,75,96,44,100,125,94,47,29,34,80
176,2222,430,1323,218,1105,39,035,119502,39035119502,1627,109,25,0,13,90,24,8,22,81600,504,1308,20944,409,97,111,184,93,67,109,37,19,58,75,31,9,5,0,4
177,3596,81,1374,564,810,39,035,119600,39035119600,2123,26,42,2,0,63,4,0,5,60500,519,1376,16777,409,188,172,123,100,41,78,69,59,59,34,32,12,0,0,0
178,2496,53,1076,503,573,39,035,119701,39035119701,1598,52,8,13,0,98,41,4,6,89600,500,1078,31759,147,89,59,112,113,65,75,64,29,102,105,41,46,4,6,21
179,3315,43,1345,515,830,39,035,119702,39035119702,1938,6,13,4,6,55,12,0,0,60500,515,1351,19531,373,185,134,158,87,106,42,76,46,61,53,24,6,0,0,0
180,5104,27,1896,871,1025,39,035,119800,39035119800,2995,59,12,17,0,70,18,11,0,60600,502,1900,22452,481,143,223,155,162,111,181,68,82,100,56,91,25,10,0,12
181,2945,14,1296,484,812,39,035,119900,39035119900,1867,22,0,8,0,58,38,0,0,63900,491,1305,24238,300,146,97,122,175,114,74,68,55,56,55,27,16,0,0,0
182,1015,62,355,142,213,39,035,120100,39035120100,521,0,0,0,0,0,11,0,0,31800,464,379,17127,114,27,63,33,30,17,0,13,9,16,22,30,5,0,0,0
183,3420,38,1328,453,875,39,035,120200,39035120200,1938,25,0,6,4,18,20,0,0,55100,467,1297,20290,346,152,141,113,136,66,65,66,37,106,35,19,8,0,7,0
184,3844,47,1410,656,754,39,035,120400,39035120400,2153,33,0,6,0,53,8,6,0,56200,419,1405,19720,451,107,151,140,91,50,68,96,29,81,50,66,25,0,0,0
185,3318,21,1164,732,432,39,035,120500,39035120500,1932,25,0,0,0,55,17,0,0,58600,488,1165,26845,206,92,147,122,64,106,72,63,49,35,102,44,29,6,9,19
186,4384,16,1578,757,821,39,035,120600,39035120600,2572,51,0,5,0,58,9,25,6,61500,501,1576,23963,347,176,153,151,94,134,88,63,44,128,105,63,15,4,4,7
187,2381,10,925,445,480,39,035,120701,39035120701,1485,26,0,7,0,31,0,10,0,61700,501,929,23625,192,114,107,68,94,62,79,38,13,47,35,21,19,12,15,13
188,2558,20,930,651,279,39,035,120702,39035120702,1562,13,14,0,0,63,20,0,0,63200,548,919,30893,119,49,105,111,63,72,72,67,54,62,72,30,18,14,6,5
189,2757,19,1145,584,561,39,035,120801,39035120801,1780,35,7,9,21,62,31,9,0,70700,597,1142,30035,172,132,102,79,85,126,73,88,45,57,97,51,35,0,0,0
190,3068,28,1220,610,610,39,035,120802,39035120802,1867,32,0,0,9,71,26,0,0,61900,516,1227,26219,183,85,165,141,122,145,114,63,18,96,31,55,0,0,0,9
191,3051,21,1082,667,415,39,035,121100,39035121100,1815,9,5,0,0,42,13,0,0,64000,535,1041,25457,217,107,105,82,94,64,63,37,43,94,75,7,34,4,4,11
192,2421,28,883,547,336,39,035,121200,39035121200,1519,12,0,6,0,25,7,0,0,60000,588,926,26280,164,94,77,85,122,55,51,62,32,78,28,53,14,5,0,6
193,3698,79,1186,564,622,39,035,121300,39035121300,2029,21,6,0,0,25,12,0,0,61200,526,1188,21706,278,145,128,129,50,81,105,44,45,59,43,72,0,0,9,0
194,2482,24,889,509,380,39,035,121401,39035121401,1412,22,0,0,0,6,36,6,0,69200,476,882,24048,173,93,66,141,70,64,35,31,30,35,80,36,16,0,0,12
195,2811,36,948,647,301,39,035,121402,39035121402,1747,32,7,5,0,82,5,8,0,62200,541,946,31591,121,36,92,106,104,52,79,40,68,72,127,15,13,12,4,5
196,3594,25,1384,1053,331,39,035,121500,39035121500,2396,39,0,0,0,73,62,0,0,72000,495,1386,33955,198,92,100,107,123,96,136,134,64,92,100,76,21,19,2,26
197,1025,18,398,305,93,39,035,121600,39035121600,565,5,9,0,0,11,8,0,0,60600,680,387,23550,95,19,59,35,42,18,12,12,30,22,9,13,7,7,0,7
198,4123,17,1699,1570,129,39,035,121700,39035121700,3076,91,29,14,0,126,97,11,5,80000,634,1709,40214,135,52,110,142,147,159,103,100,141,207,164,140,50,42,8,9
199,1986,15,823,724,99,39,035,121800,39035121800,1426,52,0,0,0,109,14,9,0,77000,563,818,36397,74,32,90,64,56,74,79,38,81,53,90,58,17,5,0,7
200,1647,18,615,541,74,39,035,121900,39035121900,1137,38,10,0,0,50,6,0,0,68500,627,617,37969,79,36,23,30,60,31,82,23,61,45,53,58,12,10,14,0
201,3641,47,1465,1217,248,39,035,122100,39035122100,2741,58,30,0,4,112,35,0,4,76000,471,1470,35808,199,100,87,115,105,108,72,98,71,167,127,123,68,0,0,30
202,2270,30,824,614,210,39,035,122200,39035122200,1449,26,5,0,0,62,22,6,11,68100,534,828,33929,67,84,76,36,88,75,55,43,73,57,95,40,13,13,7,6
203,2199,26,902,708,194,39,035,122300,39035122300,1535,19,7,0,0,75,6,7,0,68600,406,895,27232,153,93,93,71,66,33,67,31,39,92,86,36,10,13,12,0
204,2630,2475,1173,895,278,39,035,123100,39035123100,1914,208,82,47,3,297,76,24,0,122800,530,1174,50778,33,59,26,78,75,104,53,70,75,148,179,174,36,23,15,26
205,3093,2891,1501,1268,233,39,035,123200,39035123200,2342,211,50,10,0,207,34,26,0,99500,573,1514,43289,107,66,54,65,103,125,153,110,50,244,243,149,27,5,4,9
206,623,496,221,137,84,39,035,123300,39035123300,467,15,0,0,0,5,0,0,0,65100,527,202,30000,15,19,18,17,32,26,5,15,9,25,11,6,4,0,0,0
207,3934,3718,1720,1181,539,39,035,123400,39035123400,2848,329,64,36,12,298,96,16,6,124800,439,1712,43889,174,141,81,73,99,95,126,83,115,115,193,235,102,40,27,13
208,3523,2826,1412,926,486,39,035,123501,39035123501,2271,76,21,0,0,101,47,0,0,78400,527,1425,38699,167,67,62,136,109,113,84,147,72,169,162,83,27,10,11,6
209,2561,1853,1245,513,732,39,035,123502,39035123502,1814,143,50,26,26,150,38,12,0,87300,500,1241,33396,139,81,144,56,123,116,63,51,56,115,143,67,23,39,0,25
