,pop_18,white_18,hh_18,hinc_18,mhval_18,mhval_18_se,mrent_18,mrent_18_se,total_25_18,total_25_col_bd_18,total_25_col_md_18,total_25_col_pd_18,total_25_col_phd_18,tot_units_built_18,units_40_49_built_18,units_39_early_built_18,ohu_18,rhu_18,mmhcosts_18,iinc_18,I_10000_18,I_15000_18,I_20000_18,I_25000_18,I_30000_18,I_35000_18,I_40000_18,I_45000_18,I_50000_18,I_60000_18,I_75000_18,I_100000_18,I_125000_18,I_150000_18,I_200000_18,I_201000_18,mov_wc_w_income_18,mov_wc_9000_18,mov_wc_15000_18,mov_wc_25000_18,mov_wc_35000_18,mov_wc_50000_18,mov_wc_65000_18,mov_wc_75000_18,mov_wc_76000_more_18,mov_oc_w_income_18,mov_oc_9000_18,mov_oc_15000_18,GEO_ID,state_x,county_x,tract_x,mov_oc_25000_18,mov_oc_35000_18,mov_oc_50000_18,mov_oc_65000_18,mov_oc_75000_18,mov_oc_76000_more_18,mov_os_w_income_18,mov_os_9000_18,mov_os_15000_18,mov_os_25000_18,mov_os_35000_18,mov_os_50000_18,mov_os_65000_18,mov_os_75000_18,mov_os_76000_more_18,mov_fa_w_income_18,mov_fa_9000_18,mov_fa_15000_18,mov_fa_25000_18,mov_fa_35000_18,mov_fa_50000_18,mov_fa_65000_18,mov_fa_75000_18,mov_fa_76000_more_18,FIPS,mhval_12,mhval_12_se,mrent_12,mrent_12_se,mov_wc_w_income_12,mov_wc_9000_12,mov_wc_15000_12,mov_wc_25000_12,mov_wc_35000_12,mov_wc_50000_12,mov_wc_65000_12,mov_wc_75000_12,mov_wc_76000_more_12,mov_oc_w_income_12,mov_oc_9000_12,mov_oc_15000_12,mov_oc_25000_12,mov_oc_35000_12,mov_oc_50000_12,mov_oc_65000_12,mov_oc_75000_12,mov_oc_76000_more_12,mov_os_w_income_12,mov_os_9000_12,mov_os_15000_12,mov_os_25000_12,mov_os_35000_12,mov_os_50000_12,mov_os_65000_12,mov_os_75000_12,mov_os_76000_more_12,mov_fa_w_income_12,mov_fa_9000_12,mov_fa_15000_12,mov_fa_25000_12,mov_fa_35000_12,mov_fa_50000_12,mov_fa_65000_12,mov_fa_75000_12,mov_fa_76000_more_12,iinc_12,state_y,county_y,tract_y
45,5477.0,823.0,1321.0,53149.0,292100.0,26762.0,1129.0,68.0,2814.0,274.0,50.0,28.0,0.0,1489.0,34.0,29.0,577.0,744.0,1188.0,21997.0,62.0,53.0,98.0,54.0,84.0,89.0,33.0,106.0,53.0,129.0,147.0,223.0,73.0,69.0,28.0,20.0,246.0,44.0,34.0,98.0,44.0,26.0,0.0,0.0,0.0,9.0,9.0,0.0,1400000US06083002205,06,083,002205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,88.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,06083002205,272400.0,16361.0,928.0,91.0,379.0,66.0,65.0,162.0,59.0,21.0,6.0,0.0,0.0,90.0,6.0,30.0,6.0,0.0,0.0,48.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17891.0,06,083,002205
46,5243.0,919.0,1530.0,37857.0,338100.0,19714.0,1147.0,54.0,3032.0,138.0,79.0,15.0,9.0,1639.0,125.0,110.0,436.0,1094.0,1185.0,19788.0,66.0,168.0,103.0,135.0,42.0,165.0,116.0,52.0,57.0,137.0,143.0,145.0,94.0,52.0,55.0,0.0,392.0,83.0,91.0,93.0,11.0,83.0,15.0,6.0,10.0,96.0,19.0,0.0,1400000US06083002206,06,083,002206,0.0,24.0,53.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06083002206,270200.0,30004.0,980.0,40.0,434.0,81.0,141.0,133.0,46.0,18.0,15.0,0.0,0.0,77.0,0.0,67.0,10.0,0.0,0.0,0.0,0.0,0.0,80.0,19.0,0.0,11.0,0.0,12.0,38.0,0.0,0.0,139.0,26.0,12.0,101.0,0.0,0.0,0.0,0.0,0.0,17373.0,06,083,002206
47,3606.0,449.0,861.0,70458.0,280500.0,25458.0,1590.0,161.0,2065.0,140.0,38.0,0.0,0.0,901.0,0.0,0.0,501.0,360.0,1564.0,28333.0,16.0,11.0,5.0,22.0,86.0,39.0,38.0,31.0,24.0,86.0,111.0,179.0,71.0,76.0,51.0,15.0,238.0,16.0,8.0,75.0,31.0,40.0,23.0,25.0,20.0,11.0,3.0,8.0,1400000US06083002209,06,083,002209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06083002209,220800.0,37268.0,1338.0,132.0,269.0,120.0,27.0,74.0,29.0,0.0,19.0,0.0,0.0,68.0,46.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16972.0,06,083,002209
48,6664.0,1521.0,1562.0,91382.0,326800.0,13830.0,1910.0,177.0,4198.0,428.0,78.0,63.0,10.0,1636.0,0.0,9.0,1339.0,223.0,1792.0,26999.0,13.0,12.0,54.0,24.0,36.0,90.0,26.0,10.0,82.0,67.0,93.0,405.0,229.0,150.0,229.0,42.0,382.0,74.0,44.0,62.0,119.0,51.0,32.0,0.0,0.0,45.0,0.0,7.0,1400000US06083002210,06,083,002210,0.0,26.0,0.0,12.0,0.0,0.0,65.0,8.0,0.0,21.0,21.0,8.0,7.0,0.0,0.0,10.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,06083002210,274500.0,17171.0,1721.0,69.0,468.0,130.0,43.0,46.0,49.0,52.0,82.0,0.0,66.0,74.0,0.0,9.0,5.0,16.0,5.0,27.0,0.0,12.0,22.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,12.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28312.0,06,083,002210
49,5661.0,1735.0,2088.0,72895.0,346100.0,23872.0,1821.0,184.0,3862.0,943.0,354.0,73.0,9.0,2185.0,6.0,9.0,1479.0,609.0,1422.0,39605.0,37.0,49.0,104.0,55.0,56.0,139.0,21.0,119.0,188.0,129.0,211.0,330.0,210.0,197.0,130.0,113.0,354.0,47.0,0.0,26.0,107.0,73.0,55.0,24.0,22.0,152.0,27.0,21.0,1400000US06083002211,06,083,002211,18.0,16.0,0.0,0.0,0.0,70.0,49.0,14.0,19.0,0.0,0.0,0.0,16.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,06083002211,294900.0,24354.0,1575.0,187.0,256.0,29.0,33.0,65.0,17.0,36.0,59.0,17.0,0.0,39.0,0.0,0.0,16.0,0.0,11.0,0.0,0.0,12.0,27.0,0.0,0.0,8.0,0.0,11.0,8.0,0.0,0.0,48.0,14.0,23.0,0.0,0.0,0.0,0.0,0.0,11.0,24281.0,06,083,002211
50,6452.0,588.0,1368.0,55608.0,297800.0,25037.0,1571.0,147.0,3747.0,178.0,24.0,52.0,0.0,1388.0,26.0,74.0,889.0,479.0,1315.0,19752.0,93.0,27.0,11.0,124.0,37.0,96.0,23.0,52.0,145.0,132.0,87.0,230.0,120.0,102.0,44.0,45.0,73.0,47.0,17.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,5.0,1.0,1400000US06083002303,06,083,002303,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,21.0,12.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,06083002303,206800.0,26234.0,1444.0,233.0,444.0,86.0,61.0,195.0,87.0,0.0,7.0,0.0,8.0,160.0,17.0,4.0,50.0,49.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17235.0,06,083,002303
51,6238.0,287.0,1303.0,46215.0,241600.0,21674.0,1264.0,134.0,3131.0,55.0,15.0,14.0,12.0,1374.0,97.0,122.0,343.0,960.0,1215.0,21701.0,34.0,42.0,59.0,66.0,119.0,132.0,87.0,78.0,90.0,144.0,226.0,61.0,86.0,50.0,10.0,19.0,247.0,43.0,29.0,49.0,98.0,12.0,16.0,0.0,0.0,1.0,1.0,0.0,1400000US06083002304,06,083,002304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06083002304,171300.0,39297.0,1079.0,82.0,688.0,230.0,35.0,263.0,101.0,48.0,11.0,0.0,0.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,11.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,16129.0,06,083,002304
52,6979.0,358.0,1492.0,62455.0,273000.0,28057.0,1505.0,154.0,3848.0,164.0,4.0,15.0,0.0,1544.0,8.0,10.0,827.0,665.0,1432.0,20633.0,39.0,120.0,18.0,40.0,77.0,81.0,41.0,147.0,80.0,48.0,264.0,305.0,106.0,85.0,17.0,24.0,199.0,61.0,29.0,56.0,17.0,11.0,25.0,0.0,0.0,47.0,0.0,4.0,1400000US06083002305,06,083,002305,0.0,43.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,34.0,29.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,06083002305,205700.0,30698.0,1200.0,160.0,558.0,150.0,51.0,162.0,101.0,60.0,34.0,0.0,0.0,53.0,0.0,33.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19809.0,06,083,002305
53,9514.0,1465.0,2452.0,65000.0,295300.0,40454.0,1782.0,221.0,5680.0,305.0,190.0,97.0,39.0,2452.0,15.0,22.0,1942.0,510.0,1657.0,27705.0,19.0,65.0,41.0,117.0,110.0,232.0,137.0,109.0,223.0,163.0,98.0,260.0,391.0,336.0,92.0,59.0,357.0,73.0,55.0,0.0,144.0,76.0,9.0,0.0,0.0,28.0,0.0,0.0,1400000US06083002306,06,083,002306,22.0,0.0,6.0,0.0,0.0,0.0,153.0,0.0,15.0,70.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06083002306,212400.0,17983.0,1390.0,168.0,1053.0,180.0,76.0,322.0,126.0,186.0,124.0,0.0,39.0,193.0,30.0,63.0,33.0,35.0,0.0,19.0,0.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23889.0,06,083,002306
54,12788.0,1977.0,3379.0,59269.0,345000.0,11862.0,1323.0,102.0,6709.0,627.0,135.0,0.0,13.0,3415.0,10.0,7.0,1376.0,2003.0,1387.0,23691.0,220.0,94.0,177.0,211.0,247.0,55.0,228.0,245.0,84.0,156.0,324.0,695.0,280.0,118.0,212.0,33.0,849.0,73.0,61.0,272.0,145.0,161.0,50.0,0.0,87.0,144.0,0.0,11.0,1400000US06083002402,06,083,002402,49.0,23.0,0.0,29.0,12.0,20.0,182.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,26.0,141.0,103.0,0.0,27.0,0.0,0.0,11.0,0.0,0.0,06083002402,265100.0,16740.0,1110.0,62.0,456.0,174.0,71.0,46.0,67.0,56.0,34.0,0.0,8.0,115.0,18.0,59.0,13.0,0.0,12.0,13.0,0.0,0.0,142.0,83.0,18.0,11.0,0.0,0.0,15.0,0.0,15.0,28.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,19161.0,06,083,002402
