,pop_18,white_18,hh_18,hinc_18,mhval_18,mhval_18_se,mrent_18,mrent_18_se,total_25_18,total_25_col_bd_18,total_25_col_md_18,total_25_col_pd_18,total_25_col_phd_18,tot_units_built_18,units_40_49_built_18,units_39_early_built_18,ohu_18,rhu_18,mmhcosts_18,iinc_18,I_10000_18,I_15000_18,I_20000_18,I_25000_18,I_30000_18,I_35000_18,I_40000_18,I_45000_18,I_50000_18,I_60000_18,I_75000_18,I_100000_18,I_125000_18,I_150000_18,I_200000_18,I_201000_18,mov_wc_w_income_18,mov_wc_9000_18,mov_wc_15000_18,mov_wc_25000_18,mov_wc_35000_18,mov_wc_50000_18,mov_wc_65000_18,mov_wc_75000_18,mov_wc_76000_more_18,mov_oc_w_income_18,mov_oc_9000_18,mov_oc_15000_18,GEO_ID,state_x,county_x,tract_x,mov_oc_25000_18,mov_oc_35000_18,mov_oc_50000_18,mov_oc_65000_18,mov_oc_75000_18,mov_oc_76000_more_18,mov_os_w_income_18,mov_os_9000_18,mov_os_15000_18,mov_os_25000_18,mov_os_35000_18,mov_os_50000_18,mov_os_65000_18,mov_os_75000_18,mov_os_76000_more_18,mov_fa_w_income_18,mov_fa_9000_18,mov_fa_15000_18,mov_fa_25000_18,mov_fa_35000_18,mov_fa_50000_18,mov_fa_65000_18,mov_fa_75000_18,mov_fa_76000_more_18,FIPS,mhval_12,mhval_12_se,mrent_12,mrent_12_se,mov_wc_w_income_12,mov_wc_9000_12,mov_wc_15000_12,mov_wc_25000_12,mov_wc_35000_12,mov_wc_50000_12,mov_wc_65000_12,mov_wc_75000_12,mov_wc_76000_more_12,mov_oc_w_income_12,mov_oc_9000_12,mov_oc_15000_12,mov_oc_25000_12,mov_oc_35000_12,mov_oc_50000_12,mov_oc_65000_12,mov_oc_75000_12,mov_oc_76000_more_12,mov_os_w_income_12,mov_os_9000_12,mov_os_15000_12,mov_os_25000_12,mov_os_35000_12,mov_os_50000_12,mov_os_65000_12,mov_os_75000_12,mov_os_76000_more_12,mov_fa_w_income_12,mov_fa_9000_12,mov_fa_15000_12,mov_fa_25000_12,mov_fa_35000_12,mov_fa_50000_12,mov_fa_65000_12,mov_fa_75000_12,mov_fa_76000_more_12,iinc_12,state_y,county_y,tract_y
138,4861.0,1180.0,1225.0,68015.0,327400.0,22130.0,1758.0,94.0,2857.0,409.0,65.0,24.0,17.0,1262.0,0.0,0.0,954.0,271.0,1726.0,31382.0,32.0,21.0,16.0,59.0,43.0,7.0,27.0,116.0,45.0,82.0,220.0,181.0,128.0,88.0,73.0,87.0,226.0,0.0,40.0,35.0,19.0,34.0,51.0,0.0,47.0,94.0,0.0,14.0,1400000US06065042402,06,065,042402,0.0,80.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06065042402,218600.0,31239.0,1753.0,204.0,122.0,0.0,0.0,8.0,29.0,48.0,25.0,0.0,12.0,129.0,34.0,10.0,41.0,11.0,33.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,13.0,0.0,12.0,0.0,0.0,0.0,30778.0,06,065,042402
139,3855.0,941.0,955.0,92646.0,320500.0,29407.0,1731.0,74.0,2635.0,329.0,193.0,30.0,40.0,1146.0,0.0,15.0,749.0,206.0,1622.0,31356.0,18.0,53.0,0.0,24.0,32.0,15.0,17.0,15.0,40.0,47.0,121.0,165.0,195.0,70.0,95.0,48.0,60.0,21.0,23.0,0.0,0.0,0.0,0.0,16.0,0.0,21.0,0.0,0.0,1400000US06065042403,06,065,042403,0.0,0.0,0.0,21.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06065042403,223300.0,27439.0,1500.0,356.0,117.0,54.0,0.0,12.0,17.0,16.0,0.0,9.0,9.0,93.0,90.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26130.0,06,065,042403
140,2332.0,250.0,568.0,52167.0,249200.0,45952.0,1208.0,173.0,1265.0,73.0,17.0,0.0,0.0,602.0,0.0,0.0,231.0,337.0,1203.0,19375.0,55.0,49.0,65.0,29.0,25.0,16.0,0.0,5.0,27.0,40.0,81.0,93.0,48.0,4.0,22.0,9.0,119.0,35.0,0.0,35.0,11.0,0.0,13.0,0.0,25.0,9.0,0.0,0.0,1400000US06065042404,06,065,042404,0.0,9.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06065042404,138600.0,14155.0,1193.0,147.0,73.0,21.0,4.0,0.0,6.0,0.0,42.0,0.0,0.0,47.0,27.0,14.0,0.0,0.0,6.0,0.0,0.0,0.0,137.0,8.0,0.0,121.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15798.0,06,065,042404
141,5243.0,541.0,1588.0,42380.0,225600.0,35291.0,1164.0,57.0,2916.0,264.0,35.0,11.0,9.0,1907.0,53.0,15.0,165.0,1423.0,1159.0,23896.0,135.0,114.0,67.0,120.0,96.0,112.0,71.0,141.0,97.0,209.0,197.0,101.0,65.0,44.0,19.0,0.0,462.0,55.0,37.0,58.0,137.0,87.0,33.0,44.0,11.0,219.0,41.0,13.0,1400000US06065042405,06,065,042405,39.0,71.0,19.0,36.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06065042405,201600.0,142616.0,981.0,40.0,737.0,257.0,119.0,190.0,65.0,91.0,0.0,0.0,15.0,255.0,108.0,59.0,47.0,8.0,33.0,0.0,0.0,0.0,41.0,0.0,0.0,20.0,7.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16649.0,06,065,042405
142,4548.0,863.0,1211.0,65417.0,263700.0,13500.0,1474.0,130.0,2966.0,342.0,86.0,0.0,9.0,1236.0,7.0,0.0,845.0,366.0,1450.0,26875.0,56.0,21.0,23.0,24.0,42.0,78.0,46.0,69.0,141.0,52.0,113.0,281.0,165.0,73.0,27.0,0.0,114.0,13.0,7.0,27.0,36.0,16.0,0.0,8.0,7.0,220.0,0.0,55.0,1400000US06065042406,06,065,042406,0.0,110.0,15.0,20.0,20.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,06065042406,149500.0,11920.0,1500.0,207.0,211.0,54.0,27.0,3.0,17.0,71.0,30.0,0.0,9.0,115.0,61.0,25.0,0.0,9.0,20.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,24638.0,06,065,042406
143,3296.0,849.0,821.0,70991.0,257200.0,22187.0,1662.0,103.0,2097.0,172.0,53.0,5.0,0.0,871.0,9.0,0.0,599.0,222.0,1462.0,26230.0,38.0,4.0,36.0,18.0,42.0,63.0,19.0,13.0,47.0,76.0,93.0,173.0,115.0,59.0,13.0,12.0,332.0,23.0,3.0,39.0,111.0,109.0,47.0,0.0,0.0,28.0,9.0,0.0,1400000US06065042407,06,065,042407,4.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06065042407,166000.0,21855.0,1353.0,375.0,206.0,55.0,27.0,0.0,61.0,29.0,27.0,0.0,7.0,68.0,0.0,0.0,0.0,32.0,0.0,0.0,15.0,21.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25675.0,06,065,042407
144,3474.0,759.0,828.0,76029.0,271500.0,10978.0,1297.0,289.0,2170.0,317.0,64.0,21.0,15.0,840.0,0.0,15.0,641.0,187.0,1326.0,26908.0,37.0,8.0,22.0,24.0,48.0,0.0,5.0,38.0,73.0,105.0,47.0,131.0,125.0,89.0,35.0,41.0,70.0,11.0,5.0,0.0,13.0,16.0,5.0,0.0,20.0,7.0,7.0,0.0,1400000US06065042408,06,065,042408,0.0,0.0,0.0,0.0,0.0,0.0,44.0,21.0,0.0,0.0,9.0,14.0,0.0,0.0,0.0,20.0,12.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,06065042408,189700.0,16316.0,1659.0,154.0,155.0,77.0,6.0,17.0,10.0,10.0,35.0,0.0,0.0,57.0,16.0,4.0,15.0,19.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22673.0,06,065,042408
145,3653.0,713.0,917.0,71182.0,281300.0,12077.0,1557.0,183.0,2148.0,208.0,88.0,26.0,10.0,922.0,5.0,37.0,569.0,348.0,1525.0,26663.0,46.0,6.0,53.0,6.0,44.0,41.0,0.0,46.0,42.0,112.0,88.0,149.0,85.0,83.0,69.0,47.0,154.0,36.0,17.0,50.0,8.0,15.0,5.0,0.0,23.0,12.0,0.0,5.0,1400000US06065042409,06,065,042409,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,06065042409,176000.0,32247.0,1434.0,60.0,162.0,33.0,85.0,0.0,11.0,33.0,0.0,0.0,0.0,136.0,46.0,40.0,20.0,0.0,14.0,0.0,0.0,16.0,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23125.0,06,065,042409
146,5646.0,1124.0,1389.0,81860.0,329900.0,14179.0,2077.0,136.0,3529.0,423.0,135.0,33.0,51.0,1419.0,11.0,0.0,1018.0,371.0,1901.0,28669.0,10.0,35.0,51.0,36.0,59.0,24.0,61.0,33.0,0.0,157.0,126.0,286.0,202.0,94.0,108.0,107.0,223.0,55.0,10.0,25.0,77.0,11.0,11.0,13.0,21.0,153.0,11.0,0.0,1400000US06065042410,06,065,042410,0.0,0.0,17.0,45.0,12.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,06065042410,224000.0,26041.0,1773.0,218.0,238.0,102.0,27.0,60.0,0.0,31.0,10.0,8.0,0.0,58.0,35.0,13.0,0.0,0.0,10.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,30612.0,06,065,042410
147,2255.0,570.0,690.0,73750.0,331200.0,10575.0,1826.0,124.0,1402.0,237.0,129.0,13.0,0.0,743.0,0.0,6.0,497.0,193.0,1684.0,29357.0,28.0,6.0,26.0,23.0,32.0,15.0,36.0,9.0,18.0,72.0,87.0,131.0,93.0,57.0,48.0,9.0,99.0,13.0,0.0,16.0,15.0,28.0,6.0,9.0,12.0,34.0,6.0,0.0,1400000US06065042411,06,065,042411,9.0,14.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06065042411,237800.0,19095.0,1654.0,111.0,36.0,24.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,54.0,7.0,12.0,9.0,12.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28728.0,06,065,042411
