,pop_18,white_18,hh_18,hinc_18,mhval_18,mhval_18_se,mrent_18,mrent_18_se,total_25_18,total_25_col_bd_18,total_25_col_md_18,total_25_col_pd_18,total_25_col_phd_18,tot_units_built_18,units_40_49_built_18,units_39_early_built_18,ohu_18,rhu_18,mmhcosts_18,iinc_18,I_10000_18,I_15000_18,I_20000_18,I_25000_18,I_30000_18,I_35000_18,I_40000_18,I_45000_18,I_50000_18,I_60000_18,I_75000_18,I_100000_18,I_125000_18,I_150000_18,I_200000_18,I_201000_18,mov_wc_w_income_18,mov_wc_9000_18,mov_wc_15000_18,mov_wc_25000_18,mov_wc_35000_18,mov_wc_50000_18,mov_wc_65000_18,mov_wc_75000_18,mov_wc_76000_more_18,mov_oc_w_income_18,mov_oc_9000_18,mov_oc_15000_18,mov_oc_25000_18,state_x,county_x,tract_x,mov_oc_35000_18,mov_oc_50000_18,mov_oc_65000_18,mov_oc_75000_18,mov_oc_76000_more_18,mov_os_w_income_18,mov_os_9000_18,mov_os_15000_18,mov_os_25000_18,mov_os_35000_18,mov_os_50000_18,mov_os_65000_18,mov_os_75000_18,mov_os_76000_more_18,mov_fa_w_income_18,mov_fa_9000_18,mov_fa_15000_18,mov_fa_25000_18,mov_fa_35000_18,mov_fa_50000_18,mov_fa_65000_18,mov_fa_75000_18,mov_fa_76000_more_18,FIPS,mhval_12,mhval_12_se,mrent_12,mrent_12_se,mov_wc_w_income_12,mov_wc_9000_12,mov_wc_15000_12,mov_wc_25000_12,mov_wc_35000_12,mov_wc_50000_12,mov_wc_65000_12,mov_wc_75000_12,mov_wc_76000_more_12,mov_oc_w_income_12,mov_oc_9000_12,mov_oc_15000_12,mov_oc_25000_12,mov_oc_35000_12,mov_oc_50000_12,mov_oc_65000_12,mov_oc_75000_12,mov_oc_76000_more_12,mov_os_w_income_12,mov_os_9000_12,mov_os_15000_12,mov_os_25000_12,mov_os_35000_12,mov_os_50000_12,mov_os_65000_12,mov_os_75000_12,mov_os_76000_more_12,mov_fa_w_income_12,mov_fa_9000_12,mov_fa_15000_12,mov_fa_25000_12,mov_fa_35000_12,mov_fa_50000_12,mov_fa_65000_12,mov_fa_75000_12,mov_fa_76000_more_12,iinc_12,state_y,county_y,tract_y
333,5547.0,4912.0,1990.0,110063.0,466700.0,50020.0,1595.0,286.0,3783.0,1000.0,320.0,85.0,39.0,2078.0,96.0,238.0,1783.0,207.0,1909.0,43370.0,31.0,67.0,20.0,0.0,26.0,21.0,34.0,66.0,50.0,71.0,189.0,273.0,385.0,177.0,233.0,347.0,253.0,9.0,6.0,122.0,21.0,18.0,0.0,0.0,77.0,100.0,0.0,10.0,14.0,53,033,032003,0.0,54.0,0.0,12.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53033032003,479300.0,41089.0,1363.0,598.0,128.0,30.0,0.0,10.0,68.0,0.0,0.0,0.0,20.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,42.0,8.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40867.0,53,033,032003
334,3385.0,2847.0,1264.0,105268.0,413100.0,33698.0,1373.0,140.0,2377.0,652.0,281.0,22.0,21.0,1456.0,22.0,0.0,1088.0,176.0,1848.0,50673.0,19.0,0.0,6.0,35.0,11.0,10.0,25.0,56.0,22.0,88.0,117.0,230.0,89.0,221.0,129.0,206.0,292.0,20.0,0.0,23.0,38.0,28.0,31.0,42.0,110.0,18.0,0.0,0.0,0.0,53,033,032007,8.0,0.0,10.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53033032007,374500.0,29344.0,1036.0,118.0,231.0,42.0,0.0,58.0,0.0,38.0,31.0,10.0,52.0,19.0,11.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42825.0,53,033,032007
335,6730.0,5597.0,2190.0,133603.0,718900.0,51380.0,1809.0,187.0,4604.0,1576.0,657.0,212.0,86.0,2190.0,0.0,35.0,2053.0,137.0,2305.0,53134.0,0.0,17.0,0.0,0.0,52.0,35.0,52.0,88.0,0.0,70.0,105.0,260.0,384.0,85.0,301.0,741.0,93.0,18.0,0.0,20.0,0.0,0.0,18.0,19.0,18.0,36.0,0.0,0.0,19.0,53,033,032311,0.0,0.0,17.0,0.0,0.0,90.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,73.0,34.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,53033032311,553200.0,38695.0,1807.0,416.0,249.0,38.0,0.0,19.0,0.0,44.0,17.0,61.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55034.0,53,033,032311
336,4509.0,3488.0,1984.0,99706.0,455200.0,17375.0,1449.0,172.0,3456.0,1193.0,431.0,145.0,72.0,2083.0,473.0,655.0,1407.0,577.0,1847.0,50305.0,20.0,45.0,21.0,41.0,81.0,38.0,77.0,45.0,144.0,116.0,92.0,274.0,151.0,279.0,284.0,276.0,366.0,25.0,11.0,47.0,32.0,45.0,31.0,54.0,121.0,149.0,9.0,0.0,36.0,53,033,011500,27.0,0.0,9.0,11.0,57.0,117.0,23.0,42.0,0.0,0.0,21.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53033011500,352200.0,10301.0,1108.0,204.0,381.0,59.0,52.0,24.0,31.0,45.0,72.0,37.0,61.0,54.0,0.0,0.0,0.0,28.0,13.0,0.0,13.0,0.0,84.0,22.0,0.0,13.0,0.0,31.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43057.0,53,033,011500
337,7049.0,6262.0,3163.0,107201.0,679400.0,33777.0,1486.0,139.0,5452.0,2146.0,896.0,283.0,135.0,3266.0,414.0,670.0,2328.0,835.0,2094.0,56774.0,118.0,56.0,82.0,100.0,67.0,86.0,16.0,90.0,52.0,147.0,203.0,456.0,345.0,242.0,389.0,714.0,739.0,18.0,61.0,37.0,70.0,146.0,48.0,40.0,319.0,101.0,53.0,23.0,5.0,53,033,011600,0.0,0.0,0.0,0.0,20.0,90.0,36.0,0.0,0.0,33.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53033011600,483800.0,20073.0,1164.0,113.0,314.0,61.0,32.0,37.0,18.0,1.0,5.0,3.0,157.0,38.0,0.0,0.0,4.0,0.0,16.0,0.0,9.0,9.0,157.0,0.0,0.0,42.0,50.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51658.0,53,033,011600
338,3620.0,2493.0,1318.0,86750.0,417900.0,35403.0,1682.0,216.0,2523.0,782.0,212.0,67.0,51.0,1357.0,244.0,104.0,1116.0,202.0,1703.0,45927.0,34.0,30.0,13.0,18.0,16.0,52.0,37.0,7.0,62.0,161.0,88.0,182.0,231.0,208.0,97.0,82.0,206.0,0.0,17.0,59.0,22.0,34.0,22.0,0.0,52.0,84.0,37.0,0.0,30.0,53,033,020600,0.0,0.0,9.0,0.0,8.0,72.0,28.0,20.0,0.0,0.0,9.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,53033020600,340300.0,18779.0,893.0,88.0,178.0,28.0,21.0,36.0,9.0,10.0,53.0,21.0,0.0,51.0,0.0,0.0,0.0,14.0,37.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36250.0,53,033,020600
339,8655.0,5896.0,3651.0,81796.0,489000.0,38078.0,1255.0,86.0,6132.0,2153.0,805.0,179.0,103.0,3725.0,54.0,133.0,2034.0,1617.0,1453.0,49103.0,280.0,102.0,30.0,46.0,97.0,103.0,166.0,163.0,98.0,256.0,289.0,564.0,332.0,199.0,496.0,430.0,779.0,72.0,14.0,21.0,44.0,96.0,169.0,45.0,318.0,228.0,33.0,28.0,47.0,53,033,021700,32.0,36.0,15.0,0.0,37.0,177.0,33.0,17.0,68.0,33.0,0.0,11.0,0.0,15.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,53033021700,369100.0,26230.0,1053.0,78.0,537.0,17.0,30.0,189.0,14.0,132.0,34.0,0.0,121.0,188.0,55.0,0.0,28.0,46.0,45.0,0.0,0.0,14.0,148.0,25.0,53.0,0.0,54.0,9.0,0.0,0.0,7.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33672.0,53,033,021700
340,4943.0,3366.0,2090.0,84362.0,487900.0,33529.0,1346.0,113.0,3620.0,949.0,413.0,39.0,75.0,2201.0,79.0,50.0,1152.0,938.0,1504.0,44505.0,113.0,40.0,77.0,52.0,9.0,112.0,61.0,97.0,39.0,169.0,171.0,318.0,194.0,154.0,232.0,252.0,385.0,55.0,41.0,43.0,11.0,68.0,33.0,0.0,134.0,271.0,46.0,11.0,10.0,53,033,021803,96.0,35.0,23.0,11.0,39.0,54.0,19.0,0.0,11.0,0.0,0.0,0.0,8.0,16.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53033021803,366600.0,14358.0,933.0,50.0,397.0,143.0,55.0,43.0,9.0,56.0,68.0,0.0,23.0,176.0,34.0,0.0,71.0,26.0,12.0,33.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,8.0,0.0,11.0,0.0,0.0,0.0,7.0,36742.0,53,033,021803
341,4550.0,2946.0,1717.0,97670.0,553800.0,41969.0,1664.0,139.0,3127.0,1022.0,411.0,92.0,63.0,1756.0,0.0,8.0,1320.0,397.0,1729.0,49000.0,55.0,37.0,23.0,0.0,64.0,106.0,80.0,30.0,41.0,83.0,120.0,240.0,234.0,84.0,192.0,328.0,216.0,15.0,6.0,3.0,44.0,27.0,0.0,8.0,113.0,43.0,4.0,5.0,7.0,53,033,021906,19.0,0.0,3.0,5.0,0.0,104.0,11.0,0.0,5.0,11.0,8.0,6.0,0.0,63.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,53033021906,380500.0,39459.0,1161.0,77.0,273.0,63.0,10.0,81.0,38.0,9.0,0.0,40.0,32.0,57.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,63.0,0.0,9.0,38.0,16.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,46815.0,53,033,021906
342,5711.0,5002.0,2077.0,93873.0,370600.0,34561.0,1099.0,363.0,4095.0,628.0,255.0,41.0,0.0,2319.0,14.0,121.0,1891.0,186.0,1792.0,44458.0,42.0,59.0,13.0,28.0,109.0,57.0,36.0,47.0,89.0,89.0,230.0,388.0,198.0,272.0,225.0,195.0,117.0,0.0,13.0,0.0,0.0,30.0,0.0,74.0,0.0,82.0,0.0,0.0,32.0,53,061,053302,34.0,16.0,0.0,0.0,0.0,67.0,0.0,0.0,19.0,0.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53061053302,360900.0,36296.0,1328.0,160.0,316.0,30.0,0.0,22.0,86.0,59.0,108.0,0.0,11.0,83.0,14.0,0.0,55.0,0.0,0.0,0.0,0.0,14.0,83.0,19.0,24.0,0.0,9.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36862.0,53,061,053302
