,pop_90,white_90,hh_90,total_25_col_9th_90,total_25_col_12th_90,total_25_col_hs_90,total_25_col_sc_90,total_25_col_ad_90,total_25_col_bd_90,total_25_col_gd_90,mhval_90,mrent_90,hinc_90,ohu_90,rhu_90,I_5000_90,I_10000_90,I_12500_90,I_15000_90,I_17500_90,I_20000_90,I_22500_90,I_25000_90,I_27500_90,I_30000_90,I_32500_90,I_35000_90,I_37500_90,I_40000_90,I_42500_90,I_45000_90,I_47500_90,I_50000_90,I_55000_90,I_60000_90,I_75000_90,I_100000_90,I_125000_90,I_150000_90,I_150001_90,state,county,tract,FIPS
117,3377.0,3163.0,1304.0,70.0,178.0,497.0,590.0,200.0,541.0,193.0,89100.0,453.0,37237.0,932.0,364.0,43.0,130.0,55.0,32.0,15.0,37.0,28.0,17.0,48.0,74.0,62.0,43.0,76.0,46.0,34.0,58.0,44.0,77.0,81.0,56.0,146.0,81.0,12.0,9.0,0.0,08,005,006698,08005006698
118,5640.0,5239.0,1897.0,27.0,54.0,432.0,926.0,131.0,1237.0,719.0,128200.0,595.0,59121.0,1604.0,270.0,12.0,31.0,18.0,12.0,44.0,7.0,35.0,45.0,63.0,23.0,49.0,56.0,67.0,45.0,61.0,32.0,51.0,49.0,158.0,108.0,260.0,376.0,151.0,69.0,75.0,08,005,006702,08005006702
119,3482.0,3395.0,1172.0,0.0,23.0,96.0,499.0,82.0,892.0,697.0,391600.0,1001.0,125436.0,1155.0,34.0,5.0,0.0,6.0,14.0,0.0,14.0,7.0,5.0,5.0,18.0,5.0,24.0,9.0,0.0,20.0,18.0,7.0,25.0,27.0,35.0,88.0,132.0,120.0,96.0,492.0,08,005,006704,08005006704
120,1763.0,1692.0,579.0,6.0,19.0,75.0,240.0,10.0,511.0,305.0,459800.0,390.0,105659.0,518.0,33.0,25.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,9.0,4.0,11.0,3.0,0.0,6.0,14.0,9.0,15.0,8.0,44.0,0.0,48.0,64.0,65.0,33.0,209.0,08,005,006705,08005006705
121,4575.0,4393.0,1634.0,6.0,41.0,258.0,524.0,181.0,1281.0,649.0,137800.0,856.0,66156.0,1480.0,185.0,11.0,13.0,8.0,9.0,8.0,0.0,0.0,6.0,24.0,42.0,43.0,29.0,54.0,24.0,28.0,26.0,50.0,50.0,92.0,129.0,348.0,323.0,147.0,50.0,120.0,08,005,006706,08005006706
122,4669.0,4364.0,1557.0,11.0,125.0,455.0,699.0,192.0,1049.0,447.0,97700.0,784.0,51498.0,1307.0,250.0,12.0,31.0,24.0,20.0,12.0,26.0,30.0,21.0,5.0,47.0,47.0,44.0,110.0,32.0,63.0,75.0,59.0,64.0,169.0,86.0,202.0,205.0,90.0,45.0,38.0,08,005,006707,08005006707
123,5174.0,4923.0,1784.0,0.0,54.0,345.0,662.0,186.0,1385.0,611.0,142000.0,586.0,66985.0,1446.0,355.0,0.0,16.0,11.0,9.0,30.0,13.0,24.0,17.0,45.0,45.0,52.0,19.0,35.0,29.0,5.0,38.0,23.0,38.0,172.0,119.0,285.0,331.0,226.0,102.0,100.0,08,005,006708,08005006708
124,5201.0,4950.0,1761.0,0.0,53.0,246.0,749.0,182.0,1339.0,656.0,128200.0,1001.0,66401.0,1606.0,130.0,5.0,5.0,7.0,14.0,24.0,0.0,21.0,25.0,29.0,11.0,37.0,48.0,30.0,38.0,79.0,43.0,50.0,36.0,110.0,121.0,297.0,407.0,164.0,48.0,112.0,08,005,006709,08005006709
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,005,006751,08005006751
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,005,006789,08005006789
127,6118.0,5462.0,1920.0,38.0,194.0,460.0,954.0,228.0,1206.0,691.0,147300.0,552.0,61554.0,1378.0,558.0,7.0,49.0,27.0,17.0,35.0,81.0,52.0,31.0,55.0,52.0,82.0,68.0,37.0,38.0,45.0,7.0,61.0,40.0,59.0,82.0,267.0,356.0,138.0,121.0,113.0,08,005,006806,08005006806
128,2085.0,1902.0,804.0,18.0,10.0,84.0,317.0,82.0,549.0,301.0,248700.0,646.0,64602.0,460.0,413.0,0.0,12.0,4.0,18.0,17.0,21.0,37.0,0.0,10.0,34.0,9.0,18.0,21.0,25.0,36.0,13.0,26.0,14.0,29.0,27.0,87.0,141.0,34.0,46.0,125.0,08,005,006807,08005006807
129,4916.0,4539.0,1481.0,29.0,49.0,222.0,491.0,133.0,1145.0,763.0,188800.0,988.0,78282.0,1367.0,90.0,5.0,8.0,0.0,14.0,11.0,13.0,32.0,19.0,40.0,7.0,10.0,18.0,14.0,29.0,9.0,17.0,19.0,38.0,78.0,58.0,242.0,324.0,116.0,75.0,285.0,08,005,006808,08005006808
130,1213.0,1137.0,441.0,11.0,9.0,75.0,168.0,29.0,324.0,217.0,173300.0,895.0,67283.0,409.0,51.0,0.0,6.0,0.0,0.0,6.0,6.0,4.0,5.0,14.0,6.0,0.0,6.0,4.0,13.0,11.0,12.0,24.0,6.0,30.0,30.0,68.0,66.0,15.0,38.0,71.0,08,005,006854,08005006854
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,005,006888,08005006888
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,005,006889,08005006889
133,1379.0,1286.0,506.0,22.0,34.0,126.0,254.0,26.0,237.0,253.0,113400.0,760.0,52917.0,442.0,50.0,13.0,15.0,0.0,7.0,6.0,0.0,10.0,14.0,0.0,15.0,12.0,14.0,14.0,7.0,10.0,50.0,14.0,14.0,61.0,34.0,67.0,79.0,36.0,14.0,0.0,08,005,006951,08005006951
134,1216.0,1124.0,459.0,12.0,22.0,136.0,221.0,44.0,229.0,101.0,98000.0,689.0,46513.0,374.0,69.0,31.0,21.0,10.0,7.0,0.0,13.0,14.0,21.0,0.0,7.0,20.0,22.0,5.0,14.0,0.0,10.0,57.0,22.0,17.0,47.0,29.0,71.0,6.0,7.0,8.0,08,005,006952,08005006952
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,005,006980,08005006980
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,005,006984,08005006984
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,005,006985,08005006985
138,44.0,44.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,87500.0,0.0,77197.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,08,005,006986,08005006986
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,005,006987,08005006987
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,005,006988,08005006988
141,4338.0,3537.0,1569.0,98.0,155.0,598.0,888.0,212.0,719.0,297.0,109500.0,447.0,50980.0,1227.0,345.0,59.0,50.0,12.0,44.0,26.0,41.0,53.0,75.0,26.0,24.0,35.0,37.0,48.0,48.0,43.0,37.0,46.0,57.0,109.0,91.0,243.0,196.0,127.0,16.0,26.0,08,005,007003,08005007003
142,3264.0,2477.0,1287.0,131.0,337.0,681.0,582.0,135.0,264.0,118.0,79500.0,405.0,27824.0,886.0,388.0,42.0,92.0,62.0,70.0,86.0,44.0,69.0,71.0,104.0,27.0,7.0,34.0,61.0,20.0,67.0,20.0,12.0,21.0,99.0,67.0,131.0,53.0,14.0,7.0,7.0,08,005,007007,08005007007
143,4957.0,3546.0,1960.0,81.0,406.0,1194.0,886.0,230.0,147.0,76.0,77500.0,332.0,28351.0,930.0,1001.0,138.0,276.0,101.0,51.0,98.0,82.0,77.0,52.0,56.0,144.0,42.0,52.0,90.0,122.0,85.0,22.0,84.0,49.0,106.0,86.0,98.0,41.0,8.0,0.0,0.0,08,005,007008,08005007008
144,7120.0,5579.0,4307.0,86.0,206.0,1017.0,1484.0,329.0,1381.0,541.0,71000.0,447.0,23819.0,1011.0,3281.0,340.0,289.0,310.0,170.0,274.0,245.0,421.0,198.0,283.0,214.0,160.0,185.0,152.0,173.0,54.0,87.0,146.0,99.0,79.0,125.0,158.0,116.0,29.0,0.0,0.0,08,005,007012,08005007012
145,2907.0,2215.0,1291.0,32.0,97.0,634.0,558.0,189.0,356.0,106.0,84100.0,350.0,27612.0,669.0,617.0,52.0,75.0,90.0,77.0,61.0,60.0,41.0,73.0,114.0,56.0,21.0,50.0,60.0,53.0,35.0,46.0,53.0,20.0,48.0,62.0,97.0,34.0,13.0,0.0,0.0,08,005,007015,08005007015
146,3617.0,2714.0,1635.0,143.0,211.0,665.0,711.0,214.0,409.0,125.0,72400.0,379.0,28085.0,764.0,863.0,111.0,179.0,47.0,68.0,83.0,87.0,114.0,57.0,57.0,62.0,102.0,80.0,36.0,87.0,53.0,49.0,29.0,30.0,89.0,70.0,93.0,32.0,20.0,0.0,0.0,08,005,007016,08005007016
147,3875.0,3226.0,1388.0,94.0,269.0,879.0,643.0,205.0,373.0,125.0,78700.0,594.0,38714.0,1130.0,220.0,42.0,16.0,16.0,25.0,36.0,25.0,58.0,39.0,78.0,66.0,100.0,63.0,96.0,70.0,93.0,45.0,91.0,30.0,75.0,89.0,157.0,70.0,0.0,8.0,0.0,08,005,007017,08005007017
148,2248.0,1469.0,948.0,87.0,58.0,497.0,430.0,90.0,205.0,38.0,77200.0,423.0,27192.0,425.0,577.0,64.0,66.0,36.0,64.0,51.0,54.0,47.0,35.0,65.0,62.0,75.0,49.0,12.0,25.0,21.0,27.0,8.0,14.0,38.0,49.0,50.0,29.0,7.0,0.0,0.0,08,005,007018,08005007018
149,4659.0,3635.0,1949.0,52.0,175.0,622.0,1008.0,264.0,687.0,183.0,88300.0,381.0,34214.0,1115.0,758.0,79.0,99.0,73.0,54.0,35.0,90.0,102.0,64.0,82.0,122.0,84.0,132.0,88.0,50.0,77.0,52.0,56.0,84.0,121.0,56.0,157.0,160.0,12.0,0.0,20.0,08,005,007019,08005007019
150,5352.0,4512.0,2911.0,31.0,143.0,631.0,1244.0,314.0,1172.0,432.0,74400.0,501.0,33011.0,1190.0,1706.0,69.0,95.0,106.0,82.0,128.0,120.0,118.0,133.0,168.0,173.0,220.0,213.0,115.0,51.0,135.0,119.0,112.0,58.0,121.0,108.0,245.0,67.0,113.0,19.0,23.0,08,005,007020,08005007020
151,5084.0,4271.0,1975.0,26.0,157.0,508.0,865.0,213.0,954.0,575.0,119900.0,507.0,44819.0,1328.0,669.0,44.0,68.0,8.0,29.0,82.0,76.0,76.0,73.0,56.0,52.0,117.0,62.0,70.0,36.0,68.0,76.0,34.0,54.0,132.0,159.0,197.0,235.0,86.0,21.0,64.0,08,005,007021,08005007021
152,4624.0,4235.0,2001.0,0.0,78.0,396.0,1020.0,208.0,1013.0,609.0,94000.0,718.0,43133.0,1500.0,494.0,55.0,40.0,31.0,50.0,69.0,33.0,85.0,35.0,64.0,102.0,70.0,101.0,57.0,94.0,95.0,77.0,96.0,48.0,117.0,85.0,248.0,252.0,47.0,21.0,29.0,08,005,007022,08005007022
153,5147.0,4344.0,1725.0,80.0,213.0,749.0,955.0,378.0,618.0,214.0,77700.0,718.0,42224.0,1250.0,457.0,14.0,34.0,22.0,22.0,11.0,38.0,56.0,79.0,53.0,105.0,100.0,88.0,75.0,81.0,95.0,56.0,89.0,71.0,95.0,105.0,291.0,84.0,35.0,19.0,7.0,08,005,007027,08005007027
154,2532.0,2310.0,772.0,24.0,78.0,370.0,397.0,164.0,269.0,102.0,78400.0,676.0,44745.0,662.0,110.0,13.0,25.0,21.0,7.0,7.0,16.0,0.0,22.0,32.0,8.0,26.0,30.0,46.0,42.0,47.0,49.0,74.0,29.0,84.0,33.0,115.0,27.0,0.0,7.0,12.0,08,005,007028,08005007028
155,8131.0,6485.0,2905.0,60.0,340.0,1187.0,1335.0,490.0,881.0,282.0,82900.0,488.0,36812.0,1787.0,1076.0,79.0,102.0,73.0,54.0,93.0,140.0,143.0,105.0,174.0,141.0,99.0,135.0,158.0,140.0,182.0,70.0,127.0,79.0,276.0,141.0,295.0,81.0,9.0,9.0,0.0,08,005,007032,08005007032
156,3728.0,3075.0,1302.0,22.0,131.0,546.0,795.0,197.0,440.0,108.0,73400.0,666.0,40833.0,1086.0,188.0,13.0,18.0,0.0,29.0,29.0,59.0,29.0,30.0,63.0,65.0,106.0,59.0,79.0,47.0,75.0,62.0,93.0,52.0,123.0,100.0,100.0,52.0,13.0,0.0,6.0,08,005,007033,08005007033
157,5936.0,4982.0,1985.0,17.0,123.0,769.0,1134.0,378.0,835.0,267.0,89200.0,553.0,45810.0,1561.0,439.0,33.0,18.0,19.0,35.0,77.0,42.0,19.0,45.0,94.0,96.0,57.0,94.0,69.0,95.0,108.0,51.0,125.0,85.0,171.0,132.0,311.0,136.0,53.0,7.0,13.0,08,005,007034,08005007034
158,4767.0,4018.0,1499.0,15.0,32.0,618.0,979.0,323.0,694.0,103.0,86700.0,778.0,45859.0,1351.0,142.0,10.0,10.0,0.0,4.0,0.0,0.0,35.0,26.0,30.0,64.0,66.0,86.0,129.0,76.0,85.0,89.0,115.0,52.0,194.0,110.0,221.0,70.0,15.0,6.0,6.0,08,005,007035,08005007035
159,3284.0,2669.0,1362.0,20.0,97.0,496.0,683.0,205.0,393.0,84.0,71200.0,472.0,35000.0,759.0,552.0,20.0,46.0,111.0,61.0,92.0,15.0,46.0,53.0,55.0,74.0,73.0,35.0,51.0,65.0,69.0,48.0,55.0,53.0,91.0,62.0,114.0,48.0,12.0,3.0,10.0,08,005,007038,08005007038
160,4019.0,3085.0,1424.0,10.0,81.0,633.0,808.0,297.0,398.0,128.0,78200.0,473.0,43318.0,858.0,638.0,0.0,30.0,20.0,38.0,35.0,26.0,60.0,55.0,50.0,51.0,88.0,65.0,45.0,64.0,67.0,55.0,65.0,91.0,157.0,83.0,187.0,75.0,9.0,0.0,8.0,08,005,007039,08005007039
161,3042.0,2140.0,1699.0,12.0,170.0,376.0,594.0,228.0,295.0,82.0,87200.0,394.0,25023.0,324.0,1360.0,45.0,140.0,139.0,86.0,168.0,73.0,131.0,66.0,164.0,124.0,102.0,51.0,66.0,43.0,38.0,52.0,26.0,36.0,26.0,28.0,56.0,25.0,0.0,14.0,0.0,08,005,007040,08005007040
162,3668.0,2461.0,1953.0,69.0,83.0,502.0,766.0,231.0,523.0,204.0,96400.0,459.0,25677.0,532.0,1413.0,84.0,26.0,130.0,62.0,141.0,154.0,259.0,85.0,131.0,106.0,130.0,55.0,65.0,56.0,58.0,40.0,50.0,50.0,41.0,61.0,117.0,16.0,7.0,7.0,22.0,08,005,007041,08005007041
163,6925.0,4844.0,2771.0,120.0,315.0,930.0,1362.0,355.0,969.0,245.0,84700.0,471.0,35165.0,1495.0,1273.0,116.0,185.0,67.0,59.0,109.0,130.0,126.0,48.0,187.0,153.0,167.0,27.0,174.0,129.0,115.0,147.0,74.0,90.0,172.0,49.0,270.0,100.0,68.0,9.0,0.0,08,005,007042,08005007042
164,1955.0,1467.0,1209.0,24.0,62.0,216.0,363.0,148.0,309.0,131.0,40000.0,421.0,25729.0,244.0,975.0,26.0,50.0,83.0,69.0,105.0,77.0,98.0,72.0,84.0,84.0,88.0,66.0,50.0,23.0,39.0,40.0,38.0,8.0,23.0,18.0,46.0,22.0,0.0,0.0,0.0,08,005,007043,08005007043
165,9078.0,6897.0,3669.0,119.0,243.0,1228.0,1783.0,592.0,1231.0,336.0,87000.0,451.0,34853.0,1783.0,1917.0,67.0,107.0,86.0,115.0,206.0,212.0,232.0,173.0,148.0,144.0,208.0,145.0,282.0,153.0,168.0,117.0,166.0,108.0,173.0,147.0,293.0,208.0,11.0,0.0,0.0,08,005,007044,08005007044
166,5204.0,4161.0,1930.0,21.0,125.0,647.0,1206.0,228.0,638.0,279.0,76400.0,520.0,37260.0,1310.0,641.0,24.0,24.0,59.0,43.0,89.0,102.0,88.0,76.0,87.0,58.0,65.0,109.0,156.0,68.0,114.0,72.0,85.0,74.0,96.0,85.0,248.0,77.0,17.0,7.0,7.0,08,005,007045,08005007045
167,4111.0,3387.0,1367.0,50.0,69.0,578.0,642.0,245.0,653.0,310.0,92800.0,735.0,48750.0,1149.0,188.0,37.0,0.0,15.0,5.0,19.0,8.0,34.0,34.0,39.0,22.0,55.0,37.0,72.0,40.0,96.0,86.0,72.0,25.0,77.0,109.0,251.0,171.0,28.0,16.0,19.0,08,005,007046,08005007046
168,3685.0,3668.0,2364.0,98.0,324.0,1057.0,1037.0,84.0,684.0,386.0,113500.0,637.0,27526.0,2089.0,292.0,86.0,176.0,157.0,130.0,64.0,155.0,137.0,170.0,106.0,96.0,135.0,120.0,153.0,75.0,54.0,62.0,35.0,30.0,31.0,55.0,193.0,63.0,29.0,0.0,52.0,08,005,007047,08005007047
169,3485.0,2971.0,1573.0,11.0,49.0,435.0,723.0,201.0,713.0,178.0,78200.0,594.0,36447.0,947.0,654.0,8.0,54.0,17.0,48.0,54.0,42.0,130.0,92.0,71.0,50.0,119.0,39.0,108.0,41.0,54.0,33.0,56.0,53.0,93.0,59.0,141.0,130.0,42.0,26.0,13.0,08,005,007048,08005007048
170,6917.0,6068.0,2400.0,29.0,152.0,827.0,1018.0,436.0,1279.0,478.0,87500.0,724.0,44434.0,1877.0,473.0,10.0,10.0,28.0,56.0,20.0,15.0,41.0,66.0,149.0,66.0,146.0,121.0,156.0,90.0,127.0,128.0,107.0,126.0,202.0,187.0,281.0,184.0,61.0,7.0,16.0,08,005,007049,08005007049
171,7562.0,6214.0,2609.0,65.0,125.0,1026.0,1458.0,358.0,921.0,351.0,82200.0,605.0,39491.0,1934.0,672.0,15.0,51.0,29.0,45.0,90.0,95.0,129.0,61.0,94.0,125.0,184.0,152.0,127.0,135.0,149.0,85.0,84.0,85.0,198.0,132.0,308.0,166.0,31.0,9.0,30.0,08,005,007050,08005007050
172,5334.0,4475.0,1708.0,21.0,137.0,608.0,1009.0,374.0,786.0,183.0,81900.0,737.0,44417.0,1472.0,265.0,17.0,7.0,24.0,8.0,0.0,8.0,56.0,56.0,58.0,67.0,117.0,76.0,89.0,94.0,98.0,103.0,73.0,91.0,192.0,136.0,218.0,92.0,24.0,0.0,4.0,08,005,007051,08005007051
173,4634.0,4156.0,1952.0,34.0,8.0,386.0,917.0,304.0,993.0,443.0,109100.0,522.0,46139.0,1302.0,669.0,65.0,10.0,40.0,40.0,45.0,28.0,116.0,37.0,59.0,81.0,73.0,75.0,70.0,82.0,52.0,67.0,79.0,71.0,71.0,104.0,241.0,264.0,101.0,45.0,36.0,08,005,007052,08005007052
174,4707.0,4084.0,1816.0,40.0,161.0,584.0,941.0,217.0,735.0,190.0,80400.0,563.0,36681.0,1032.0,751.0,9.0,44.0,49.0,20.0,70.0,110.0,84.0,56.0,83.0,83.0,158.0,64.0,116.0,57.0,130.0,57.0,101.0,52.0,71.0,87.0,165.0,129.0,3.0,7.0,11.0,08,005,007053,08005007053
175,5334.0,4492.0,3228.0,0.0,140.0,642.0,931.0,263.0,1292.0,619.0,132300.0,460.0,30094.0,721.0,2412.0,65.0,141.0,120.0,178.0,185.0,133.0,213.0,177.0,246.0,149.0,186.0,172.0,170.0,120.0,135.0,96.0,48.0,55.0,127.0,63.0,150.0,136.0,66.0,19.0,78.0,08,005,007054,08005007054
176,8197.0,6919.0,2852.0,59.0,230.0,1007.0,1585.0,501.0,1016.0,342.0,81100.0,581.0,41496.0,2362.0,554.0,51.0,51.0,33.0,35.0,64.0,82.0,110.0,57.0,125.0,59.0,172.0,148.0,176.0,178.0,142.0,101.0,140.0,148.0,214.0,209.0,297.0,179.0,53.0,11.0,17.0,08,005,007055,08005007055
177,3198.0,2816.0,1006.0,11.0,49.0,346.0,571.0,212.0,503.0,149.0,91700.0,826.0,48833.0,906.0,56.0,7.0,0.0,0.0,6.0,0.0,20.0,6.0,15.0,6.0,27.0,58.0,37.0,63.0,49.0,70.0,25.0,82.0,60.0,148.0,52.0,157.0,87.0,17.0,6.0,8.0,08,005,007056,08005007056
178,3779.0,3323.0,1091.0,6.0,22.0,227.0,510.0,86.0,859.0,476.0,182200.0,875.0,84689.0,1065.0,11.0,13.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,4.0,6.0,0.0,13.0,0.0,6.0,10.0,34.0,12.0,55.0,21.0,206.0,298.0,172.0,88.0,134.0,08,005,007057,08005007057
179,3936.0,3452.0,1183.0,6.0,35.0,279.0,609.0,192.0,821.0,335.0,105500.0,927.0,57546.0,1097.0,78.0,14.0,6.0,0.0,6.0,16.0,6.0,8.0,6.0,8.0,18.0,47.0,56.0,38.0,28.0,108.0,36.0,19.0,37.0,86.0,90.0,295.0,115.0,70.0,30.0,40.0,08,005,007058,08005007058
180,3209.0,3024.0,1022.0,38.0,37.0,319.0,355.0,189.0,728.0,319.0,224400.0,1001.0,78846.0,928.0,52.0,25.0,15.0,0.0,0.0,8.0,15.0,7.0,0.0,8.0,0.0,8.0,15.0,26.0,8.0,12.0,15.0,30.0,14.0,78.0,39.0,134.0,248.0,58.0,111.0,148.0,08,005,007059,08005007059
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,005,007086,08005007086
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,005,007087,08005007087
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,005,007088,08005007088
184,4810.0,4680.0,1684.0,159.0,441.0,1142.0,768.0,170.0,218.0,116.0,84100.0,425.0,31189.0,1431.0,321.0,85.0,102.0,67.0,58.0,86.0,79.0,158.0,55.0,75.0,38.0,82.0,76.0,66.0,75.0,74.0,13.0,65.0,39.0,82.0,51.0,99.0,112.0,28.0,5.0,14.0,08,005,007100,08005007100
185,6068.0,4207.0,2213.0,268.0,458.0,1059.0,871.0,295.0,396.0,67.0,60400.0,335.0,21553.0,998.0,1206.0,147.0,213.0,145.0,131.0,266.0,120.0,136.0,148.0,88.0,117.0,176.0,27.0,29.0,53.0,49.0,75.0,31.0,67.0,77.0,48.0,55.0,8.0,0.0,0.0,7.0,08,005,007200,08005007200
186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08,005,007289,08005007289
187,5754.0,3651.0,2652.0,248.0,580.0,1321.0,771.0,196.0,308.0,110.0,60100.0,298.0,16275.0,631.0,1983.0,293.0,439.0,253.0,215.0,247.0,134.0,204.0,126.0,82.0,66.0,109.0,72.0,56.0,39.0,23.0,36.0,37.0,10.0,65.0,55.0,72.0,19.0,0.0,0.0,0.0,08,005,007300,08005007300
188,3795.0,3102.0,1615.0,110.0,371.0,1052.0,730.0,174.0,177.0,25.0,56400.0,512.0,27559.0,1027.0,573.0,45.0,111.0,115.0,45.0,118.0,83.0,107.0,84.0,98.0,64.0,129.0,95.0,108.0,28.0,66.0,37.0,33.0,55.0,75.0,23.0,73.0,23.0,0.0,0.0,0.0,08,005,007400,08005007400
189,2470.0,1944.0,941.0,48.0,166.0,499.0,520.0,77.0,200.0,98.0,65300.0,557.0,31908.0,627.0,281.0,38.0,62.0,14.0,29.0,57.0,51.0,48.0,27.0,27.0,74.0,57.0,66.0,40.0,32.0,55.0,15.0,54.0,27.0,63.0,20.0,50.0,16.0,6.0,13.0,0.0,08,005,007500,08005007500
190,2819.0,2186.0,1162.0,69.0,203.0,603.0,520.0,126.0,186.0,56.0,61000.0,413.0,26638.0,529.0,638.0,45.0,102.0,61.0,111.0,79.0,41.0,43.0,61.0,58.0,35.0,70.0,20.0,57.0,52.0,59.0,27.0,33.0,51.0,59.0,6.0,59.0,27.0,0.0,0.0,6.0,08,005,007600,08005007600
191,3582.0,2749.0,1497.0,57.0,116.0,584.0,696.0,257.0,445.0,148.0,91200.0,399.0,31391.0,806.0,704.0,0.0,52.0,64.0,86.0,91.0,81.0,78.0,78.0,119.0,60.0,71.0,51.0,44.0,56.0,56.0,39.0,39.0,37.0,52.0,83.0,147.0,75.0,27.0,11.0,0.0,08,005,007702,08005007702
192,3315.0,2639.0,1421.0,45.0,129.0,459.0,691.0,187.0,529.0,264.0,90700.0,458.0,36934.0,826.0,607.0,13.0,49.0,42.0,28.0,42.0,82.0,107.0,63.0,60.0,39.0,60.0,76.0,64.0,68.0,66.0,48.0,86.0,65.0,109.0,71.0,116.0,32.0,14.0,16.0,5.0,08,005,007703,08005007703
