,FIPS,pop_00,white_00,hu_00,ohu_00,rhu_00,state,county,tract,trtid_base,total_25_00,male_25_col_bd_00,male_25_col_md_00,male_25_col_psd_00,male_25_col_phd_00,female_25_col_bd_00,female_25_col_md_00,female_25_col_psd_00,female_25_col_phd_00,mhval_00,mrent_00,hh_00,hinc_00,I_10000_00,I_15000_00,I_20000_00,I_25000_00,I_30000_00,I_35000_00,I_40000_00,I_45000_00,I_50000_00,I_60000_00,I_75000_00,I_100000_00,I_125000_00,I_150000_00,I_200000_00,I_201000_00,trtid00
207,53033024800,5314.0,3764.0,2207.0,1279.0,928.0,53,033,024800,53033024800,3671.0,618.0,163.0,50.0,23.0,440.0,204.0,60.0,0.0,204900.0,1026.0,2202.0,56034.0,52.0,25.0,90.0,116.0,99.0,117.0,138.0,132.0,126.0,329.0,319.0,300.0,240.0,79.0,28.0,12.0,53033024800
208,53033024901,5011.0,3523.0,1783.0,1630.0,153.0,53,033,024901,53033024901,3529.0,560.0,454.0,147.0,132.0,642.0,301.0,72.0,47.0,383900.0,1523.0,1780.0,95685.0,52.0,27.0,12.0,45.0,13.0,21.0,47.0,24.0,31.0,134.0,232.0,287.0,197.0,231.0,208.0,219.0,53033024901
209,53033024902,3586.0,2810.0,1307.0,1115.0,192.0,53,033,024902,53033024902,2542.0,481.0,217.0,62.0,35.0,465.0,162.0,36.0,37.0,314300.0,1050.0,1312.0,87179.0,17.0,25.0,12.0,28.0,20.0,32.0,54.0,61.0,32.0,106.0,162.0,213.0,188.0,106.0,150.0,106.0,53033024902
210,53033024903,6649.0,4440.0,2158.0,2046.0,112.0,53,033,024903,53033024903,4282.0,882.0,418.0,178.0,170.0,1007.0,277.0,54.0,36.0,401100.0,2001.0,2163.0,107255.0,52.0,15.0,23.0,8.0,18.0,7.0,58.0,61.0,68.0,99.0,231.0,337.0,302.0,262.0,292.0,330.0,53033024903
211,53033025001,4789.0,3669.0,1759.0,1427.0,332.0,53,033,025001,53033025001,3325.0,754.0,190.0,30.0,45.0,560.0,166.0,55.0,21.0,278000.0,990.0,1757.0,78427.0,33.0,28.0,30.0,45.0,67.0,67.0,41.0,62.0,84.0,132.0,244.0,373.0,270.0,114.0,89.0,78.0,53033025001
212,53033025003,6678.0,5026.0,2422.0,1800.0,622.0,53,033,025003,53033025003,4404.0,970.0,491.0,187.0,79.0,1025.0,313.0,100.0,34.0,483800.0,1059.0,2423.0,105383.0,15.0,18.0,17.0,52.0,59.0,102.0,63.0,85.0,87.0,168.0,167.0,301.0,299.0,235.0,275.0,480.0,53033025003
213,53033025005,2438.999999999999,1871.3317467872434,994.2900999524032,762.6953831508803,231.594716801523,53,033,025005,53033025004,1692.556877677296,353.4866730128509,142.20728224654923,20.315326035221315,12.18919562113279,327.3669681104235,89.3874345549738,21.476201808662534,0.0,207738.71965730598,528.7789148024748,992.5487862922414,46292.82365540217,35.98714897667776,19.1544502617801,28.441456449309843,5.80437886720609,37.14802475011898,53.98072346501664,58.043788672060906,22.637077582103753,58.043788672060906,76.03736316039978,77.198238933841,169.48786292241783,87.06568300809136,76.6178010471204,83.0026178010471,103.89838172298901,53033025004
214,53033025006,1763.0000000000011,1352.6682532127566,718.7099000475969,551.3046168491198,167.405283198477,53,033,025006,53033025004,1223.4431223227043,255.51332698714913,102.7927177534508,14.684673964778685,8.810804378867212,236.63303188957653,64.61256544502622,15.523798191337468,0.0,150161.28034269405,382.2210851975252,717.4512137077586,33462.17634459783,26.012851023322245,13.845549738219903,20.55854355069016,4.19562113279391,26.851975249881026,39.01927653498336,41.9562113279391,16.36292241789625,41.9562113279391,54.96263683960022,55.80176106615901,122.51213707758218,62.93431699190865,55.38219895287961,59.99738219895292,75.101618277011,53033025004
215,53033025101,5029.0,3335.0,1935.0,1188.0,747.0,53,033,025101,53033025101,3250.0,549.0,63.0,35.0,5.0,520.0,82.0,31.0,0.0,216400.0,720.0,1930.0,56603.0,81.0,62.0,68.0,93.0,77.0,130.0,152.0,116.0,92.0,180.0,192.0,267.0,172.0,116.0,75.0,57.0,53033025101
216,53033025102,4429.0,3349.0,1748.0,1175.0,573.0,53,033,025102,53033025102,3070.0,424.0,143.0,9.0,8.0,294.0,77.0,23.0,7.0,214500.0,949.0,1753.0,62923.0,50.0,37.0,33.0,75.0,78.0,62.0,98.0,88.0,67.0,195.0,332.0,333.0,163.0,53.0,51.0,38.0,53033025102
217,53033025200,6272.0,4655.0,2611.0,1803.0,808.0,53,033,025200,53033025200,4446.0,518.0,99.0,8.0,17.0,497.0,107.0,34.0,23.0,190100.0,687.0,2614.0,53676.0,200.0,170.0,61.0,95.0,139.0,121.0,95.0,93.0,169.0,326.0,310.0,451.0,142.0,133.0,65.0,44.0,53033025200
218,53033025301,3585.770231429446,2623.320061661531,1813.2149455039382,713.3454199456311,1099.869525558307,53,033,025301,53033025300,2731.4027010472328,238.2964858837137,67.93765904244106,0.0,9.778905468230153,189.40195854256297,46.83581040047073,4.117433881360064,0.0,85745.56057932334,356.67270997281554,1814.7589832094484,20875.904457730696,207.41573177351324,129.69916726284202,107.05328091536167,133.30192190903207,90.58354538992141,115.8028279132518,106.53860168019166,149.25697819930232,67.42297980727105,171.90286454678267,179.6230530743328,141.53678967175222,91.09822462509142,17.49909399578027,59.18811204455092,46.83581040047073,53033025300
219,53033025302,3381.2297685705475,2473.679938338464,1709.7850544960584,672.6545800543676,1037.130474441691,53,033,025302,53033025300,2575.5972989527622,224.70351411628585,64.06234095755882,0.0,9.221094531769829,178.5980414574367,44.16418959952919,3.8825661186399283,0.0,80854.43942067651,336.3272900271838,1711.2410167905484,19685.095542269268,195.5842682264864,122.30083273715775,100.94671908463813,125.69807809096768,85.41645461007842,109.19717208674798,100.46139831980814,140.7430218006974,63.577020192728824,162.097135453217,169.37694692566689,133.46321032824753,85.90177537490841,16.500906004219694,55.81188795544897,44.16418959952919,53033025300
220,53033025400,6316.0,4140.0,2821.0,1110.0,1711.0,53,033,025400,53033025400,4171.0,419.0,58.0,12.0,8.0,422.0,75.0,12.0,7.0,141700.0,702.0,2828.0,39029.0,260.0,222.0,212.0,182.0,141.0,270.0,167.0,188.0,110.0,250.0,423.0,249.0,93.0,9.0,31.0,21.0,53033025400
221,53033025500,4241.0,2913.0,1890.0,986.0,904.0,53,033,025500,53033025500,2904.0,284.0,45.0,14.0,6.0,259.0,73.0,13.0,0.0,156500.0,785.0,1893.0,45775.0,120.0,97.0,112.0,104.0,116.0,158.0,119.0,105.0,104.0,269.0,258.0,173.0,82.0,61.0,6.0,9.0,53033025500
222,53033025601,2787.9999999999986,2216.740428293315,1137.0914990266056,857.5678131083708,279.5236859182348,53,033,025601,53033025600,1931.7890979883184,199.0136275146008,71.46398442569756,2.2615184944841,7.689162881245941,160.1155094094743,37.99351070733288,5.87994808565866,13.116807268007781,80464.82803374428,290.37897469175846,1140.2576249188833,23498.081765087594,62.870214146657986,33.01817001946786,42.9688513951979,73.72550292018167,52.467229072031124,48.39649578195974,84.58079169370535,61.965606748864346,78.70084360804668,127.09733939000643,175.04153147306934,142.0233614536015,78.70084360804668,42.06424399740426,16.73523685918234,19.90136275146008,53033025600
223,53033025602,3375.999999999995,2684.2595717066797,1376.9085009733917,1038.4321868916272,338.47631408176454,53,033,025602,53033025600,2339.2109020116773,240.98637248539873,86.53601557430227,2.7384815055158946,9.31083711875404,193.88449059052533,46.00648929266703,7.1200519143413254,15.883192731992189,97435.17196625553,351.62102530824086,1380.742375081114,28453.91823491235,76.12978585334187,39.98182998053206,52.031148604802,89.27449707981816,63.532770927968755,58.60350421804014,102.41920830629445,75.03439325113551,95.29915639195313,153.90266060999326,211.95846852693023,171.97663854639816,95.29915639195313,50.93575600259564,20.26476314081762,24.098637248539873,53033025600
224,53033025701,5446.0,3482.0,2584.0,800.0,1784.0,53,033,025701,53033025701,3435.0,413.0,77.0,3.0,0.0,241.0,80.0,14.0,0.0,163200.0,685.0,2491.0,36930.0,202.0,127.0,144.0,217.0,223.0,219.0,188.0,208.0,135.0,312.0,179.0,171.0,87.0,5.0,36.0,38.0,53033025701
225,53033025702,3374.0,2333.0,1135.0,1016.0,119.0,53,033,025702,53033025702,2267.0,412.0,102.0,17.0,18.0,290.0,92.0,15.0,8.0,185300.0,1137.0,1223.0,68772.0,18.0,25.0,42.0,32.0,49.0,46.0,45.0,58.0,71.0,92.0,239.0,281.0,131.0,22.0,41.0,31.0,53033025702
226,53033025803,4228.0,2846.0,1621.0,853.0,768.0,53,033,025803,53033025803,2613.0,172.0,76.0,21.0,23.0,156.0,30.0,0.0,0.0,141500.0,821.0,1623.0,43717.0,131.0,19.0,23.0,103.0,132.0,171.0,119.0,133.0,77.0,113.0,217.0,275.0,68.0,13.0,0.0,29.0,53033025803
227,53033025804,3759.0,2875.0,1295.0,1105.0,190.0,53,033,025804,53033025804,2464.0,238.0,29.0,7.0,20.0,179.0,69.0,0.0,0.0,163400.0,1041.0,1300.0,61139.0,22.0,6.0,21.0,55.0,34.0,50.0,77.0,71.0,125.0,148.0,267.0,228.0,108.0,33.0,28.0,27.0,53033025804
228,53033025805,3996.8062271282042,2426.9245591031804,1651.1882430139422,1004.3151778505364,646.8730651634056,53,033,025805,53033025801,2759.309928554733,329.8285589173096,58.29528018073379,17.38631163285043,5.11362106848542,290.9650387968204,38.86352012048919,18.40903584654751,0.0,86113.37879329447,395.7942707007715,1648.120070372851,26344.353020623188,78.74976445467547,77.21567813412985,42.44305486842899,87.95428237794923,102.2724213697084,103.29514558340549,82.8406613094638,132.4427856737724,70.56797074509879,180.51082371753532,233.18112072293516,228.57886176129827,109.94285297243653,73.1247812793415,34.261261158852314,10.738604243819381,53033025801
229,53033025806,3851.1937728717958,2338.113564063975,1590.3161558130373,967.6965523547422,622.6196034582953,53,033,025806,159099081304,2657.880687281044,317.5819982674412,56.308825391113714,16.936269012310863,4.986085676382615,280.22264448763707,37.41213970355773,17.866623977499412,0.0,83312.42765831844,383.3083685954162,1587.3374076330142,25471.300938321092,75.8953968356471,74.55265031161795,41.40151991162966,84.40348888304784,98.69532056577548,99.30895998844203,79.90420672572682,127.14372459015725,68.03613482674872,173.91439622381367,223.90392326533464,220.33316169911228,105.98969834721157,70.51451490834178,33.03785907575179,10.302451474655692,159099081304
230,53033026001,5132.0,2380.0,1952.0,1640.0,312.0,53,033,026001,53033026001,3609.0,389.0,126.0,26.0,45.0,384.0,104.0,26.0,8.0,195700.0,844.0,1964.0,55984.0,45.0,40.0,51.0,117.0,118.0,167.0,95.0,139.0,85.0,185.0,325.0,300.0,168.0,77.0,35.0,17.0,53033026001
231,53033026002,5812.0,2714.0,2353.0,1033.0,1320.0,53,033,026002,53033026002,3992.0,293.0,99.0,35.0,0.0,269.0,97.0,0.0,0.0,170200.0,773.0,2358.0,42895.0,220.0,90.0,152.0,156.0,176.0,137.0,103.0,193.0,131.0,292.0,288.0,275.0,65.0,31.0,20.0,29.0,53033026002
232,53033026100,6032.228237688889,2126.67026007322,2383.5096664824387,1455.0901779448347,928.419488537604,53,033,026100,53033026100,4029.4804927703117,331.7925405753332,69.95625855504014,35.977504399734926,0.0,308.8069127643914,35.977504399734926,22.985627810941757,15.990001955437744,158101.1443343907,695.5650850615419,2381.510916238009,42869.19524252859,192.8793985874678,103.93501271034533,136.9143917434357,140.91189223229512,137.91376686565056,226.858152742773,126.9206405212871,174.89064638760033,136.9143917434357,174.89064638760033,360.77441911956413,226.858152742773,104.93438783256019,44.97188049966866,57.963757088461826,32.979379033090346,53033026100
233,53033026200,4938.0,2725.0,2416.0,829.0,1587.0,53,033,026200,53033026200,3499.0,357.0,113.0,9.0,19.0,232.0,54.0,15.0,0.0,140400.0,716.0,2422.0,41545.0,134.0,102.0,125.0,172.0,182.0,217.0,203.0,138.0,137.0,270.0,277.0,221.0,146.0,34.0,19.0,45.0,53033026200
234,53033026300,1264.1412626536899,733.7878938045629,511.9592210911056,328.8248430803205,183.13437801078507,53,033,026300,159099049900,905.9561672933091,56.87050428980155,0.32767628994721854,0.19679064908838562,0.026378915829507563,34.61407850665503,0.36642066560645514,0.24235423097571684,0.03756114885743766,133025.61869332215,690.8506659295733,525.955898632248,41300.928007978444,22.588518032928384,37.442118761895415,28.567083105609026,58.49311756817855,28.5279901529236,23.704497471840796,49.73454742355399,38.774475026015025,27.707677271838833,53.242571193678955,65.15485105145022,48.70422319865838,6.876615297440754,14.23085505057523,17.060675702000477,5.14608232366041,159099049900
235,53033026400,5827.2671699874,3040.1101521910373,2349.0811458392527,1036.4878340981993,1312.5933117410532,53,033,026400,106066037600,3815.0339605463664,310.037796155356,32.01933756785655,26.005273882142696,8.0,214.04834391964138,70.01318470535674,33.0,0.0,146005.21394874676,673.4702544910571,2359.0793878785385,40318.175435700956,132.0878980357116,159.12481521071047,252.06416556606945,140.12042030892488,125.11338846606796,209.08877701606872,150.05185984106984,177.022853489285,101.03252227321329,217.07647129106908,341.11866234821065,222.0773502714262,79.04834391964138,36.007031842856925,8.022853489285014,10.021974508927897,106066037600
236,53033026500,4145.0,1755.0,1407.0,580.0,827.0,53,033,026500,106066053400,2333.0,75.0,26.0,3.0,0.0,92.0,15.0,3.0,0.0,275300.0,1163.0,1394.0,60066.0,301.0,133.0,140.0,158.0,65.0,58.0,106.0,73.0,56.0,92.0,95.0,70.0,33.0,0.0,14.0,0.0,106066053400
237,53033026600,2128.6275781478234,1222.5917463570156,759.3546144382102,530.9078499277979,228.44676451041232,53,033,026600,106066038600,1441.1069241290497,117.45172856052803,35.17208707067734,0.01489215034707786,0.0,74.59237664713932,14.162158970445958,7.071151384991595,0.0,164504.7926771035,743.4792869344764,756.3364129211193,49953.22377773271,30.105899735801444,13.061223284760208,51.097626318941956,30.02647493395036,59.158849603702166,31.148921503470778,45.105899735801444,71.19028858776822,48.11913720277662,119.21841820509047,134.37726780879265,104.49475032819737,19.10093568568575,0.03474835080984834,0.03143898406605326,0.06453265150400406,106066038600
238,53033026700,5611.0,3819.0,2096.0,1488.0,608.0,53,033,026700,53033026700,3801.0,294.0,117.0,14.0,15.0,412.0,96.0,28.0,9.0,208400.0,749.0,2085.0,49641.0,113.0,78.0,117.0,101.0,124.0,106.0,80.0,146.0,192.0,207.0,197.0,321.0,128.0,37.0,86.0,52.0,53033026700
239,53033026801,4961.0,2321.0,1968.0,868.0,1100.0,53,033,026801,53033026801,3261.0,128.0,37.0,7.0,9.0,96.0,35.0,0.0,0.0,134300.0,680.0,1971.0,37838.0,215.0,103.0,132.0,119.0,143.0,127.0,220.0,113.0,106.0,242.0,199.0,143.0,58.0,45.0,0.0,6.0,53033026801
240,53033026802,5117.0,2345.0,1749.0,904.0,845.0,53,033,026802,53033026802,3196.0,140.0,19.0,25.0,6.0,118.0,30.0,25.0,0.0,148800.0,614.0,1745.0,40839.0,179.0,119.0,99.0,102.0,96.0,146.0,106.0,122.0,118.0,181.0,164.0,174.0,89.0,22.0,22.0,6.0,53033026802
241,53033027000,3228.0,2036.0,1117.0,882.0,235.0,53,033,027000,53033027000,2135.0,85.0,46.0,11.0,7.0,102.0,6.0,14.0,7.0,139600.0,744.0,1128.0,45431.0,59.0,43.0,64.0,61.0,77.0,85.0,118.0,52.0,59.0,98.0,145.0,162.0,74.0,11.0,16.0,4.0,53033027000
242,53033027100,3086.0,1810.0,1262.0,572.0,690.0,53,033,027100,53033027100,2051.0,160.0,25.0,12.0,0.0,122.0,19.0,9.0,0.0,130000.0,628.0,1268.0,36071.0,182.0,87.0,128.0,64.0,85.0,58.0,120.0,71.0,81.0,55.0,99.0,155.0,35.0,38.0,10.0,0.0,53033027100
243,53033027200,2108.0,1266.0,819.0,415.0,404.0,53,033,027200,53033027200,1333.0,67.0,20.0,0.0,0.0,67.0,14.0,0.0,0.0,132700.0,660.0,817.0,38207.0,86.0,37.0,46.0,87.0,72.0,41.0,56.0,44.0,77.0,77.0,106.0,52.0,19.0,4.0,5.0,8.0,53033027200
244,53033027300,5624.0,3066.0,1963.0,1073.0,890.0,53,033,027300,53033027300,3471.0,150.0,37.0,29.0,0.0,159.0,52.0,15.0,0.0,142500.0,652.0,1959.0,41358.0,114.0,105.0,150.0,112.0,156.0,113.0,148.0,254.0,119.0,113.0,175.0,264.0,66.0,48.0,7.0,15.0,53033027300
245,53033027400,4980.0,3279.0,1795.0,1402.0,393.0,53,033,027400,53033027400,3301.0,130.0,18.0,6.0,0.0,133.0,16.0,5.0,0.0,145300.0,630.0,1792.0,45625.0,119.0,64.0,100.0,160.0,85.0,133.0,121.0,98.0,103.0,229.0,221.0,243.0,73.0,31.0,7.0,5.0,53033027400
246,53033027500,4578.0,3272.0,1796.0,1188.0,608.0,53,033,027500,53033027500,3240.0,158.0,37.0,25.0,17.0,145.0,77.0,21.0,0.0,149200.0,721.0,1784.0,42625.0,179.0,85.0,124.0,107.0,137.0,99.0,103.0,134.0,71.0,184.0,143.0,278.0,79.0,17.0,44.0,0.0,53033027500
247,53033027600,4168.083962437857,2562.0778309052926,1664.0357260667558,848.0318444110599,816.003881655696,53,033,027600,106066055400,2798.0637382699633,277.0099390164954,48.001804846279015,25.002076809416952,21.00069226980565,281.0096176055142,52.003090490203796,34.00034613490283,0.0,251806.8485262916,651.0173809169062,1672.0358744102857,38379.90257994122,223.00155760706272,86.0008158894138,157.00111257647336,125.00098895686521,108.00158233098435,88.00135981568967,73.0019531898088,93.00175539843576,77.00042030666772,144.00207680941696,147.0038322078527,148.0071699372728,85.00430196236368,40.002521840006295,55.00234877255489,23.002076809416952,106066055400
248,53033027701,5161.0,4694.0,2196.0,1673.0,523.0,53,033,027701,53033027701,3729.0,512.0,205.0,99.0,82.0,548.0,174.0,103.0,39.0,260200.0,637.0,2193.0,54297.0,148.0,103.0,110.0,123.0,95.0,101.0,105.0,90.0,143.0,148.0,344.0,288.0,136.0,85.0,81.0,93.0,53033027701
249,53033027702,4962.0,4614.0,1997.0,1670.0,327.0,53,033,027702,53033027702,3621.0,545.0,190.0,96.0,36.0,549.0,303.0,70.0,38.0,266000.0,828.0,2003.0,61705.0,113.0,39.0,57.0,90.0,81.0,91.0,109.0,113.0,107.0,164.0,245.0,303.0,198.0,65.0,119.0,109.0,53033027702
250,53033027800,3395.9160375621414,3147.9221690947056,1444.9642739332432,1287.9681555889392,156.99611834430394,53,033,027800,53033027800,2577.9362617300353,401.99006098350435,72.99819515372094,83.997923190583,27.99930773019433,388.99038239448555,124.99690950979613,13.999653865097166,0.0,276993.1514737082,702.9826190830934,1450.9641255897134,76951.09742005874,62.99844239293725,32.99918411058618,44.998887423526604,39.99901104313476,63.998417669015616,54.9986401843103,78.99804681019116,70.9982446015642,16.999579693332272,83.997923190583,154.9961677921472,289.992830062727,173.9956980376362,101.99747815999363,94.99765122744506,83.997923190583,53033027800
251,53033027900,6373.0,5061.0,2990.0,1443.0,1547.0,53,033,027900,53033027900,4665.0,322.0,65.0,37.0,9.0,348.0,127.0,22.0,16.0,168600.0,604.0,3011.0,36613.0,276.0,173.0,191.0,284.0,258.0,259.0,210.0,127.0,147.0,293.0,281.0,279.0,120.0,55.0,25.0,33.0,53033027900
252,53033028000,3392.0,2006.0,1580.0,253.0,1327.0,53,033,028000,53033028000,2169.0,130.0,25.0,14.0,0.0,99.0,13.0,0.0,8.0,158600.0,675.0,1582.0,32500.0,179.0,115.0,115.0,131.0,161.0,147.0,115.0,145.0,104.0,105.0,98.0,109.0,31.0,0.0,19.0,8.0,53033028000
253,53033028100,2207.0,969.0,797.0,311.0,486.0,53,033,028100,53033028100,1303.0,40.0,11.0,0.0,6.0,57.0,14.0,5.0,6.0,148300.0,643.0,769.0,36699.0,43.0,46.0,34.0,58.0,108.0,69.0,68.0,54.0,16.0,68.0,130.0,40.0,21.0,8.0,0.0,6.0,53033028100
254,53033028200,4362.0,2067.0,1792.0,683.0,1109.0,53,033,028200,53033028200,2770.0,248.0,38.0,18.0,5.0,179.0,8.0,13.0,11.0,146200.0,716.0,1791.0,39795.0,121.0,110.0,118.0,100.0,148.0,152.0,151.0,142.0,127.0,171.0,185.0,134.0,66.0,31.0,26.0,9.0,53033028200
255,53033028300,3175.0,2392.0,1179.0,1015.0,164.0,53,033,028300,53033028300,2200.0,211.0,39.0,24.0,5.0,145.0,29.0,0.0,0.0,167700.0,1015.0,1189.0,60470.0,23.0,8.0,35.0,65.0,40.0,56.0,50.0,69.0,48.0,183.0,246.0,190.0,91.0,44.0,18.0,23.0,53033028300
256,53033028402,4628.0,2620.0,1788.0,869.0,919.0,53,033,028402,53033028402,2975.0,161.0,52.0,14.0,0.0,214.0,37.0,0.0,0.0,146800.0,590.0,1794.0,37031.0,148.0,127.0,149.0,112.0,194.0,128.0,78.0,83.0,84.0,157.0,227.0,161.0,88.0,19.0,19.0,20.0,53033028402
257,53033028403,4852.0,2851.0,2259.0,1158.0,1101.0,53,033,028403,53033028403,3267.0,233.0,51.0,43.0,22.0,123.0,28.0,13.0,0.0,116600.0,589.0,2269.0,33869.0,215.0,138.0,203.0,256.0,171.0,199.0,254.0,106.0,126.0,130.0,208.0,173.0,60.0,25.0,5.0,0.0,53033028403
258,53033028500,3587.0,2607.0,1583.0,935.0,648.0,53,033,028500,53033028500,2588.0,199.0,28.0,17.0,0.0,184.0,55.0,21.0,0.0,152500.0,723.0,1567.0,41952.0,65.0,84.0,80.0,121.0,135.0,156.0,98.0,120.0,58.0,112.0,247.0,128.0,106.0,23.0,15.0,19.0,53033028500
259,53033028600,6298.0,5547.0,2558.0,1991.0,567.0,53,033,028600,53033028600,4617.0,724.0,277.0,139.0,49.0,643.0,221.0,37.0,16.0,295400.0,684.0,2557.0,68531.0,104.0,126.0,77.0,96.0,124.0,126.0,131.0,112.0,76.0,175.0,271.0,462.0,262.0,144.0,141.0,130.0,53033028600
260,53033028700,5075.0,4162.0,1906.0,1670.0,236.0,53,033,028700,53033028700,3540.0,326.0,75.0,6.0,32.0,303.0,39.0,7.0,4.0,172100.0,923.0,1905.0,56835.0,54.0,51.0,68.0,79.0,75.0,113.0,114.0,89.0,138.0,258.0,300.0,272.0,168.0,56.0,47.0,23.0,53033028700
261,53033028801,3693.0,2328.0,1025.0,759.0,266.0,53,033,028801,53033028801,2561.0,119.0,53.0,8.0,9.0,133.0,33.0,23.0,0.0,130500.0,643.0,1027.0,48750.0,58.0,27.0,49.0,80.0,61.0,124.0,67.0,24.0,38.0,116.0,144.0,138.0,55.0,16.0,14.0,16.0,53033028801
262,53033028802,5997.0,3123.0,2386.0,856.0,1530.0,53,033,028802,53033028802,3756.0,230.0,40.0,54.0,0.0,228.0,52.0,38.0,0.0,169100.0,690.0,2388.0,43991.0,153.0,173.0,108.0,119.0,174.0,140.0,168.0,203.0,158.0,248.0,282.0,205.0,88.0,35.0,53.0,81.0,53033028802
263,53033028901,3638.0,2998.0,1485.0,820.0,665.0,53,033,028901,53033028901,2779.0,272.0,121.0,47.0,11.0,311.0,77.0,28.0,8.0,175000.0,774.0,1486.0,51950.0,79.0,23.0,47.0,159.0,84.0,91.0,53.0,105.0,63.0,164.0,257.0,212.0,68.0,17.0,19.0,45.0,53033028901
264,53033028902,6453.0,3375.0,2523.0,808.0,1715.0,53,033,028902,53033028902,3926.0,206.0,48.0,0.0,33.0,233.0,100.0,12.0,0.0,161100.0,672.0,2537.0,35281.0,215.0,158.0,124.0,266.0,294.0,197.0,250.0,225.0,77.0,236.0,179.0,165.0,52.0,41.0,31.0,27.0,53033028902
265,53033029001,4610.0,3621.0,1758.0,1287.0,471.0,53,033,029001,53033029001,3473.0,245.0,102.0,33.0,20.0,314.0,73.0,7.0,0.0,172800.0,734.0,1758.0,52500.0,73.0,66.0,36.0,49.0,129.0,133.0,127.0,100.0,108.0,195.0,220.0,320.0,104.0,43.0,23.0,32.0,53033029001
266,53033029003,5237.187433450509,3396.176125737563,2035.9066415913524,992.4670079038846,1043.439633687468,53,033,029003,106066058007,3171.2968943394017,257.8615186698915,57.96886853819266,32.98228727173031,0.0,233.87440065408762,25.986044517120845,18.989801762511387,0.0,159014.60317976642,715.6156874714817,2028.9103988367428,44125.303053321855,170.90821586260247,102.94471481782489,98.94686181519091,97.94739856453242,125.93236958297025,174.90606886523645,135.9270020895552,122.93397983099477,86.95330280728898,242.86956991001406,279.84971018437835,235.8733271554046,79.95706005267952,40.977993276998255,16.9908752611944,14.991948759877411,106066058007
267,53033029004,3421.8125665494927,1593.8238742624383,1350.0933584086483,525.5329920961157,824.5603663125326,53,033,029004,106066058007,1988.7031056605992,44.13848133010861,15.031131461807362,6.017712728269706,0.0,76.12559934591246,28.01395548287916,7.010198237488619,11.0,105385.39682023364,637.3843125285184,1397.0896011632576,27307.69694667816,279.09178413739755,94.05528518217514,117.05313818480911,134.0526014354676,157.0676304170298,121.0939311347636,49.07299791044485,89.06602016900527,77.04669719271105,74.13043008998602,90.15028981562175,55.126672844595475,36.0429399473205,8.022006723001756,9.009124738805607,7.008051240122594,106066058007
268,53033029101,947.0000000000015,692.4673162809593,359.4985789687379,250.3032886723512,109.19529029638669,53,033,029101,53033029100,628.8341453511987,43.639667072675664,10.957978075517678,8.651035322777114,1.153471376370282,42.29395046691034,3.4604141291108457,3.8449045879009396,2.4991879821356107,31162.951684937118,153.4116930572475,361.22878603329326,11492.227568006514,15.9563540397889,9.804506699147396,11.342468534307772,11.919204222492914,8.651035322777114,25.760860738936294,17.68656110434432,11.150223304912725,18.45554202192451,51.32947624847755,72.28420625253767,66.90133982947636,19.609013398294792,6.728583028826645,9.996751928542443,3.652659358505893,53033029100
269,53033029102,3979.0000000000036,2909.5326837190446,1510.501421031264,1051.69671132765,458.8047097036139,53,033,029102,53033029100,2642.1658546488047,183.36033292732458,46.04202192448238,36.34896467722293,4.846528623629724,177.7060495330899,14.539585870889173,16.15509541209908,10.500812017864403,130937.04831506305,644.5883069427533,1517.7712139667087,48286.772431993544,67.04364596021118,41.195493300852654,47.65753146569229,50.08079577750715,36.34896467722293,108.23913926106384,74.31343889565578,46.849776695087336,77.54445797807558,215.67052375152272,303.7157937474627,281.098660170524,82.39098660170531,28.27141697117339,42.00324807145761,15.347340641494126,53033029100
270,53033029203,2685.0,1773.0,1125.0,396.0,729.0,53,033,029203,53033029203,1679.0,112.0,0.0,15.0,9.0,58.0,42.0,16.0,11.0,141800.0,681.0,1110.0,36121.0,95.0,85.0,96.0,130.0,53.0,57.0,105.0,79.0,40.0,102.0,124.0,73.0,61.0,0.0,10.0,0.0,53033029203
271,53033029204,5195.0,3577.0,2101.0,869.0,1232.0,53,033,029204,53033029204,3106.0,264.0,100.0,18.0,6.0,351.0,76.0,23.0,6.0,194900.0,813.0,2097.0,47298.0,66.0,52.0,99.0,130.0,172.0,176.0,177.0,114.0,101.0,255.0,225.0,258.0,141.0,57.0,36.0,38.0,53033029204
272,53033029205,4170.899761389548,2627.3271297223823,2006.2616381216444,823.940505806218,1182.3211323154267,53,033,029205,53033029201,2931.161172223514,264.1203015127946,80.38443959085053,21.53154631897782,10.048054948856317,268.42661077659017,116.27035012248024,19.617631090624236,0.0,64786.03047976882,324.4086312059325,1980.9022613459595,18762.110983550185,240.1963611583748,106.22229517362392,120.5766593862758,128.71079910677852,118.66274415792222,142.10820570525362,153.59169707537512,97.13119783894439,129.6677567209553,219.62177245357378,219.62177245357378,169.38149770929218,78.94900316958534,28.70872842530376,8.134139720502732,19.617631090624236,53033029201
