,FIPS,pop_00,white_00,hu_00,ohu_00,rhu_00,state,county,tract,trtid_base,total_25_00,male_25_col_bd_00,male_25_col_md_00,male_25_col_psd_00,male_25_col_phd_00,female_25_col_bd_00,female_25_col_md_00,female_25_col_psd_00,female_25_col_phd_00,mhval_00,mrent_00,hh_00,hinc_00,I_10000_00,I_15000_00,I_20000_00,I_25000_00,I_30000_00,I_35000_00,I_40000_00,I_45000_00,I_50000_00,I_60000_00,I_75000_00,I_100000_00,I_125000_00,I_150000_00,I_200000_00,I_201000_00,trtid00
12,28033070421.0,2617.5221717511395,2470.5476873654884,950.6643906416344,738.3132961446406,212.35109449699385,28,033,070421,28033070420,1687.5030264078237,40.79893713715391,13.763496865545896,0.0,4.423981135354039,49.155345948378205,11.305729568126987,4.423981135354039,8.356408811224295,35441.00442878069,307.7124656368476,951.1559441011183,18945.453435423926,63.41039627340788,51.121559786313334,101.2600126536591,70.78369816566462,46.20602519147551,62.9188428139241,126.32923908733198,45.71447173199173,54.56243400269981,88.97117616656455,117.97283027610769,95.8529245993375,9.831069189675642,8.356408811224295,4.423981135354039,3.440874216386474,28033070420.0
13,28033070422.0,2705.695919818983,2553.7704587812595,982.6884336018616,763.184088557392,219.50434504446957,28,033,070422,28033070420,1744.348186429778,42.173288515488366,14.22713347510451,0.0,4.57300718842645,50.81119098251611,11.686573925978704,4.57300718842645,8.637902467027738,36634.868698394115,318.07805555055086,983.1965455116867,19583.649228481358,65.54643636744578,52.84363862181675,104.67105342398318,73.1681150148232,47.76251952356514,65.03832445762062,130.5847608250664,47.25440761373998,56.40042199059288,91.96825567835415,121.94685835803865,99.08182241590642,10.162238196503221,8.637902467027738,4.57300718842645,3.5567833687761277,28033070420.0
14,28033070520.0,4088.0,3748.0,1448.0,1416.0,32.0,28,033,070520,28033070520,2755.0,224.0,94.0,12.0,6.0,211.0,45.0,12.0,0.0,145200.0,679.0,1439.0,61982.0,45.0,43.0,30.0,34.0,45.0,54.0,69.0,78.0,56.0,187.0,290.0,257.0,103.0,90.0,38.0,20.0,28033070520.0
15,28033070521.0,3775.004999088708,3440.0232238117633,1411.3397656829468,991.7903613038285,419.54940437911836,28,033,070521,28033070510,2353.799010010507,76.58068635363527,28.18920970072464,8.45676291021739,0.0,112.75683880289856,38.995073419335746,8.926583071896136,0.0,40498.49793670773,318.06824945650965,1421.2059890782004,21984.764645595144,83.15816861713768,76.11086619195652,40.87435406605073,57.787879886485506,77.52032667699275,100.07169443757246,92.08475168903382,131.07982510836956,98.19241379085749,217.52673485725845,244.30648407294686,147.5235307671256,36.64597261094203,15.034245173719807,0.0,3.2887411317512076,28033070510.0
16,28033070522.0,4259.995000911293,3881.9767761882367,1592.6602343170532,1119.2096386961714,473.45059562088164,28,033,070522,28033070510,2656.200989989493,86.41931364636473,31.81079029927536,9.54323708978261,0.0,127.24316119710144,44.004926580664254,10.073416928103864,0.0,45701.50206329227,358.93175054349035,1603.7940109217996,24809.235354404856,93.84183138286232,85.88913380804348,46.12564593394927,65.21212011351449,87.47967332300725,112.92830556242754,103.91524831096618,147.92017489163044,110.80758620914251,245.47326514274155,275.6935159270531,166.4764692328744,41.35402738905797,16.965754826280193,0.0,3.7112588682487924,28033070510.0
17,28033070610.0,1617.0,1541.0,720.0,476.0,244.0,28,033,070610,28033070610,1113.0,104.0,16.0,8.0,7.0,113.0,31.0,6.0,0.0,103300.0,691.0,756.0,50968.0,0.0,33.0,41.0,42.0,43.0,85.0,79.0,33.0,10.0,89.0,99.0,148.0,27.0,0.0,17.0,10.0,28033070610.0
18,28033070620.0,2974.0,2672.0,1058.0,1029.0,29.0,28,033,070620,28033070620,1999.0,180.0,34.0,34.0,6.0,147.0,33.0,29.0,0.0,172400.0,0.0,1000.0,64511.0,28.0,24.0,20.0,21.0,35.0,32.0,36.0,52.0,51.0,129.0,150.0,160.0,147.0,35.0,17.0,63.0,28033070620.0
19,28033070630.0,4225.260834617188,3526.222188714525,1492.0934867593132,1414.0838505094325,78.00963624988064,28,033,070630,56066140850,2915.1770345593254,208.00327935205362,41.00131174082145,0.0012108376813370519,0.00040361256044568397,247.0039856740344,24.00211896594234,0.00040361256044568397,5.0,148603.96044824936,758.0362242273,1510.0933858561732,64414.152062172296,118.00534786642591,24.005196511715738,58.005600124276185,32.00913173418008,94.00822360591908,79.00610463997674,63.00433883502479,58.003127997343455,59.00847586376936,78.0058019305564,288.0145805037461,279.01089753913203,164.00348115833384,49.00146309553161,49.00075677355083,18.00085767669095,56066140850.0
20,28033070710.0,3799.988740314809,3209.3809360263995,1339.9077453845289,1208.0330043368294,131.87474104769933,28,033,070710,56066141430,2579.870035256117,169.85228956832643,45.9601498676756,11.0029999951984,7.989693752138656,172.8312536393707,64.94500464096564,17.00161614543569,10.988441900539657,132679.72030301593,419.67841326059585,1350.8961872850687,60818.73926599631,61.96006801826652,78.90158536267509,69.93408382231114,54.965353140360904,61.95372218213322,36.99302161179008,31.990504189221113,42.97446667601962,83.94068466413013,131.8997511077541,181.84317603266774,324.70150628268715,108.88981341564197,37.97717523614867,7.0133791018270815,34.95789644143405,56066141430.0
21,28033070721.0,2556.0112596851886,2056.4263000352835,860.1681739511762,799.473519981082,60.69465397009418,28,033,070721,56066141430,1619.837556677452,96.5539975016616,26.28658797336827,23.215268094955803,0.01030624786133984,73.35676534046314,38.92035716211855,31.797316238905935,3.54477280883163,68816.06854633157,297.1116223265925,863.7129467600078,27326.097626055853,54.047642539266064,4.6411192636593865,32.87433847899368,48.99490783235556,45.473324081211935,55.02417886270575,42.912817281715995,40.405130002509416,66.18090489696117,94.48755612830752,105.14377533150775,162.82637034839215,40.994528221368654,35.35497185756424,30.27131840706971,4.080063226418833,56066141430.0
22,28033070722.0,2505.000000000002,2015.192763938317,842.9240806642948,783.4934756820884,59.43060498220645,28,033,070722,28033070720,1587.2924080664304,94.59371293001193,25.753262158956126,22.781731909845806,0.0,71.81198102016613,38.1346381969158,31.201067615658385,3.4667852906287093,67404.21115065248,291.2099644128116,846.3908659549235,26755.163107947825,52.99228944246742,4.457295373665484,32.191577698695156,48.039739027283545,44.57295373665484,53.98279952550419,42.0966785290629,39.62040332147097,64.8784104389087,92.61269276393838,103.0130486358245,159.47212336892062,40.11565836298935,34.667852906287095,29.715302491103223,3.9620403321470965,28033070720.0
23,28033070811.0,3596.9527273475064,3116.5975160570742,1410.4046629378656,974.5379192763344,435.8667436615314,28,033,070811,28033070810,2378.9306271292135,218.8351650935137,66.13150593485304,29.458579916434534,15.0298877124666,242.88298543346025,76.95302508782899,6.01195508498664,9.619128135978624,86932.87052890682,415.4260963725768,1394.7735797169005,35209.01495522426,37.27412152691717,14.428692203967936,63.72672390085838,70.94107000284235,85.3697622068103,70.33987449434369,75.75063407083167,88.3757397493036,58.315964324370405,151.50126814166333,245.88896297595358,227.251902212495,99.79845441077822,24.04782033994656,57.71476881587174,24.04782033994656,28033070810.0
24,28033070812.0,2403.485488455655,2083.1320658157424,941.6153174327264,651.9121405694598,289.7031768632668,28,033,070812,56066141630,1588.511730793958,145.90894478026158,43.962354291532726,19.547631775361598,10.026295333636824,161.70285934711285,51.12875290599551,4.019225430541315,6.376581951438464,57877.72669991037,277.32358793587866,931.3090017152477,23465.537092715127,24.951124425340296,9.813998371579432,42.431094838187335,47.29576688536171,56.7832416161942,47.06895776149334,50.78881325911141,59.04923585679209,39.17804721215562,101.25352157111105,164.39212497386416,151.5706895713658,66.47146791874519,15.94145487859616,38.35382076040212,15.965641814947784,56066141630.0
25,28033070821.0,3842.604159186475,3454.533333175659,1341.7834603567687,1187.422174162816,154.36128619395268,28,033,070821,56066141630,2321.3703609198,169.87633296839334,24.91085984531136,3.9160973390583185,12.691321304173542,140.12699170133035,23.4520761913022,6.8328602884673355,0.004289912582911632,50338.160406319555,390.48121877698964,1352.9974977589193,25280.534886039193,48.80361693342318,50.25703819670369,37.594405682928375,54.18520091490145,38.579797856683214,88.82369819610174,115.65895770912005,93.71044113441114,104.91804366768736,165.9433440985398,280.63487364284595,186.4676644394393,63.46759942186142,0.01072478145727908,19.052666949141585,4.889424133673718,56066141630.0
26,28033070822.0,4012.9576250103664,3607.737084951527,1401.1965592726403,1240.127765991391,161.0687932812493,28,033,070822,28033070820,2424.1872811570306,177.3795571578315,25.995279928302892,4.077690969145552,13.252495649723043,146.28716351809666,24.46614581487331,7.135959196004716,0.0,52551.2423648633,407.7690969145552,1412.9199208089337,26395.913066021443,50.9711371143194,52.50027122774898,39.24777557802594,56.57796219689453,40.267198320312325,92.7674695480613,120.80159496093697,97.86458325949324,109.58794479578671,173.30186618868595,293.08403840733655,194.7097437767001,66.26247824861522,0.0,19.878743474584564,5.097113711431939,28033070820.0
27,28033070830.0,2322.0,1788.0,750.0,701.0,49.0,28,033,070830,28033070830,1494.0,138.0,22.0,0.0,13.0,113.0,12.0,0.0,0.0,150100.0,505.0,748.0,62692.0,24.0,19.0,26.0,51.0,7.0,53.0,64.0,15.0,17.0,86.0,85.0,177.0,68.0,7.0,24.0,25.0,28033070830.0
28,28033070900.0,3659.9065504846326,2706.930883104344,1251.968033116601,1098.9719396127352,152.99609350386578,28,033,070900,28033070900,2355.9398450660638,77.99800845295118,0.0,5.999846804073168,0.0,63.99836591011379,0.0,0.0,0.0,95297.56673802882,360.9907827117356,1247.968135247219,47067.79820348666,69.99821271418696,86.99777865906093,77.99800845295118,89.99770206109751,56.998544638695094,85.9978041917154,66.99828931215038,40.99895316116665,91.99765099578858,178.99542965484952,196.994970067069,120.99691054880888,46.99879996523981,13.999642542837393,21.999438281601616,0.0,28033070900.0
29,28033071000.0,4798.69138727134,4216.85005656469,1716.5318983218524,1509.5883322457757,206.94356607607654,28,033,071000,28033071000,3262.110415972163,255.93020732113814,37.98964014923144,10.997001095830154,0.0,187.94874600146082,67.98146131967732,19.994547446963917,19.994547446963917,147659.73289582852,754.7941661228879,1729.528354162379,58239.11807614415,140.96155950109562,56.984460223847165,63.982551830284535,87.97600876664123,88.97573613898943,52.98555073445438,46.987186500365205,150.95883322457757,53.985278106802575,157.95692483101496,319.9127591514227,295.91930221506595,94.97410037307861,46.987186500365205,59.98364234089175,9.997273723481959,28033071000.0
30,28033071110.0,3645.3078193171837,3021.1492462249753,1367.467817868251,1161.4114181601974,206.05639970805353,28,033,071110,56066142110,2270.889044673327,143.06975036358313,40.01035356959437,5.002997085935212,18.0,148.05122292325635,86.01852744032676,27.00544924715493,8.005449247154932,99440.24269023917,444.2057090800987,1372.4713598789017,49430.87229465053,59.03841719244227,61.01553035439156,100.01743759089578,45.0239766874817,99.02424914983945,90.01444050496058,115.0128057308141,59.04114181601974,69.01471296731832,207.04304905252397,180.0871879544789,121.080648857893,83.02588392398593,40.01280573081409,30.016347741464795,14.002724623577466,56066142110.0
31,28033071120.0,5106.9999999999945,3597.9999999999964,1782.9999999999982,1333.9999999999986,448.99999999999955,28,033,071120,28033071120,3323.999999999997,111.99999999999989,51.99999999999995,18.999999999999982,11.999999999999988,136.99999999999986,79.99999999999991,25.999999999999975,5.999999999999994,97199.9999999999,400.9999999999996,1789.9999999999982,44104.999999999956,188.9999999999998,75.99999999999993,87.99999999999991,90.99999999999991,113.99999999999989,75.99999999999993,132.99999999999986,161.99999999999983,146.99999999999986,167.99999999999983,199.9999999999998,217.99999999999977,69.99999999999993,0.0,25.999999999999975,31.999999999999968,28033071120.0
32,28033071200.0,2760.6831130774153,2391.725464136609,1029.8817843063157,868.9002626817363,160.98152162457944,28,033,071200,56066141420,1889.7830799407152,45.99472046416555,23.99724545956464,0.0,5.99931136489116,37.995638644310674,18.997819322155337,12.998507957264179,0.0,93189.30320130935,604.9305626265252,1041.880407036098,44531.888376359595,58.993228421429734,69.99196592373019,70.99185115121206,40.99529432675626,56.99345796646602,57.99334319394788,104.98794888559529,64.99253978632089,67.99219546876648,117.98645684285947,94.9890966107767,145.98324321235154,33.99609773438324,6.9991965923730195,15.998163639709759,31.996327279419518,56066141420.0
33,28093950100.0,5880.0,3480.0,2131.0,1823.0,308.0,28,093,950100,28093950100,3728.0,91.0,6.0,0.0,7.0,128.0,3.0,0.0,6.0,59900.0,406.0,2124.0,29963.0,352.0,170.0,150.0,215.0,176.0,137.0,120.0,167.0,125.0,172.0,173.0,89.0,21.0,18.0,25.0,14.0,28093950100.0
34,28093950200.0,7883.0,4951.0078405749755,2831.9127736033975,2363.5037569421756,468.4090166612218,28,093,950200,56187900500,4976.136883371447,84.08493956223457,29.0,4.027442012414244,5.0,155.10846128716105,41.02090819993466,2.0,0.0,67474.74681476642,424.56582816073177,2812.919307415877,34585.01045409997,358.531852335838,211.25743221169552,224.17118588696505,218.24175106174454,259.2273766742895,145.16465207448547,192.29010127409344,173.13459653707937,145.14635739954264,341.33061091146686,245.1424371120549,138.15550473701404,67.06533812479582,25.030055537406078,51.01306762495916,18.01698791244691,56187900500.0
35,28093950300.0,6114.093449515364,3063.0612763206786,2226.11919328,1913.524303445088,312.59488983491224,28,093,950300,84220971600,3925.9232715624867,64.91705198481422,0.0,20.972711183512576,0.0,82.8931728027251,15.97909180006533,0.0,0.0,57127.68644720473,432.4433891275324,2231.1125573369027,30579.19134241336,406.46993494997486,196.74478912924343,130.8308056600837,184.76054687715785,173.77407868701536,125.83754373379905,221.71160941375607,102.86645030175391,111.85599160466873,252.6739594336835,108.86259282087605,118.84758471417699,49.93586190996434,22.97030191975652,9.987494093439215,12.98301208755308,84220971600.0
36,28093950401.0,3424.9999999999977,753.9987864077665,1037.475728155339,645.0970873786404,392.3786407766988,28,093,950401,28093950400,1924.8998786407756,86.87196601941741,29.511529126213574,12.469660194174748,14.963592233009699,143.81674757281544,53.61953883495142,1.6626213592233,10.391383495145625,26851.334951456294,142.56978155339797,1034.9817961165043,9747.949029126208,233.1826456310678,136.3349514563106,80.63713592233005,88.95024271844655,70.66140776699025,56.94478155339802,58.607402912621325,46.137742718446574,30.342839805825225,73.57099514563102,46.96905339805822,40.31856796116502,27.017597087378622,11.222694174757274,12.885315533980574,21.198422330097074,28093950400.0
37,28093950402.0,4814.999999999994,1060.0012135922316,1458.5242718446582,906.902912621358,551.6213592233003,28,093,950402,28093950400,2706.10012135922,122.12803398058236,41.488470873786355,17.530339805825218,21.036407766990262,202.1832524271842,75.38046116504844,2.337378640776696,14.60861650485435,37748.66504854364,200.43021844660169,1455.0182038834932,13704.050970873768,327.8173543689316,191.66504854368907,113.36286407766976,125.04975728155323,99.33859223300958,80.05521844660183,82.39259708737853,64.86225728155331,42.6571601941747,103.4290048543688,66.03094660194166,56.68143203883488,37.98240291262131,15.777305825242697,18.114684466019394,29.801577669902873,28093950400.0
38,28093950500.0,6876.0,3466.0,2478.0,2134.0,344.0,28,093,950500,28093950500,4258.0,110.0,37.0,0.0,0.0,134.0,49.0,15.0,0.0,54300.0,372.0,2481.0,26357.0,545.0,198.0,209.0,244.0,185.0,171.0,166.0,112.0,147.0,122.0,210.0,110.0,23.0,10.0,17.0,12.0,28093950500.0
39,47047060300.0,3203.0,1343.0,1121.0,829.0,292.0,47,047,060300,47047060300,2027.0,49.0,9.0,2.0,0.0,40.0,16.0,4.0,4.0,71300.0,341.0,1100.0,35245.0,207.0,66.0,75.0,58.0,101.0,38.0,74.0,91.0,35.0,104.0,87.0,90.0,33.0,12.0,13.0,16.0,47047060300.0
40,47047060401.0,1814.9999999999986,1323.0203109327974,670.6124623871609,585.7334503510527,84.87901203610826,47,047,060401,47047060400,1237.686183550651,60.302783350050106,19.114844533600788,9.78497993981945,0.0,74.41135907723164,16.839267803410216,4.778711133400197,1.592903711133399,27921.326479438292,111.50325977933792,668.1093279839513,10568.916123370102,41.64305416248743,41.18793881644932,28.672266800401182,33.67853560682043,37.09190070210629,39.36747743229686,52.565822467402164,45.5115346038114,38.68480441323969,73.95624373119352,84.42389669007015,69.8602056168505,34.36120862587761,14.336133400200591,21.617978936810413,11.150325977933793,47047060400.0
41,47047060402.0,2143.9999999999973,1562.8405215646922,792.172517552657,691.9077231695077,100.26479438314932,47,047,060402,47047060400,1462.0381143430272,71.23370110330984,22.579739217652932,11.558676028084239,0.0,87.89969909729177,19.8916750250752,5.644934804413233,1.8816449348044109,32982.547642928745,131.71514543630877,789.2156469408214,12484.714142427267,49.191574724172455,48.65396188565691,33.8696088264794,39.7833500501504,43.815446339016994,46.50351053159473,62.09428284854556,53.761283851554595,45.69709127382141,87.36208625877622,99.72718154463378,82.5235707121363,40.589769307923724,16.9348044132397,25.536609829488434,13.171514543630876,47047060400.0
42,47047060403.0,2501.0000000000014,1823.070962888667,924.0781093279845,807.1181043129393,116.96000501504521,47,047,060403,47047060400,1705.4838264794394,83.09490972918762,26.339518555667016,13.483324974924782,0.0,102.53598294884661,23.20386158475428,6.584879638916754,2.194959879638918,38474.51103309932,153.64719157472427,920.6288866599805,14563.558801404222,57.38252256770315,56.7553911735206,39.509277833500526,46.40772316950856,51.111208625877666,54.24686559679041,72.43367602808429,62.713139418254805,53.30616850551658,101.90885155466405,116.33287362086266,96.26466900702113,47.348420260782376,19.754638916750263,29.788741223671032,15.364719157472427,47047060400.0
43,47047060404.0,1516.0000000000027,1105.0682046138436,560.1369107321976,489.24072216650035,70.89618856569722,47,047,060404,47047060400,1033.7918756268825,50.36860581745245,15.965897693079267,8.17301905717153,0.0,62.15295887663,14.065195586760305,3.9914744232698167,1.330491474423272,23321.614844533644,93.13440320962906,558.0461384152467,8827.810932798411,34.78284854563697,34.40270812437318,23.9488465396189,28.13039117352061,30.98144433299905,32.882146439318014,43.90621865596798,38.0140421263792,32.31193580742232,61.772818455366206,70.51604814443343,58.35155466399208,28.7006018054163,11.97442326980945,18.05667001003012,9.313440320962906,47047060400.0
44,47047060501.0,3479.0000000000005,2186.034648700674,1282.920115495669,922.2483156881618,360.6717998075073,47,047,060501,47047060500,2261.134744947065,63.61982675649664,33.48411934552455,15.307025986525508,5.740134744947065,83.23195380173244,40.65928777670838,13.871992300288742,3.348411934552455,40515.784408084706,155.9403272377286,1286.2685274302216,15813.592877767087,231.04042348411937,113.36766121270455,67.92492781520694,96.62560153994227,85.14533205004814,94.71222329162659,65.05486044273341,73.18671799807508,35.397497593840235,111.45428296438885,144.46005774783447,70.79499518768047,54.53128007699712,16.742059672762274,9.566891241578443,16.263715110683354,47047060500.0
45,47047060502.0,3809.356748184736,2391.8642429814713,1404.2352849689028,1010.412009085538,393.8232758833647,47,047,060502,94094121100,2475.248047390244,69.83871060709637,36.73810253559089,16.64433559521749,6.354125848206559,91.52298269373195,44.54062826690172,15.069619922639534,3.6611786746117208,44719.472489117616,172.23752413943606,1407.8412004856195,17501.654964479614,252.21869696926137,123.66043287050059,74.73654183535656,105.74138160270513,93.03312990629203,103.48912912698717,71.1923736480954,80.25523614358099,38.84824974815097,121.92133828951945,158.19506191670717,77.88597318051247,60.05235345269915,18.25852495200597,10.534946589116194,17.81783025412911,94094121100.0
46,47047060600.0,3784.6432518152665,2158.101108317856,1331.844599535429,1077.3396752263009,254.5049243091282,47,047,060600,94094121100,2384.6172076626926,91.54146263640703,45.777778118884584,2.0486384182570085,14.905739406846381,139.2450635045357,46.800083956389926,0.05838777707172932,2.990409390835827,88864.74310279773,356.82214862283547,1327.8902720841595,40632.75215775332,155.7408795466194,63.97190591679493,119.33853034943655,97.63301685735266,67.8215380436599,75.7986475813863,65.75276590917126,94.55804585834397,49.754252658008824,106.62437874609176,159.34488033545847,123.31903163180712,102.41636647030379,8.999415375231765,17.898162169305373,18.91845463518755,94094121100.0
47,47047060701.0,2110.073687845758,1265.831557258944,801.1794022634308,686.3454600677433,114.8339421956875,47,047,060701,47047060700,1476.8920899056475,60.0751642042254,23.923737957434895,13.290965531908276,0.0,64.32827317443605,26.58193106381655,6.911302076592303,0.0,67305.4494535835,244.0221271658359,806.4957884761941,22416.542466116498,111.11247184675318,30.303401412750866,68.04974352337037,44.12600556593547,48.37911453614612,32.96159451913252,35.61978762551418,57.94860971912008,37.21470348934317,94.10003596591059,83.46726354038397,71.77121387230468,50.50566902125144,18.075713123395253,19.670628987224248,3.189831727657986,47047060700.0
