,pop_00,white_00,hu_00,ohu_00,rhu_00,state,county,tract,FIPS,total_25_00,male_25_col_bd_00,male_25_col_md_00,male_25_col_psd_00,male_25_col_phd_00,female_25_col_bd_00,female_25_col_md_00,female_25_col_psd_00,female_25_col_phd_00,mhval_00,mrent_00,hh_00,hinc_00,I_10000_00,I_15000_00,I_20000_00,I_25000_00,I_30000_00,I_35000_00,I_40000_00,I_45000_00,I_50000_00,I_60000_00,I_75000_00,I_100000_00,I_125000_00,I_150000_00,I_200000_00,I_201000_00
36,0,0,0,0,0,08,001,008701,08001008701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,6497,2531,2127,1100,1027,08,001,008703,08001008703,3674,37,0,10,0,20,0,5,0,108800,563,2132,30900,320,145,151,209,196,174,110,192,72,233,183,71,15,22,0,39
38,4640,2192,1535,1052,483,08,001,008705,08001008705,2914,60,10,0,0,53,10,5,0,112200,653,1537,37830,174,62,79,139,144,93,140,98,106,151,192,90,41,5,8,15
39,5384,2108,1623,969,654,08,001,008706,08001008706,3018,47,0,12,0,35,13,0,0,105700,646,1626,32273,185,127,134,133,144,164,101,87,72,118,180,120,21,7,14,19
40,4807,2104,1479,1032,447,08,001,008801,08001008801,2716,17,5,6,0,55,5,0,0,102200,733,1481,34018,172,98,65,147,143,132,91,116,64,166,172,49,27,15,13,11
41,3706,1920,1218,881,337,08,001,008802,08001008802,2220,69,7,30,0,24,0,5,0,78500,582,1199,38794,89,96,56,90,106,99,91,81,83,163,136,58,33,7,4,7
42,2418,996,742,541,201,08,001,008901,08001008901,1419,4,0,0,0,44,8,0,0,112400,753,761,32656,88,35,68,106,75,46,43,90,34,63,71,42,0,0,0,0
43,495,258,208,128,80,08,001,008952,08001008952,291,0,0,0,0,0,0,0,0,113200,542,186,32500,15,16,20,35,0,23,20,9,32,7,0,9,0,0,0,0
44,4520,2404,1440,1013,427,08,001,009001,08001009001,2554,73,20,11,0,63,5,6,0,131300,548,1494,39032,183,128,78,92,123,56,111,96,85,171,207,121,26,3,10,4
45,7379,4060,2662,1917,745,08,001,009002,08001009002,4497,200,20,7,0,227,36,41,6,120200,621,2689,41601,180,100,164,95,273,213,210,247,171,303,287,294,115,18,5,14
46,2026,1497,887,786,101,08,001,009003,08001009003,1464,34,2,4,0,34,6,0,0,56100,492,852,33077,60,67,93,84,70,82,54,55,36,46,123,42,23,8,9,0
47,3989,2440,1329,1142,187,08,001,009101,08001009101,2498,51,12,0,14,67,14,12,0,117500,839,1318,44265,54,49,92,100,89,72,87,131,71,97,248,157,35,15,5,16
48,3149,2357,1151,1034,117,08,001,009103,08001009103,1778,47,9,0,0,32,0,0,0,33900,698,1170,41739,40,22,50,82,118,146,79,124,77,175,160,82,8,0,0,7
49,3958,2687,1394,1056,338,08,001,009104,08001009104,2117,123,40,8,0,59,28,8,0,120200,816,1366,47373,33,37,72,97,63,133,71,102,156,243,127,159,47,17,9,0
50,4480,2376,1422,1070,352,08,001,009202,08001009202,2573,75,7,10,0,92,23,0,0,116000,792,1422,46141,76,63,87,89,66,104,122,62,132,214,204,135,38,26,4,0
51,3681,2359,1594,93,1501,08,001,009203,08001009203,1850,99,19,14,8,87,6,0,0,125000,758,1596,36719,47,82,118,153,189,154,138,201,163,171,104,62,3,11,0,0
52,3327,2218,1187,872,315,08,001,009204,08001009204,2095,179,25,0,7,164,31,7,0,152700,695,1205,50364,26,41,91,32,23,106,83,89,100,161,195,191,42,11,14,0
53,3859,2563,1195,1103,92,08,001,009205,08001009205,2399,131,32,0,0,111,61,9,0,155000,930,1201,60156,18,0,26,25,54,41,61,60,69,243,239,233,86,15,20,11
54,5055,3630,1908,1432,476,08,001,009304,08001009304,3305,188,70,13,15,270,70,17,0,150700,751,1906,48616,85,52,79,51,124,155,120,182,136,271,255,241,93,35,17,10
55,3562,2032,1207,1051,156,08,001,009306,08001009306,2321,97,18,12,0,64,13,5,0,141500,943,1212,48670,70,17,55,60,48,74,103,112,92,154,163,160,57,23,10,14
56,3776,1962,1262,768,494,08,001,009307,08001009307,2316,118,53,11,0,77,22,17,0,137400,785,1268,47267,46,39,61,69,84,89,76,131,78,173,197,119,66,9,12,19
57,4117,2115,1367,936,431,08,001,009308,08001009308,2340,35,0,22,0,56,24,12,7,123000,716,1368,40788,56,53,46,114,106,144,130,160,108,152,135,100,51,0,8,5
58,3556,1954,1401,876,525,08,001,009309,08001009309,2196,95,44,32,7,123,28,0,0,132200,607,1398,41918,107,73,53,94,80,118,118,139,58,159,169,136,52,32,10,0
59,5372,2822,1951,1211,740,08,001,009310,08001009310,3264,157,29,6,7,107,63,9,0,138000,622,1951,40074,159,72,146,144,124,137,192,113,154,213,258,179,39,14,0,7
60,5960,4195,2169,1941,228,08,001,009316,08001009316,3621,109,35,13,0,104,21,9,0,35800,698,2177,40700,111,120,96,144,207,193,187,180,117,256,333,144,65,11,13,0
61,4931,2681,1917,893,1024,08,001,009318,08001009318,2613,139,4,10,0,60,13,10,0,60000,663,1914,34216,254,137,138,133,178,133,156,121,144,165,161,133,21,13,20,7
62,3298,2234,1415,1031,384,08,001,009319,08001009319,2269,117,16,0,0,59,7,8,17,49300,616,1372,29510,125,173,100,124,174,48,135,109,87,70,111,61,40,0,6,9
63,2524,1638,1238,562,676,08,001,009320,08001009320,1692,61,18,0,10,56,25,0,0,40900,642,1269,32298,46,90,82,152,202,150,169,99,87,118,35,18,21,0,0,0
64,3747,2766,1662,995,667,08,001,009321,08001009321,2220,141,21,0,0,86,10,0,8,41300,769,1680,33911,131,110,112,132,203,179,140,64,106,161,207,98,23,0,14,0
65,3726,2821,1535,1290,245,08,001,009322,08001009322,2367,132,21,16,0,78,23,0,10,50500,658,1537,36660,85,117,116,113,149,144,138,113,104,144,166,67,22,15,13,31
66,3704,2513,1461,581,880,08,001,009323,08001009323,2177,274,56,14,12,202,53,0,0,151800,681,1455,41332,49,68,79,73,160,114,136,153,101,135,236,109,24,8,10,0
67,6446,4936,2459,1908,551,08,001,009324,08001009324,4351,610,225,20,36,433,144,60,33,183000,906,2467,61207,76,20,52,88,150,96,109,172,191,237,385,403,286,88,72,42
68,4035,3308,1876,970,906,08,001,009325,08001009325,2804,517,217,44,6,338,185,19,7,234700,875,1879,58783,47,94,43,109,116,108,78,41,84,238,292,222,110,86,130,81
69,5006,3573,1799,1394,405,08,001,009401,08001009401,3162,159,48,12,2,227,40,21,0,135600,830,1808,45236,40,56,85,124,157,181,148,106,128,232,217,161,102,19,16,36
70,4407,3238,1704,1158,546,08,001,009406,08001009406,3007,318,48,30,15,219,38,25,14,151300,1053,1689,55179,60,37,82,85,77,59,136,70,143,212,259,245,125,32,35,32
71,5529,3346,1757,1153,604,08,001,009407,08001009407,3301,198,46,7,7,185,45,3,0,146000,869,1750,52597,55,34,56,87,100,121,85,154,128,241,248,208,119,85,18,11
72,1568,1325,602,586,16,08,001,009408,08001009408,1074,209,48,19,0,132,49,18,0,209900,1208,591,81736,0,0,0,0,9,26,5,17,34,68,99,105,94,97,31,6
73,3656,3013,1333,1221,112,08,001,009409,08001009409,2442,286,158,16,21,313,166,15,7,180400,979,1329,69063,7,14,0,14,54,78,83,83,99,120,162,211,166,63,81,94
74,3483,2961,1210,1188,22,08,001,009410,08001009410,2448,438,139,44,27,349,153,29,8,251400,1250,1213,96526,10,7,27,22,0,14,16,36,45,86,125,258,211,111,100,145
75,3123,2599,1243,903,340,08,001,009411,08001009411,2258,397,217,41,16,263,125,13,28,209500,1220,1304,83731,26,32,18,17,30,19,72,45,45,83,151,369,163,86,73,75
76,3302,1598,1123,707,416,08,001,009501,08001009501,2014,37,5,0,7,57,16,0,14,137100,585,1118,41725,101,35,87,38,62,108,79,111,38,159,146,92,22,13,16,11
77,3732,1905,1374,1099,275,08,001,009502,08001009502,2500,66,0,0,0,44,46,13,6,133300,696,1391,36854,151,58,105,98,89,150,122,60,79,131,127,137,64,6,10,4
78,3317,1423,1099,662,437,08,001,009553,08001009553,1989,30,13,7,0,47,4,5,0,140400,557,1102,38375,92,50,99,83,85,70,98,90,17,135,107,98,49,20,9,0
79,6042,4303,2366,1043,1323,08,001,009603,08001009603,3632,274,27,0,6,372,41,0,0,137300,742,2364,41586,137,53,155,164,249,148,217,171,174,231,268,238,100,47,12,0
80,4554,2881,1881,945,936,08,001,009604,08001009604,2976,106,9,7,8,169,38,0,8,127500,628,1883,32567,218,152,108,200,133,185,105,109,122,197,162,129,47,0,16,0
81,3218,1133,1054,466,588,08,001,009606,08001009606,1826,46,6,0,0,47,28,0,0,118000,626,1063,34712,142,33,55,84,108,114,107,60,52,75,87,73,34,7,13,19
82,5030,2590,1873,832,1041,08,001,009607,08001009607,3086,110,91,0,17,101,51,16,13,171400,538,1883,41838,178,89,128,82,161,107,159,94,105,161,199,264,72,40,28,16
83,2840,1900,1050,932,118,08,001,009608,08001009608,1740,143,19,11,10,191,26,10,0,152600,1072,990,60458,7,36,16,62,53,58,56,52,13,131,181,208,86,23,8,0
84,6041,3012,2182,1508,674,08,001,009750,08001009750,3676,110,22,13,0,114,19,17,15,112500,656,2177,34986,128,154,161,220,216,210,137,98,126,207,170,220,84,37,5,4
85,4547,2383,2630,257,2373,08,005,004950,08005004950,2944,366,141,52,52,384,126,39,34,112900,588,2635,29043,280,244,274,279,309,209,174,170,133,119,156,196,56,27,0,9
86,222,200,97,94,3,08,005,005350,08005005350,156,30,5,4,0,18,26,6,0,245700,0,89,73250,0,0,0,0,0,6,0,4,0,13,25,25,0,4,0,12
87,3373,1639,1159,559,600,08,005,005551,08005005551,1998,70,15,0,0,42,5,0,0,110800,657,1166,33263,183,72,100,79,83,107,108,62,49,104,116,63,24,12,4,0
88,2517,1637,1132,700,432,08,005,005552,08005005552,1750,38,4,0,0,7,23,2,0,60200,512,1131,31509,135,113,112,105,83,67,99,108,68,106,62,36,11,11,7,8
89,3891,2814,1465,887,578,08,005,005553,08005005553,2382,156,31,0,0,126,72,19,3,143600,772,1471,45945,41,100,71,112,124,122,79,71,83,194,225,137,73,13,24,2
90,4954,4443,1906,1624,282,08,005,005611,08005005611,3518,511,201,77,41,513,128,33,29,184400,760,1906,62759,62,46,43,85,87,91,125,84,109,159,290,389,139,93,73,31
91,3784,3384,1477,921,556,08,005,005612,08005005612,2437,296,161,170,12,382,102,44,11,571600,789,1488,55446,67,36,41,48,79,97,84,93,113,127,160,114,78,26,87,238
92,6462,6038,2319,2176,143,08,005,005613,08005005613,4483,848,288,220,55,860,240,107,10,238200,1211,2318,87457,44,36,25,23,40,52,48,91,56,149,327,384,304,146,91,502
93,3404,3098,1285,1200,85,08,005,005614,08005005614,2391,369,114,43,22,393,112,35,0,178900,1339,1285,64939,17,6,28,46,59,92,60,57,38,150,243,207,111,60,33,78
94,4763,4218,1774,1515,259,08,005,005619,08005005619,3190,393,180,96,25,380,198,15,20,178300,1006,1755,61329,50,47,34,67,81,78,111,101,89,186,281,232,137,87,52,122
95,2247,1947,1434,626,808,08,005,005620,08005005620,1752,269,70,12,18,305,54,16,4,138700,815,1445,38136,77,73,80,90,208,117,120,114,124,142,150,95,39,0,16,0
96,2783,2624,1017,956,61,08,005,005621,08005005621,1873,315,150,83,27,354,135,0,14,295200,819,964,87999,31,30,0,0,66,34,49,26,26,44,100,122,127,76,92,141
97,2146,1955,808,607,201,08,005,005622,08005005622,1441,342,108,71,11,308,66,14,3,482700,1106,807,101656,24,8,24,26,6,26,24,22,8,44,84,97,122,39,57,196
98,3809,3495,1435,1327,108,08,005,005623,08005005623,2561,425,139,67,35,431,176,40,8,221100,1029,1438,78022,19,36,31,13,37,96,44,68,49,131,174,242,175,134,100,89
99,2324,2160,809,783,26,08,005,005624,08005005624,1597,326,115,59,16,284,96,27,9,237500,0,832,76559,15,17,27,8,15,45,0,17,32,104,112,146,96,91,60,47
100,3191,2863,1197,1006,191,08,005,005625,08005005625,2370,320,105,21,8,249,97,26,8,159200,706,1228,57500,18,38,80,23,79,52,80,38,50,169,233,197,106,8,47,10
101,3231,2931,1392,1160,232,08,005,005626,08005005626,2325,277,109,28,5,258,84,28,0,184700,693,1390,58548,72,55,72,48,59,99,87,114,46,61,205,187,143,59,34,49
102,4586,4385,1796,1664,132,08,005,005627,08005005627,3189,598,270,76,18,599,281,28,17,214000,1165,1797,78035,38,25,20,44,72,62,88,73,112,205,119,452,228,114,65,80
103,5846,5313,2210,1788,422,08,005,005628,08005005628,3964,615,249,17,8,646,171,25,0,185100,1183,2211,61725,65,17,51,62,83,114,165,99,186,229,313,369,203,118,90,47
104,2308,2169,767,759,8,08,005,005629,08005005629,1414,371,158,60,22,255,155,12,15,386400,725,756,135414,17,0,6,8,9,0,17,9,17,27,30,73,137,61,107,238
105,5681,5243,2167,1846,321,08,005,005630,08005005630,3798,723,340,64,88,705,202,76,15,220400,881,2170,70403,64,42,36,66,44,68,101,118,83,195,362,295,229,133,193,141
106,3321,3085,1209,1146,63,08,005,005631,08005005631,2233,465,109,120,16,415,139,13,8,204300,1588,1212,82602,15,8,0,27,23,15,25,58,36,100,191,298,163,94,73,86
107,3597,3282,1154,986,168,08,005,005632,08005005632,2123,395,236,36,49,325,168,15,0,219500,1566,1132,83979,6,7,17,14,0,0,62,22,35,89,135,322,185,65,98,75
108,3375,3081,1263,1017,246,08,005,005633,08005005633,2267,462,128,75,9,349,235,8,0,223500,1089,1294,78300,49,32,31,19,30,12,62,30,81,127,114,195,251,153,83,25
109,3115,2899,1540,1233,307,08,005,005634,08005005634,2586,355,102,73,35,437,141,65,0,176400,1105,1568,55330,78,18,71,66,46,167,91,91,38,186,217,157,122,64,102,54
110,2751,2075,1170,611,559,08,005,005700,08005005700,1935,127,39,0,0,53,78,0,0,128300,652,1219,34872,101,74,106,136,83,112,96,50,89,99,116,56,64,0,31,6
111,2643,2367,1233,938,295,08,005,005800,08005005800,1930,252,57,22,31,213,137,5,9,160300,783,1189,49263,58,55,32,51,70,90,104,55,91,186,126,139,90,22,0,20
112,4565,3814,2301,668,1633,08,005,005951,08005005951,3595,295,59,34,18,276,112,37,12,140100,505,2355,28003,328,263,203,243,202,141,135,78,69,216,249,115,82,31,0,0
113,3171,2673,1628,585,1043,08,005,005952,08005005952,2185,403,125,43,15,376,134,0,7,223000,849,1572,47500,68,59,84,107,55,140,117,106,105,162,203,201,70,42,36,17
114,3016,2521,1449,685,764,08,005,006000,08005006000,2165,195,25,28,14,155,21,0,6,146600,522,1444,33537,130,134,134,145,87,116,110,133,109,100,91,89,45,4,17,0
115,2957,2365,1378,668,710,08,005,006100,08005006100,1994,122,38,0,0,102,34,0,0,133700,571,1385,36933,104,83,99,119,109,95,175,82,33,162,127,131,47,6,13,0
116,3076,2658,1259,929,330,08,005,006200,08005006200,2149,174,45,6,0,142,46,7,0,143100,704,1257,44077,76,58,78,43,73,104,137,75,49,194,147,162,26,14,21,0
117,2823,2471,1196,923,273,08,005,006300,08005006300,1963,78,38,11,6,121,22,0,0,136900,925,1205,45587,34,32,80,66,85,90,100,100,101,121,229,105,48,8,6,0
118,3069,2241,1293,696,597,08,005,006400,08005006400,2092,131,21,0,0,118,70,6,0,150200,589,1283,35250,165,56,67,120,149,80,59,102,88,116,126,100,36,6,7,6
119,1161,960,720,99,621,08,005,006501,08005006501,750,34,5,5,0,46,14,10,0,93100,612,665,25897,128,88,53,47,62,62,53,72,7,36,22,5,7,0,5,18
120,3399,2944,1423,827,596,08,005,006502,08005006502,2388,155,91,17,12,241,141,17,7,157000,635,1489,39618,119,82,85,81,135,124,124,78,68,199,140,107,89,16,32,10
121,5521,3919,2452,688,1764,08,005,006601,08005006601,3438,292,52,0,4,248,39,7,9,124900,633,2448,34619,142,107,251,306,238,189,226,223,101,267,123,185,69,11,10,0
122,3370,3030,1352,996,356,08,005,006603,08005006603,2350,237,99,19,12,271,99,32,0,173400,414,1357,53615,101,67,46,67,35,86,73,56,87,181,184,201,81,56,25,11
123,3700,3169,1871,797,1074,08,005,006604,08005006604,2671,290,68,39,16,327,57,35,4,169400,595,1867,33811,173,170,133,151,182,144,102,84,74,139,180,194,85,40,10,6
124,4083,3885,1381,1348,33,08,005,006704,08005006704,2659,468,211,395,28,509,260,125,35,881300,540,1358,200001,18,0,6,12,7,39,6,36,31,36,64,87,73,99,158,686
125,1875,1772,599,582,17,08,005,006705,08005006705,1190,177,114,138,5,299,82,43,7,898000,425,622,179929,8,7,12,14,7,14,16,15,6,13,43,64,38,33,69,263
126,5230,4825,2149,1617,532,08,005,006706,08005006706,3475,666,307,104,46,771,235,63,15,247200,1055,2037,78245,28,55,31,15,84,63,76,73,107,202,211,296,199,196,190,211
127,4863,4357,1833,1473,360,08,005,006707,08005006707,3244,477,208,57,26,519,136,23,0,183600,1025,1828,70556,50,13,34,34,60,82,85,94,91,212,247,354,195,147,91,39
128,5357,4762,1943,1593,350,08,005,006708,08005006708,3409,651,369,113,54,728,260,45,11,256000,1017,1934,88673,83,23,28,70,67,49,60,68,51,153,141,338,326,141,144,192
129,4813,4494,1744,1638,106,08,005,006709,08005006709,3212,668,295,96,72,676,267,16,10,241900,1558,1751,95434,19,13,26,20,24,36,62,51,41,93,208,361,233,258,149,157
130,2178,1909,1022,345,677,08,005,006710,08005006710,1483,283,185,63,12,189,133,37,8,688800,993,1022,71929,29,23,31,12,83,18,61,22,72,85,109,163,89,10,103,112
131,4215,3837,1427,1371,56,08,005,006711,08005006711,2752,717,244,62,25,499,308,28,21,232500,1266,1441,87765,19,4,26,0,11,27,12,34,61,133,199,378,237,94,54,152
132,4430,3793,1957,882,1075,08,005,006807,08005006807,3116,690,211,178,44,700,224,65,7,436700,1114,1954,80000,52,45,38,22,72,114,66,74,73,179,206,227,204,107,158,317
133,5776,5175,1778,1730,48,08,005,006808,08005006808,3433,767,316,303,58,780,346,32,40,385700,1389,1737,132150,7,20,10,41,0,24,20,61,32,68,113,213,199,184,230,515
134,3889,2776,1443,824,619,08,005,006815,08005006815,2357,417,129,48,33,445,107,19,17,233500,849,1540,58810,55,32,55,71,73,71,69,121,93,140,147,171,137,146,99,60
135,4535,3547,1091,1008,83,08,005,006816,08005006816,2775,492,197,116,47,466,187,16,0,307400,1183,1088,109644,8,0,0,0,8,35,24,7,36,56,71,196,222,116,160,149
136,1350,1225,500,439,61,08,005,006854,08005006854,961,168,88,59,21,202,88,22,23,327200,1250,528,84793,8,11,5,13,17,10,12,11,7,61,67,86,62,69,25,64
137,1199,1051,460,440,20,08,005,006951,08005006951,903,135,63,49,19,124,108,13,20,213300,1375,453,77218,6,6,0,15,16,4,29,13,34,41,47,104,54,48,23,13
138,1096,994,453,417,36,08,005,006952,08005006952,729,115,37,36,13,178,53,6,6,189000,1355,459,57250,0,19,6,17,19,6,6,82,24,53,99,63,23,6,14,22
139,4805,3134,1700,1359,341,08,005,007003,08005007003,3207,359,125,27,33,389,108,17,13,184700,697,1707,61806,62,59,56,36,107,76,39,100,105,194,194,318,156,112,42,51
140,4483,2066,1605,977,628,08,005,007007,08005007007,2688,141,53,34,0,101,39,7,0,127900,666,1613,37070,117,77,90,116,191,165,104,58,72,184,166,157,60,15,11,30
141,6242,2986,2315,1130,1185,08,005,007008,08005007008,3677,162,29,16,10,208,9,18,0,133400,519,2294,36037,273,97,141,197,208,192,142,140,103,240,267,180,68,15,20,11
142,3506,1880,1423,720,703,08,005,007015,08005007015,2194,257,41,10,6,213,49,16,0,138800,557,1418,38571,119,82,72,119,107,104,138,102,58,125,160,152,54,10,9,7
143,4184,2424,1802,960,842,08,005,007016,08005007016,2819,226,78,23,0,181,70,6,0,124500,621,1794,38936,177,125,115,117,140,122,121,157,127,215,151,112,78,8,23,6
144,3959,2669,1398,1220,178,08,005,007017,08005007017,2660,186,69,0,5,204,82,15,6,143000,939,1419,52422,55,41,89,69,52,83,84,71,119,180,208,250,77,35,6,0
145,2655,1210,1095,525,570,08,005,007018,08005007018,1680,156,27,15,6,122,31,4,0,129900,710,1079,39159,83,66,82,57,107,51,111,55,62,92,145,107,35,13,13,0
146,5495,2954,2104,1300,804,08,005,007019,08005007019,3554,287,93,23,0,254,63,0,15,151800,716,2090,43813,120,130,119,166,120,168,107,134,93,245,218,257,99,58,29,27
147,6264,4725,3402,1907,1495,08,005,007020,08005007020,4694,627,224,60,41,656,253,52,17,133100,819,3413,43872,174,168,154,164,208,374,279,227,213,507,290,274,168,105,53,55
148,5683,4122,2290,1658,632,08,005,007021,08005007021,3833,517,258,92,7,456,291,36,0,190300,727,2279,62275,96,38,72,66,138,100,100,130,130,214,293,356,254,100,130,62
149,4547,3750,2052,1768,284,08,005,007022,08005007022,3330,590,187,50,18,515,181,46,8,153400,859,2049,57151,36,33,74,82,100,112,107,117,135,283,321,295,197,97,13,47
150,5076,4005,1876,1412,464,08,005,007027,08005007027,3464,272,47,23,8,357,61,9,6,140600,1180,1881,55513,24,87,41,110,111,93,144,94,106,257,337,252,142,52,24,7
151,2420,1869,775,694,81,08,005,007028,08005007028,1494,152,14,3,5,116,14,7,0,154700,1017,778,68558,16,5,17,0,27,58,25,36,25,102,171,176,55,34,19,12
152,8704,6214,3000,2803,197,08,005,007033,08005007033,5333,585,88,15,9,545,115,39,0,158800,945,3002,62875,16,53,40,91,74,104,180,211,126,395,803,586,157,90,48,28
153,6777,5055,2157,2014,143,08,005,007035,08005007035,4019,529,135,12,8,566,161,23,0,161000,1287,2158,70604,6,12,8,0,25,86,91,107,84,300,454,577,230,107,28,43
154,3473,2217,1430,963,467,08,005,007038,08005007038,2223,220,34,7,0,169,51,0,0,123900,722,1428,46368,28,53,22,66,155,111,143,107,76,205,190,137,85,8,30,12
155,4584,2967,1588,1023,565,08,005,007039,08005007039,2665,232,47,6,0,119,53,0,0,139700,783,1587,54982,56,49,54,52,128,91,93,56,120,220,213,307,100,26,8,14
156,3612,1700,1775,542,1233,08,005,007040,08005007040,2218,116,69,34,17,195,57,22,0,98600,654,1811,32129,110,104,139,191,238,172,172,151,92,164,154,67,51,6,0,0
157,4581,2253,2320,693,1627,08,005,007041,08005007041,3033,327,45,5,6,219,82,18,32,134100,692,2315,35514,128,145,58,264,253,284,167,204,82,154,294,183,42,33,18,6
158,2466,1417,1340,343,997,08,005,007043,08005007043,1501,175,15,0,0,188,20,0,0,85900,718,1316,37108,117,29,51,73,153,122,192,80,136,165,136,34,15,7,0,6
159,5563,3545,2135,1528,607,08,005,007045,08005007045,3497,365,95,20,12,253,111,10,12,135300,806,2131,51569,72,28,83,85,139,213,108,133,148,289,371,270,113,39,24,16
160,4069,2857,1365,1250,115,08,005,007046,08005007046,2660,301,91,17,0,308,97,0,8,163300,1341,1362,68333,6,21,42,23,35,62,50,114,66,164,202,310,159,40,41,27
161,3324,3214,2292,2071,221,08,005,007047,08005007047,3306,298,76,34,32,257,115,18,16,131400,837,2292,31921,125,248,236,260,214,139,184,118,103,174,145,205,56,7,45,33
162,4828,3775,2310,1893,417,08,005,007048,08005007048,3407,520,89,76,21,515,98,6,0,132500,934,2308,49267,34,77,91,50,153,193,204,208,161,261,293,300,72,98,71,42
163,7219,5678,3034,2042,992,08,005,007052,08005007052,4830,668,220,183,29,746,205,59,0,178800,908,3041,58516,188,29,61,149,149,211,215,168,142,218,466,477,257,127,125,59
164,5480,4145,2017,1355,662,08,005,007053,08005007053,3343,343,111,8,11,275,82,38,0,144400,844,2021,52523,39,51,44,85,132,109,233,164,130,176,229,344,195,31,39,20
165,7156,5127,3767,1038,2729,08,005,007054,08005007054,4997,871,272,179,49,827,401,62,7,191900,743,3776,44606,66,165,147,323,325,305,337,237,284,425,394,303,181,83,104,97
166,8719,6954,2616,2520,96,08,005,007058,08005007058,5140,910,418,65,65,879,323,24,27,238600,1280,2620,90432,19,0,17,21,67,24,77,41,49,296,221,740,421,306,212,109
167,6898,4466,3518,1556,1962,08,005,007060,08005007060,4640,827,235,98,7,722,223,62,38,130100,790,3517,41878,364,184,138,246,210,229,211,309,200,370,372,461,102,56,38,27
168,5401,3483,2942,587,2355,08,005,007061,08005007061,3710,408,82,27,8,582,170,52,8,121200,828,2944,37113,192,79,260,195,394,221,266,218,193,348,195,215,91,41,26,10
169,4611,2573,2035,1234,801,08,005,007062,08005007062,3036,385,50,33,0,370,60,23,0,98300,715,2077,41261,54,54,71,176,182,255,190,164,183,218,265,137,88,27,13,0
170,2704,1522,936,726,210,08,005,007063,08005007063,1643,119,40,6,0,128,21,0,13,152100,342,883,58708,65,12,38,41,38,39,14,28,40,142,171,174,35,15,7,24
171,6013,3502,2343,970,1373,08,005,007064,08005007064,3631,397,68,14,0,319,85,22,10,159600,728,2342,48538,101,46,70,187,181,188,121,177,131,293,239,427,72,64,32,13
172,4297,2521,1779,1156,623,08,005,007065,08005007065,2504,160,54,9,0,226,68,20,0,102600,710,1723,42423,95,66,72,118,167,173,123,96,86,228,224,140,92,24,19,0
173,2831,1766,916,837,79,08,005,007066,08005007066,1827,194,34,9,0,186,21,0,0,147000,1125,965,59269,30,0,5,0,24,59,41,76,64,206,224,130,92,14,0,0
174,5400,3815,1950,1652,298,08,005,007067,08005007067,3404,369,76,20,0,302,90,0,0,139200,916,1948,55263,43,20,24,108,136,81,98,144,133,372,260,345,104,47,25,8
175,5263,3384,1955,1169,786,08,005,007068,08005007068,3154,475,73,33,25,251,106,15,6,184100,740,1965,53393,35,39,84,93,137,135,161,115,76,160,234,299,245,72,54,26
176,3519,2518,1249,1147,102,08,005,007069,08005007069,2184,302,73,9,23,205,75,29,0,161200,1103,1177,64085,13,25,10,5,20,59,80,97,92,137,190,287,93,36,20,13
177,2175,1606,872,392,480,08,005,007070,08005007070,1359,184,12,0,0,191,39,0,0,163100,787,940,60147,16,0,18,32,53,113,47,72,59,58,149,171,87,36,18,11
178,4856,3818,1746,1529,217,08,005,007071,08005007071,3037,265,171,31,16,359,82,0,11,149200,1283,1750,61712,7,13,61,37,61,66,48,172,133,227,257,411,134,71,44,8
179,2454,1913,795,690,105,08,005,007072,08005007072,1577,160,75,9,0,243,38,14,0,147500,1080,851,63789,15,0,0,0,32,27,29,58,69,142,156,213,80,20,0,10
180,4542,3335,1571,1295,276,08,005,007073,08005007073,2678,337,153,45,29,247,78,11,18,159100,924,1520,63650,17,21,56,65,90,62,67,62,87,153,263,270,132,78,71,26
181,3904,2865,1423,1156,267,08,005,007074,08005007074,2374,188,80,37,16,299,60,8,0,138800,762,1423,58175,19,52,41,51,68,75,76,101,68,197,239,279,88,53,5,11
182,3618,2773,1204,1077,127,08,005,007075,08005007075,2175,277,31,0,17,185,83,17,0,158900,1188,1205,70616,25,0,0,10,38,49,21,52,96,115,266,296,144,40,18,35
183,3072,2252,1002,891,111,08,005,007076,08005007076,1813,187,43,19,0,162,30,19,0,145200,1119,1004,57446,29,16,13,26,23,42,53,72,51,200,212,139,46,74,8,0
184,4954,3618,1820,1458,362,08,005,007077,08005007077,3032,315,42,33,15,379,50,9,8,124600,939,1826,49286,36,44,52,131,86,136,148,146,150,338,209,229,73,26,15,7
185,3574,2824,1202,1144,58,08,005,007078,08005007078,2249,405,67,19,6,298,95,0,0,168200,1114,1206,67845,0,0,38,6,9,83,31,95,61,120,271,366,78,26,22,0
186,1828,1477,633,576,57,08,005,007079,08005007079,1170,155,68,7,22,171,70,23,0,168000,775,676,61563,0,6,9,15,8,43,24,40,38,150,76,118,86,19,14,30
187,5862,4507,1844,1783,61,08,005,007080,08005007080,3443,557,148,67,14,523,100,25,8,172000,1318,1806,75365,5,9,9,29,61,40,63,87,96,188,305,592,189,103,0,30
188,5290,4236,1580,1538,42,08,005,007081,08005007081,3059,484,238,5,14,589,87,20,10,190900,1581,1578,72778,36,0,10,7,17,45,52,61,63,219,303,437,204,71,36,17
