,pop_90,white_90,hh_90,total_25_col_9th_90,total_25_col_12th_90,total_25_col_hs_90,total_25_col_sc_90,total_25_col_ad_90,total_25_col_bd_90,total_25_col_gd_90,mhval_90,mrent_90,hinc_90,ohu_90,rhu_90,I_5000_90,I_10000_90,I_12500_90,I_15000_90,I_17500_90,I_20000_90,I_22500_90,I_25000_90,I_27500_90,I_30000_90,I_32500_90,I_35000_90,I_37500_90,I_40000_90,I_42500_90,I_45000_90,I_47500_90,I_50000_90,I_55000_90,I_60000_90,I_75000_90,I_100000_90,I_125000_90,I_150000_90,I_150001_90,state,county,tract,FIPS
459,2096.0,1590.0,840.0,127.0,204.0,508.0,283.0,95.0,79.0,16.0,82800.0,427.0,27273.0,374.0,487.0,51.0,61.0,39.0,44.0,41.0,25.0,83.0,36.0,44.0,29.0,38.0,41.0,52.0,16.0,41.0,18.0,45.0,14.0,13.0,29.0,74.0,0.0,6.0,0.0,0.0,53,033,027200,53033027200
460,4702.0,3842.0,1903.0,117.0,459.0,1090.0,781.0,260.0,332.0,112.0,88800.0,437.0,32316.0,925.0,900.0,62.0,107.0,107.0,51.0,127.0,28.0,109.0,77.0,90.0,99.0,102.0,53.0,86.0,67.0,61.0,106.0,70.0,68.0,100.0,77.0,150.0,60.0,21.0,7.0,18.0,53,033,027300,53033027300
461,4440.0,3699.0,1674.0,152.0,402.0,1076.0,769.0,259.0,269.0,55.0,87400.0,501.0,34082.0,1327.0,400.0,25.0,64.0,65.0,72.0,103.0,43.0,106.0,64.0,38.0,112.0,95.0,79.0,107.0,61.0,94.0,50.0,37.0,82.0,106.0,104.0,108.0,54.0,0.0,0.0,5.0,53,033,027400,53033027400
462,4481.0,4141.0,1717.0,187.0,475.0,1151.0,684.0,269.0,254.0,69.0,87600.0,468.0,32149.0,1165.0,554.0,66.0,155.0,94.0,30.0,86.0,53.0,73.0,54.0,75.0,96.0,89.0,86.0,61.0,82.0,111.0,69.0,84.0,46.0,71.0,48.0,111.0,45.0,18.0,14.0,0.0,53,033,027500,53033027500
463,3654.0,3232.0,1623.0,123.0,196.0,713.0,643.0,205.0,518.0,241.0,163300.0,449.0,34449.0,795.0,833.0,42.0,140.0,73.0,48.0,87.0,107.0,76.0,68.0,58.0,41.0,45.0,34.0,83.0,67.0,53.0,45.0,41.0,28.0,119.0,55.0,119.0,94.0,39.0,13.0,48.0,53,033,027600,53033027600
464,5068.0,4826.0,2043.0,151.0,236.0,699.0,972.0,284.0,783.0,412.0,143500.0,463.0,35762.0,1533.0,525.0,44.0,221.0,85.0,59.0,89.0,12.0,67.0,106.0,83.0,75.0,85.0,65.0,100.0,61.0,100.0,70.0,86.0,52.0,117.0,56.0,150.0,151.0,62.0,0.0,47.0,53,033,027701,53033027701
465,4241.0,4156.0,1655.0,32.0,164.0,495.0,903.0,200.0,765.0,395.0,162000.0,467.0,36319.0,1326.0,319.0,43.0,62.0,94.0,17.0,66.0,76.0,55.0,107.0,42.0,54.0,77.0,77.0,109.0,36.0,35.0,39.0,53.0,25.0,96.0,48.0,159.0,172.0,35.0,37.0,41.0,53,033,027702,53033027702
466,3458.0,3364.0,1460.0,60.0,116.0,558.0,475.0,207.0,872.0,373.0,169000.0,587.0,50801.0,1220.0,176.0,22.0,42.0,33.0,28.0,37.0,49.0,34.0,24.0,31.0,50.0,57.0,38.0,45.0,23.0,53.0,28.0,55.0,62.0,107.0,94.0,182.0,209.0,79.0,16.0,62.0,53,033,027800,53033027800
467,6141.0,5491.0,2913.0,238.0,671.0,1297.0,1181.0,376.0,531.0,168.0,98300.0,436.0,28711.0,1374.0,1521.0,143.0,342.0,97.0,114.0,217.0,154.0,92.0,105.0,115.0,160.0,154.0,139.0,126.0,96.0,71.0,86.0,103.0,72.0,68.0,115.0,159.0,109.0,36.0,9.0,31.0,53,033,027900,53033027900
468,3814.0,3225.0,1846.0,104.0,183.0,766.0,747.0,209.0,404.0,47.0,94400.0,519.0,30921.0,392.0,1474.0,78.0,127.0,67.0,90.0,46.0,164.0,71.0,99.0,89.0,57.0,95.0,113.0,143.0,92.0,104.0,55.0,65.0,38.0,55.0,46.0,81.0,50.0,15.0,6.0,0.0,53,033,028000,53033028000
469,1875.0,1578.0,933.0,108.0,143.0,509.0,393.0,108.0,104.0,42.0,91800.0,428.0,27523.0,388.0,484.0,29.0,114.0,44.0,55.0,53.0,38.0,35.0,62.0,36.0,55.0,40.0,53.0,40.0,21.0,43.0,6.0,37.0,18.0,27.0,18.0,79.0,21.0,9.0,0.0,0.0,53,033,028100,53033028100
470,3586.0,2900.0,1779.0,75.0,258.0,563.0,755.0,215.0,419.0,81.0,96800.0,518.0,29570.0,612.0,1152.0,45.0,46.0,59.0,91.0,106.0,114.0,114.0,92.0,119.0,125.0,117.0,138.0,73.0,52.0,59.0,63.0,34.0,26.0,92.0,42.0,122.0,44.0,6.0,0.0,0.0,53,033,028200,53033028200
471,2843.0,2601.0,1112.0,52.0,152.0,781.0,553.0,185.0,300.0,63.0,103600.0,549.0,41404.0,972.0,147.0,22.0,10.0,17.0,16.0,47.0,12.0,35.0,43.0,58.0,34.0,56.0,51.0,45.0,69.0,73.0,33.0,43.0,23.0,89.0,69.0,144.0,63.0,44.0,11.0,5.0,53,033,028300,53033028300
472,487.0,391.0,243.0,21.0,16.0,146.0,76.0,48.0,62.0,0.0,100000.0,454.0,26339.0,52.0,199.0,0.0,21.0,0.0,7.0,25.0,13.0,40.0,8.0,14.0,0.0,0.0,27.0,0.0,0.0,0.0,10.0,7.0,8.0,15.0,18.0,19.0,11.0,0.0,0.0,0.0,53,033,028401,53033028401
473,3169.0,2712.0,1357.0,110.0,376.0,750.0,670.0,125.0,141.0,58.0,85700.0,483.0,33158.0,796.0,536.0,73.0,59.0,12.0,62.0,104.0,69.0,50.0,54.0,69.0,58.0,34.0,131.0,76.0,53.0,58.0,48.0,42.0,16.0,79.0,32.0,97.0,71.0,4.0,0.0,6.0,53,033,028402,53033028402
474,4407.0,3727.0,2170.0,135.0,366.0,986.0,948.0,201.0,335.0,76.0,92900.0,446.0,27055.0,1094.0,1079.0,61.0,207.0,193.0,66.0,150.0,81.0,189.0,41.0,118.0,102.0,105.0,109.0,145.0,62.0,26.0,38.0,46.0,31.0,91.0,117.0,118.0,56.0,18.0,0.0,0.0,53,033,028403,53033028403
475,3621.0,3265.0,1523.0,96.0,246.0,667.0,726.0,226.0,448.0,78.0,106500.0,490.0,34982.0,1009.0,527.0,39.0,97.0,27.0,51.0,52.0,53.0,49.0,64.0,102.0,64.0,94.0,70.0,25.0,82.0,70.0,23.0,56.0,35.0,104.0,85.0,136.0,100.0,30.0,3.0,12.0,53,033,028500,53033028500
476,6152.0,5788.0,2349.0,67.0,178.0,773.0,1202.0,259.0,1136.0,600.0,198600.0,505.0,53395.0,1818.0,497.0,32.0,97.0,53.0,21.0,86.0,64.0,53.0,49.0,37.0,60.0,66.0,37.0,99.0,76.0,80.0,63.0,72.0,78.0,74.0,163.0,251.0,351.0,140.0,68.0,179.0,53,033,028600,53033028600
477,5004.0,4631.0,1900.0,95.0,321.0,960.0,975.0,248.0,650.0,210.0,103300.0,660.0,39272.0,1661.0,243.0,21.0,69.0,27.0,36.0,27.0,61.0,100.0,68.0,67.0,82.0,124.0,108.0,70.0,127.0,99.0,69.0,71.0,56.0,122.0,109.0,234.0,109.0,22.0,22.0,0.0,53,033,028700,53033028700
478,3149.0,2787.0,1132.0,66.0,187.0,811.0,685.0,127.0,308.0,40.0,90000.0,512.0,31187.0,774.0,319.0,5.0,56.0,53.0,41.0,56.0,29.0,85.0,43.0,118.0,42.0,80.0,57.0,64.0,31.0,40.0,28.0,26.0,14.0,77.0,44.0,88.0,45.0,0.0,0.0,10.0,53,033,028801,53033028801
479,5453.0,4447.0,2267.0,147.0,434.0,1127.0,968.0,233.0,547.0,119.0,113600.0,519.0,31892.0,840.0,1456.0,75.0,109.0,89.0,136.0,92.0,102.0,88.0,106.0,173.0,50.0,150.0,99.0,108.0,60.0,73.0,87.0,118.0,70.0,139.0,63.0,114.0,87.0,36.0,19.0,24.0,53,033,028802,53033028802
480,9008.0,7812.0,3942.0,271.0,584.0,1733.0,1854.0,537.0,1022.0,289.0,114900.0,509.0,29303.0,1540.0,2395.0,148.0,289.0,61.0,182.0,280.0,206.0,259.0,165.0,236.0,201.0,219.0,140.0,125.0,111.0,165.0,60.0,127.0,125.0,135.0,142.0,209.0,256.0,78.0,0.0,23.0,53,033,028900,53033028900
481,4307.0,3948.0,1707.0,108.0,273.0,931.0,983.0,260.0,565.0,157.0,106500.0,591.0,39613.0,1179.0,521.0,20.0,54.0,25.0,32.0,62.0,38.0,105.0,113.0,40.0,27.0,77.0,81.0,73.0,126.0,68.0,46.0,88.0,47.0,143.0,62.0,170.0,106.0,47.0,11.0,46.0,53,033,029001,53033029001
482,7740.0,6483.0,3000.0,167.0,663.0,1381.0,1107.0,512.0,436.0,196.0,92500.0,474.0,28475.0,1340.0,1785.0,141.0,237.0,155.0,70.0,132.0,114.0,185.0,226.0,185.0,141.0,121.0,138.0,76.0,106.0,106.0,96.0,106.0,81.0,146.0,126.0,141.0,123.0,29.0,12.0,7.0,53,033,029002,53033029002
483,4962.0,4243.0,1836.0,71.0,196.0,901.0,1057.0,322.0,541.0,90.0,103600.0,595.0,46750.0,1252.0,515.0,27.0,12.0,43.0,68.0,19.0,27.0,53.0,54.0,61.0,33.0,84.0,51.0,98.0,68.0,71.0,65.0,120.0,102.0,188.0,153.0,229.0,158.0,28.0,7.0,17.0,53,033,029100,53033029100
484,4462.0,3831.0,2278.0,153.0,405.0,973.0,730.0,221.0,487.0,54.0,105600.0,505.0,28569.0,567.0,1712.0,90.0,219.0,82.0,115.0,100.0,128.0,134.0,103.0,103.0,152.0,151.0,118.0,180.0,67.0,122.0,37.0,46.0,63.0,73.0,36.0,107.0,33.0,0.0,10.0,9.0,53,033,029201,53033029201
485,5869.0,5118.0,2443.0,151.0,445.0,985.0,1215.0,200.0,587.0,119.0,102900.0,561.0,32313.0,1013.0,1438.0,33.0,131.0,116.0,70.0,76.0,41.0,211.0,110.0,137.0,105.0,207.0,93.0,98.0,106.0,134.0,59.0,73.0,56.0,92.0,69.0,234.0,131.0,30.0,11.0,20.0,53,033,029202,53033029202
486,6732.0,5835.0,2418.0,112.0,392.0,1149.0,1029.0,370.0,969.0,273.0,125000.0,566.0,44569.0,1808.0,659.0,36.0,135.0,62.0,55.0,64.0,55.0,69.0,70.0,69.0,62.0,92.0,81.0,120.0,57.0,110.0,87.0,76.0,85.0,188.0,182.0,395.0,174.0,68.0,3.0,23.0,53,033,029301,53033029301
487,8455.0,7389.0,2899.0,108.0,505.0,1640.0,1305.0,415.0,1025.0,264.0,122700.0,537.0,43412.0,2379.0,524.0,62.0,121.0,7.0,40.0,33.0,93.0,94.0,67.0,147.0,71.0,114.0,118.0,114.0,83.0,249.0,100.0,92.0,127.0,215.0,187.0,397.0,288.0,30.0,17.0,33.0,53,033,029302,53033029302
488,7384.0,6467.0,2268.0,83.0,224.0,971.0,1342.0,461.0,986.0,216.0,128200.0,668.0,49043.0,1933.0,359.0,24.0,18.0,20.0,41.0,0.0,51.0,37.0,37.0,82.0,21.0,59.0,84.0,83.0,123.0,144.0,131.0,121.0,94.0,240.0,203.0,376.0,218.0,42.0,12.0,7.0,53,033,029402,53033029402
489,3368.0,2986.0,1284.0,41.0,156.0,546.0,598.0,171.0,524.0,144.0,120200.0,515.0,40833.0,822.0,445.0,36.0,50.0,33.0,63.0,25.0,52.0,50.0,44.0,45.0,56.0,71.0,33.0,23.0,39.0,66.0,40.0,54.0,47.0,101.0,102.0,138.0,78.0,33.0,5.0,0.0,53,033,029403,53033029403
490,7453.0,6397.0,2786.0,207.0,394.0,1405.0,1249.0,328.0,634.0,114.0,103700.0,466.0,33429.0,1306.0,1481.0,118.0,160.0,153.0,90.0,80.0,103.0,146.0,102.0,158.0,101.0,117.0,175.0,122.0,113.0,105.0,113.0,67.0,92.0,152.0,146.0,209.0,124.0,33.0,0.0,7.0,53,033,029404,53033029404
491,9364.0,8143.0,4217.0,115.0,444.0,1616.0,1667.0,474.0,706.0,258.0,95300.0,513.0,31172.0,604.0,3596.0,121.0,275.0,173.0,168.0,160.0,238.0,245.0,167.0,276.0,180.0,225.0,211.0,219.0,208.0,292.0,107.0,173.0,94.0,175.0,74.0,333.0,77.0,17.0,0.0,9.0,53,033,029501,53033029501
492,3939.0,3573.0,1264.0,36.0,147.0,642.0,638.0,274.0,484.0,123.0,129700.0,720.0,46826.0,979.0,285.0,14.0,0.0,25.0,19.0,28.0,8.0,39.0,21.0,13.0,21.0,49.0,43.0,51.0,42.0,89.0,105.0,89.0,98.0,145.0,94.0,157.0,86.0,20.0,8.0,0.0,53,033,029502,53033029502
493,6244.0,5255.0,1974.0,77.0,394.0,952.0,948.0,327.0,602.0,205.0,124100.0,239.0,43488.0,1475.0,469.0,86.0,177.0,44.0,24.0,66.0,42.0,8.0,47.0,82.0,30.0,69.0,58.0,67.0,53.0,102.0,81.0,136.0,62.0,166.0,149.0,207.0,150.0,51.0,17.0,0.0,53,033,029600,53033029600
494,5684.0,5242.0,2427.0,159.0,570.0,1206.0,864.0,281.0,667.0,152.0,112300.0,536.0,30513.0,1347.0,1115.0,43.0,179.0,125.0,116.0,118.0,115.0,158.0,114.0,127.0,84.0,168.0,99.0,103.0,98.0,80.0,32.0,10.0,64.0,77.0,49.0,225.0,162.0,25.0,29.0,27.0,53,033,029700,53033029700
495,6103.0,5273.0,2270.0,65.0,255.0,929.0,1160.0,382.0,917.0,231.0,122000.0,567.0,45152.0,1315.0,971.0,48.0,17.0,19.0,28.0,61.0,16.0,69.0,114.0,124.0,59.0,89.0,55.0,136.0,115.0,120.0,60.0,82.0,95.0,189.0,126.0,376.0,179.0,53.0,33.0,7.0,53,033,029801,53033029801
496,6198.0,5641.0,2062.0,57.0,302.0,1289.0,1184.0,387.0,621.0,77.0,99600.0,714.0,45152.0,1781.0,262.0,8.0,32.0,24.0,39.0,21.0,36.0,50.0,67.0,69.0,24.0,137.0,74.0,121.0,106.0,124.0,92.0,115.0,77.0,214.0,128.0,286.0,149.0,60.0,0.0,9.0,53,033,029802,53033029802
497,7474.0,6539.0,2404.0,82.0,300.0,1308.0,1202.0,548.0,818.0,231.0,125300.0,593.0,47500.0,1945.0,449.0,35.0,95.0,51.0,39.0,64.0,39.0,85.0,0.0,93.0,33.0,109.0,102.0,59.0,89.0,84.0,100.0,125.0,54.0,236.0,231.0,374.0,237.0,34.0,12.0,24.0,53,033,029900,53033029900
498,10947.0,9232.0,4754.0,113.0,680.0,1804.0,1885.0,752.0,1152.0,368.0,111500.0,517.0,32442.0,1963.0,2640.0,132.0,218.0,170.0,179.0,189.0,133.0,253.0,207.0,311.0,291.0,301.0,200.0,228.0,163.0,168.0,184.0,220.0,130.0,245.0,193.0,284.0,283.0,33.0,16.0,23.0,53,033,030001,53033030001
499,6821.0,5798.0,2700.0,168.0,476.0,1261.0,1120.0,476.0,574.0,216.0,98700.0,486.0,31854.0,1439.0,1236.0,78.0,163.0,91.0,118.0,97.0,114.0,189.0,150.0,107.0,131.0,151.0,85.0,145.0,94.0,117.0,80.0,119.0,59.0,140.0,75.0,165.0,159.0,58.0,0.0,15.0,53,033,030002,53033030002
500,7032.0,6241.0,2604.0,56.0,293.0,1034.0,1262.0,419.0,1078.0,586.0,157900.0,508.0,51090.0,2053.0,564.0,26.0,65.0,56.0,71.0,42.0,57.0,27.0,91.0,100.0,59.0,158.0,64.0,77.0,103.0,71.0,44.0,89.0,61.0,172.0,149.0,355.0,353.0,161.0,56.0,97.0,53,033,030100,53033030100
501,4652.0,4052.0,1752.0,78.0,227.0,863.0,892.0,272.0,408.0,113.0,85000.0,547.0,35544.0,1049.0,719.0,0.0,72.0,51.0,32.0,87.0,57.0,59.0,59.0,160.0,91.0,93.0,83.0,147.0,143.0,88.0,59.0,58.0,37.0,108.0,47.0,142.0,47.0,11.0,7.0,14.0,53,033,030201,53033030201
502,5941.0,4965.0,2146.0,229.0,351.0,1130.0,1037.0,357.0,541.0,126.0,94300.0,608.0,37174.0,1296.0,836.0,70.0,149.0,45.0,76.0,73.0,26.0,71.0,75.0,186.0,38.0,107.0,57.0,115.0,151.0,77.0,128.0,29.0,89.0,129.0,135.0,214.0,60.0,34.0,12.0,0.0,53,033,030202,53033030202
503,9855.0,7991.0,3910.0,82.0,295.0,1109.0,1668.0,570.0,1684.0,664.0,147700.0,566.0,40971.0,1822.0,2039.0,85.0,84.0,88.0,90.0,123.0,149.0,78.0,163.0,134.0,133.0,210.0,192.0,216.0,111.0,255.0,138.0,145.0,108.0,229.0,220.0,414.0,311.0,122.0,50.0,62.0,53,033,030302,53033030302
504,5839.0,4874.0,2745.0,151.0,496.0,1092.0,1106.0,235.0,670.0,175.0,92100.0,544.0,27554.0,1127.0,1629.0,94.0,208.0,125.0,135.0,177.0,131.0,205.0,128.0,167.0,116.0,200.0,80.0,134.0,90.0,88.0,86.0,76.0,88.0,78.0,68.0,115.0,88.0,49.0,8.0,11.0,53,033,030303,53033030303
505,1873.0,1689.0,655.0,37.0,83.0,368.0,337.0,121.0,187.0,59.0,117600.0,696.0,45568.0,522.0,113.0,0.0,24.0,16.0,24.0,8.0,23.0,5.0,13.0,6.0,12.0,13.0,17.0,56.0,36.0,37.0,35.0,11.0,13.0,41.0,57.0,124.0,47.0,14.0,23.0,0.0,53,033,030304,53033030304
506,4635.0,4100.0,1688.0,43.0,191.0,639.0,783.0,286.0,758.0,299.0,135200.0,666.0,46053.0,1223.0,478.0,0.0,45.0,51.0,8.0,22.0,39.0,57.0,56.0,24.0,72.0,69.0,64.0,57.0,68.0,110.0,70.0,76.0,43.0,126.0,66.0,251.0,168.0,85.0,28.0,33.0,53,033,030305,53033030305
507,5563.0,4729.0,1753.0,63.0,202.0,853.0,1019.0,330.0,639.0,277.0,122900.0,595.0,50798.0,1432.0,337.0,12.0,27.0,21.0,20.0,16.0,61.0,45.0,23.0,48.0,43.0,41.0,20.0,85.0,37.0,77.0,92.0,65.0,109.0,189.0,141.0,261.0,164.0,100.0,26.0,30.0,53,033,030306,53033030306
508,9163.0,7796.0,3109.0,183.0,336.0,1374.0,1445.0,575.0,1137.0,264.0,113500.0,500.0,41678.0,2042.0,1089.0,43.0,103.0,64.0,67.0,66.0,58.0,84.0,125.0,175.0,186.0,124.0,83.0,144.0,107.0,187.0,146.0,88.0,93.0,312.0,160.0,336.0,194.0,121.0,30.0,13.0,53,033,030307,53033030307
509,5148.0,4616.0,1895.0,69.0,284.0,990.0,933.0,306.0,638.0,143.0,108000.0,640.0,43066.0,1336.0,543.0,20.0,44.0,24.0,30.0,50.0,47.0,51.0,65.0,70.0,62.0,64.0,76.0,62.0,111.0,150.0,95.0,57.0,81.0,133.0,148.0,247.0,117.0,36.0,10.0,45.0,53,033,030401,53033030401
510,5521.0,5154.0,1993.0,114.0,314.0,1208.0,1100.0,310.0,452.0,198.0,109100.0,693.0,42993.0,1767.0,223.0,23.0,35.0,40.0,29.0,57.0,76.0,53.0,35.0,73.0,59.0,70.0,81.0,99.0,84.0,160.0,114.0,138.0,63.0,149.0,137.0,225.0,154.0,9.0,19.0,11.0,53,033,030402,53033030402
511,1559.0,1274.0,693.0,92.0,183.0,397.0,206.0,90.0,50.0,0.0,70400.0,337.0,22607.0,228.0,478.0,77.0,119.0,8.0,22.0,32.0,56.0,31.0,35.0,26.0,7.0,51.0,14.0,52.0,6.0,8.0,27.0,8.0,6.0,24.0,7.0,71.0,0.0,0.0,0.0,6.0,53,033,030501,53033030501
512,8132.0,7425.0,3496.0,220.0,621.0,1965.0,1539.0,423.0,478.0,167.0,91200.0,499.0,30274.0,1346.0,2154.0,166.0,205.0,124.0,165.0,182.0,171.0,230.0,180.0,142.0,159.0,219.0,111.0,225.0,129.0,108.0,124.0,82.0,73.0,175.0,110.0,222.0,155.0,36.0,3.0,0.0,53,033,030502,53033030502
513,4927.0,4659.0,2005.0,193.0,379.0,1002.0,913.0,291.0,351.0,122.0,83600.0,477.0,30365.0,1049.0,958.0,97.0,198.0,115.0,98.0,57.0,67.0,85.0,132.0,91.0,46.0,113.0,51.0,96.0,75.0,79.0,129.0,64.0,51.0,84.0,29.0,112.0,83.0,42.0,11.0,0.0,53,033,030600,53033030600
514,3545.0,3134.0,1457.0,201.0,390.0,757.0,545.0,182.0,115.0,70.0,72800.0,455.0,25321.0,484.0,964.0,100.0,172.0,126.0,102.0,70.0,78.0,17.0,54.0,74.0,66.0,95.0,49.0,83.0,26.0,51.0,17.0,51.0,8.0,64.0,13.0,59.0,69.0,13.0,0.0,0.0,53,033,030700,53033030700
515,8403.0,7573.0,3313.0,272.0,692.0,1812.0,1325.0,422.0,435.0,84.0,86400.0,453.0,28052.0,1708.0,1593.0,202.0,313.0,109.0,174.0,182.0,196.0,195.0,99.0,145.0,188.0,157.0,102.0,136.0,178.0,116.0,135.0,120.0,112.0,104.0,77.0,189.0,49.0,19.0,16.0,0.0,53,033,030800,53033030800
516,5551.0,4956.0,2019.0,164.0,510.0,1233.0,749.0,275.0,325.0,44.0,82900.0,501.0,31903.0,1206.0,804.0,64.0,152.0,60.0,64.0,51.0,45.0,97.0,91.0,121.0,94.0,224.0,72.0,104.0,67.0,140.0,82.0,83.0,104.0,82.0,81.0,94.0,43.0,4.0,0.0,0.0,53,033,030900,53033030900
517,1079.0,934.0,334.0,14.0,24.0,208.0,182.0,28.0,116.0,51.0,151300.0,0.0,53775.0,302.0,6.0,0.0,0.0,0.0,0.0,0.0,24.0,14.0,0.0,0.0,0.0,29.0,0.0,10.0,5.0,8.0,9.0,12.0,6.0,63.0,26.0,73.0,55.0,0.0,0.0,0.0,53,033,031000,53033031000
518,5510.0,5054.0,2114.0,136.0,500.0,1215.0,880.0,302.0,368.0,96.0,94600.0,447.0,31927.0,1400.0,736.0,56.0,181.0,65.0,102.0,89.0,133.0,59.0,115.0,121.0,62.0,96.0,64.0,98.0,47.0,66.0,34.0,107.0,40.0,122.0,97.0,223.0,82.0,33.0,17.0,5.0,53,033,031100,53033031100
519,5358.0,4481.0,1684.0,167.0,289.0,942.0,909.0,304.0,473.0,161.0,135900.0,440.0,45534.0,1416.0,276.0,74.0,66.0,40.0,30.0,52.0,37.0,21.0,26.0,40.0,38.0,91.0,43.0,80.0,56.0,46.0,83.0,89.0,26.0,154.0,75.0,178.0,165.0,76.0,34.0,64.0,53,033,031202,53033031202
520,5422.0,5087.0,1716.0,71.0,185.0,892.0,849.0,324.0,480.0,192.0,119800.0,614.0,40411.0,1180.0,559.0,19.0,61.0,8.0,14.0,40.0,66.0,57.0,58.0,93.0,89.0,97.0,108.0,69.0,56.0,140.0,30.0,95.0,39.0,85.0,84.0,200.0,137.0,29.0,19.0,23.0,53,033,031203,53033031203
521,5808.0,5506.0,1852.0,87.0,243.0,1203.0,1033.0,278.0,480.0,195.0,129300.0,629.0,48048.0,1674.0,171.0,20.0,37.0,38.0,30.0,7.0,25.0,24.0,36.0,73.0,30.0,74.0,75.0,56.0,85.0,87.0,67.0,146.0,73.0,106.0,76.0,291.0,236.0,98.0,0.0,62.0,53,033,031204,53033031204
522,4552.0,4297.0,1770.0,150.0,446.0,1067.0,802.0,166.0,300.0,123.0,116300.0,427.0,33038.0,1219.0,570.0,35.0,165.0,73.0,117.0,74.0,46.0,54.0,95.0,36.0,86.0,84.0,93.0,70.0,72.0,85.0,67.0,61.0,58.0,86.0,56.0,101.0,69.0,17.0,13.0,57.0,53,033,031300,53033031300
523,5189.0,4975.0,1949.0,160.0,482.0,983.0,745.0,291.0,433.0,156.0,86200.0,475.0,31210.0,1277.0,614.0,75.0,141.0,64.0,41.0,92.0,157.0,101.0,78.0,101.0,49.0,156.0,76.0,100.0,55.0,80.0,76.0,57.0,38.0,89.0,86.0,131.0,74.0,20.0,0.0,12.0,53,033,031400,53033031400
524,5762.0,5634.0,1955.0,138.0,419.0,1302.0,915.0,313.0,443.0,85.0,122000.0,496.0,40014.0,1581.0,436.0,29.0,90.0,48.0,59.0,50.0,67.0,51.0,42.0,55.0,82.0,128.0,54.0,128.0,94.0,87.0,67.0,62.0,64.0,140.0,94.0,170.0,156.0,60.0,36.0,42.0,53,033,031500,53033031500
525,9092.0,8620.0,3140.0,257.0,494.0,1834.0,1591.0,494.0,819.0,255.0,132300.0,610.0,42945.0,2818.0,320.0,62.0,95.0,91.0,78.0,89.0,100.0,80.0,69.0,116.0,94.0,159.0,72.0,150.0,147.0,139.0,163.0,132.0,94.0,240.0,169.0,334.0,308.0,66.0,34.0,59.0,53,033,031600,53033031600
526,8191.0,7627.0,2792.0,137.0,568.0,1374.0,1398.0,371.0,1033.0,245.0,145100.0,655.0,46222.0,2146.0,711.0,51.0,54.0,17.0,40.0,113.0,56.0,74.0,72.0,122.0,118.0,128.0,85.0,123.0,102.0,137.0,60.0,90.0,100.0,172.0,129.0,419.0,290.0,90.0,37.0,113.0,53,033,031701,53033031701
527,4972.0,4727.0,1642.0,69.0,300.0,1141.0,866.0,260.0,386.0,82.0,99400.0,704.0,46644.0,1369.0,257.0,4.0,34.0,32.0,22.0,19.0,47.0,25.0,27.0,106.0,84.0,60.0,69.0,30.0,89.0,70.0,55.0,73.0,133.0,175.0,114.0,216.0,122.0,15.0,6.0,15.0,53,033,031702,53033031702
528,3572.0,3392.0,1205.0,34.0,184.0,604.0,613.0,260.0,375.0,205.0,151700.0,441.0,51435.0,1064.0,108.0,8.0,0.0,14.0,43.0,19.0,8.0,28.0,28.0,38.0,25.0,37.0,44.0,50.0,19.0,72.0,65.0,35.0,39.0,97.0,82.0,215.0,151.0,40.0,6.0,42.0,53,033,031800,53033031800
529,5879.0,5756.0,2032.0,146.0,451.0,1323.0,920.0,363.0,521.0,179.0,121100.0,752.0,46655.0,1911.0,132.0,36.0,48.0,29.0,34.0,54.0,13.0,34.0,55.0,31.0,33.0,91.0,80.0,126.0,88.0,111.0,104.0,74.0,122.0,68.0,185.0,320.0,229.0,38.0,0.0,29.0,53,033,031903,53033031903
530,3518.0,3222.0,1113.0,88.0,237.0,695.0,514.0,246.0,386.0,110.0,130300.0,636.0,47614.0,971.0,137.0,18.0,23.0,12.0,21.0,0.0,27.0,17.0,17.0,29.0,19.0,50.0,53.0,67.0,28.0,88.0,35.0,51.0,33.0,92.0,100.0,169.0,94.0,63.0,0.0,7.0,53,033,031904,53033031904
531,11574.0,9625.0,4112.0,68.0,314.0,1661.0,2084.0,452.0,2050.0,584.0,157500.0,606.0,51088.0,2856.0,1206.0,66.0,92.0,59.0,53.0,42.0,63.0,94.0,91.0,112.0,81.0,191.0,133.0,114.0,163.0,128.0,154.0,197.0,153.0,293.0,290.0,772.0,420.0,221.0,76.0,54.0,53,033,031905,53033031905
532,1937.0,1878.0,690.0,74.0,163.0,453.0,334.0,145.0,102.0,59.0,127800.0,391.0,45690.0,625.0,83.0,18.0,13.0,5.0,0.0,40.0,36.0,22.0,24.0,16.0,36.0,31.0,19.0,6.0,40.0,22.0,9.0,29.0,13.0,25.0,98.0,111.0,62.0,0.0,6.0,9.0,53,033,031906,53033031906
533,2710.0,2625.0,962.0,27.0,211.0,536.0,527.0,132.0,276.0,113.0,149700.0,491.0,44894.0,804.0,131.0,0.0,49.0,9.0,6.0,23.0,32.0,12.0,37.0,15.0,32.0,45.0,28.0,73.0,34.0,41.0,47.0,36.0,30.0,55.0,43.0,142.0,89.0,44.0,17.0,23.0,53,033,032002,53033032002
