pop_18,white_18,hh_18,hinc_18,mhval_18,mhval_18_se,mrent_18,mrent_18_se,total_25_18,total_25_col_bd_18,total_25_col_md_18,total_25_col_pd_18,total_25_col_phd_18,tot_units_built_18,units_40_49_built_18,units_39_early_built_18,ohu_18,rhu_18,mmhcosts_18,iinc_18,mov_wc_w_income_18,mov_wc_9000_18,mov_wc_15000_18,mov_wc_25000_18,mov_wc_35000_18,mov_wc_50000_18,mov_wc_65000_18,mov_wc_75000_18,mov_wc_76000_more_18,mov_oc_w_income_18,mov_oc_9000_18,mov_oc_15000_18,GEO_ID,state_x,county_x,tract_x,mov_oc_25000_18,mov_oc_35000_18,mov_oc_50000_18,mov_oc_65000_18,mov_oc_75000_18,mov_oc_76000_more_18,mov_os_w_income_18,mov_os_9000_18,mov_os_15000_18,mov_os_25000_18,mov_os_35000_18,mov_os_50000_18,mov_os_65000_18,mov_os_75000_18,mov_os_76000_more_18,mov_fa_w_income_18,mov_fa_9000_18,mov_fa_15000_18,mov_fa_25000_18,mov_fa_35000_18,mov_fa_50000_18,mov_fa_65000_18,mov_fa_75000_18,mov_fa_76000_more_18,FIPS,mhval_12,mhval_12_se,mrent_12,mrent_12_se,mov_wc_w_income_12,mov_wc_9000_12,mov_wc_15000_12,mov_wc_25000_12,mov_wc_35000_12,mov_wc_50000_12,mov_wc_65000_12,mov_wc_75000_12,mov_wc_76000_more_12,mov_oc_w_income_12,mov_oc_9000_12,mov_oc_15000_12,mov_oc_25000_12,mov_oc_35000_12,mov_oc_50000_12,mov_oc_65000_12,mov_oc_75000_12,mov_oc_76000_more_12,mov_os_w_income_12,mov_os_9000_12,mov_os_15000_12,mov_os_25000_12,mov_os_35000_12,mov_os_50000_12,mov_os_65000_12,mov_os_75000_12,mov_os_76000_more_12,mov_fa_w_income_12,mov_fa_9000_12,mov_fa_15000_12,mov_fa_25000_12,mov_fa_35000_12,mov_fa_50000_12,mov_fa_65000_12,mov_fa_75000_12,mov_fa_76000_more_12,iinc_12,trtid_base_x,state_y,county_y,tract_y,pop_00,white_00,hu_00,ohu_00,rhu_00,total_25_00,male_25_col_bd_00,male_25_col_md_00,male_25_col_psd_00,male_25_col_phd_00,female_25_col_bd_00,female_25_col_md_00,female_25_col_psd_00,female_25_col_phd_00,hh_00,hinc_00,mrent_00,mhval_00,trtid00,trtid_base_y,state,county,tract,pop_90,hh_90,white_90,total_25_col_9th_90,total_25_col_12th_90,total_25_col_hs_90,total_25_col_sc_90,total_25_col_ad_90,total_25_col_bd_90,total_25_col_gd_90,hinc_90,ohu_90,rhu_90,mrent_90,mhval_90,trtid90,inc80_18,inc120_18,inc80_00,inc120_00,inc80_90,low_80120_18,mod_80120_18,high_80120_18,low_pdmt_medhhinc_18,high_pdmt_medhhinc_18,mod_pdmt_medhhinc_18,mix_low_medhhinc_18,mix_mod_medhhinc_18,mix_high_medhhinc_18,inc_cat_medhhinc_18,inc_cat_medhhinc_encoded18,low_80120_00,mod_80120_00,high_80120_00,low_pdmt_medhhinc_00,high_pdmt_medhhinc_00,mod_pdmt_medhhinc_00,mix_low_medhhinc_00,mix_mod_medhhinc_00,mix_high_medhhinc_00,inc_cat_medhhinc_00,inc_cat_medhhinc_encoded00,per_all_li_90,per_all_li_00,per_all_li_18,all_li_count_90,all_li_count_00,all_li_count_18,real_mhval_90,real_mrent_90,real_hinc_90,real_mhval_00,real_mrent_00,real_hinc_00,real_mhval_12,real_mrent_12,real_mhval_18,real_mrent_18,real_hinc_18,per_nonwhite_90,per_nonwhite_00,per_nonwhite_18,hu_90,per_rent_90,per_rent_00,hu_18,per_rent_18,total_25_90,per_col_90,male_25_col_00,female_25_col_00,total_25_col_00,per_col_00,per_col_18,per_units_pre50_18,per_limove_18,mov_tot_w_income_18,per_limove_12,mov_tot_w_income_12,lmh_flag_encoded,lmh_flag_category,pctch_real_mhval_00_18,pctch_real_mrent_12_18,rent_decrease,rent_marginal,rent_increase,rent_rapid_increase,house_decrease,house_marginal,house_increase,house_rapid_increase,tot_decrease,tot_marginal,tot_increase,tot_rapid_increase,change_flag_encoded,change_flag_category,per_ch_zillow_12_18,ab_50pct_ch,ab_90percentile_ch,rent_50pct_ch,rent_90percentile_ch,hv_abrm_ch,rent_abrm_ch,pctch_real_mhval_90_00,pctch_real_mrent_90_00,pctch_real_hinc_90_00,pctch_real_mrent_00_18,pctch_real_hinc_00_18,ch_all_li_count_90_00,ch_all_li_count_00_18,ch_per_col_90_00,ch_per_col_00_18,ch_per_limove_12_18,pop00flag,aboverm_per_all_li_90,aboverm_per_all_li_00,aboverm_per_all_li_18,aboverm_per_nonwhite_18,aboverm_per_nonwhite_90,aboverm_per_nonwhite_00,aboverm_per_rent_90,aboverm_per_rent_00,aboverm_per_rent_18,aboverm_per_col_90,aboverm_per_col_00,aboverm_per_col_18,aboverm_real_mrent_90,aboverm_real_mrent_00,aboverm_real_mrent_12,aboverm_real_mrent_18,aboverm_real_mhval_90,aboverm_real_mhval_00,aboverm_real_mhval_18,aboverm_pctch_real_mhval_00_18,aboverm_pctch_real_mrent_00_18,aboverm_pctch_real_mrent_12_18,aboverm_pctch_real_mhval_90_00,aboverm_pctch_real_mrent_90_00,lostli_00,lostli_18,aboverm_pctch_real_hinc_90_00,aboverm_pctch_real_hinc_00_18,aboverm_ch_per_col_90_00,aboverm_ch_per_col_00_18,aboverm_per_units_pre50_18,GEOID,geometry,presence_ph_LIHTC,city,tr_medrent18,tr_medrent12,tr_chrent,tr_pchrent,rm_medrent18,rm_medrent12,tr_pchrent.lag,tr_chrent.lag,tr_medrent18.lag,tr_rent_gap,tr_rent_gapprop,rm_rent_gap,rm_rent_gapprop,rm_pchrent,rm_pchrent.lag,rm_chrent.lag,rm_medrent17.lag,dp_PChRent,dp_RentGap,puma_density,dense
6216,3703,2331,67672,424300,71844,1242,828,4756,1146,198,200,178,2474,38,47,1667,664,1483,31794,699,84,135,85,118,85,64,21,107,308,83,40,1400000US06083000101,6,83,101,61,0,24,72,0,28,26,11,8,7,0,0,0,0,0,42,0,0,18,0,12,0,0,12,6083000101,294700,70788,1410,197,568,204,58,48,79,117,24,0,38,187,91,24,15,0,32,25,0,0,24,15,0,0,9,0,0,0,0,3,3,0,0,0,0,0,0,0,28088,6083000101,6,83,101,5038,3651,2166,1672,494,3846,405,175,69,41,357,136,50,54,2160,42828,1119,188700,6083000101,6083000101,6,83,101,4903.00004319678,1896.00001670428,4903.00004319678,3830.00003374335,202.000001779676,525.000004625395,912.000008034971,1009.00000888957,188.000001656332,651.000005735489,32043.0002823077,1875.00001651927,1462.00001288062,770.000006783912,346800.003055403,6083000101,0.455287648337841,0.611528444353978,0.418400044207496,0.620966899670604,1.23663648706431,0.455287648337841,0.156240796016136,0.388471555646023,0,0,0,0,1,0,4,mix_mod,0.418400044207496,0.202566855463108,0.379033100329397,0,0,0,0,1,0,4,mix_mod,1.23663648706431,0.418400044207496,0.455287648337841,2344.66280013106,903.744095488191,1061.27550827551,721344.006355239,1601.60001411054,66649.4405871999,288711,1712.07,65526.84,327117,1565.1,424300,1242,67672,0,0.275307661770544,0.404279279279279,3337.00002939989,0.438118070122865,0.228070175438597,2331,0.284856284856285,7317.00006446479,0.114664479978133,621,547,1168,0.303692147685907,0.362068965517241,0.034357316087308,0.498558738558739,1075,0.571833928611422,782,5,aff_mix_mod,0.469635725691089,-0.206440483036228,1,0,0,0,0,0,0,1,1,0,0,1,3,ch_rapid_increase,0.399644234890699,0,0,0,0,0,0,-0.599759618910843,0.0689747658068134,-0.0168433609841205,-0.274562371865636,0.0327371196291473,-1440.91870464286,157.531412787317,0.189027667707774,0.058376817831334,-0.0732751900526837,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,6083000101,"POLYGON ((-119.796977 34.445986, -119.797005 34.446391, -119.796801 34.447191, -119.797044 34.451526, -119.79619 34.451522, -119.791764 34.451581, -119.790061 34.451311, -119.789614 34.451349, -119.78747 34.452022, -119.785326 34.45194, -119.781023 34.453121, -119.775267 34.451769, -119.772086 34.45047, -119.770201 34.449723, -119.768682 34.449287, -119.76714 34.44930799999999, -119.762379 34.451385, -119.760593 34.4493, -119.760164 34.448108, -119.759902 34.446906, -119.759885 34.444215, -119.760041 34.441699, -119.760048 34.440692, -119.768689 34.440491, -119.769244 34.440392, -119.769618 34.440481, -119.771373 34.440847, -119.771834 34.440942, -119.77294 34.44124, -119.776416 34.441735, -119.789244 34.441596, -119.795209 34.441434, -119.797291 34.44138, -119.796977 34.445986))",TRUE,SantaBarbara,1242,1508.7,-266.7,-0.176774706701133,1672,1509.77,0.151369451663404,275.933980518798,2150.69070129455,908.690701294545,0.535675533845639,-37.7937235585912,-0.0232506435744321,0.108144192256342,0.112108844360997,153.992833449149,1618.06999934412,1,1,120.264209810113,0
5634,3850,2263,72878,839300,53034,1837,163,3890,1195,488,284,37,2468,139,131,1028,1235,1833,36406,448,45,9,130,34,117,24,17,72,265,35,19,1400000US06083000102,6,83,102,0,40,17,9,16,129,217,108,0,0,21,50,0,0,38,0,0,0,0,0,0,0,0,0,6083000102,800600,54818,1301,122,773,72,140,182,125,126,101,0,27,82,21,0,23,12,11,0,0,15,37,0,0,17,0,0,0,0,20,4,0,0,4,0,0,0,0,0,28540,6083000102,6,83,102,5315,3811,2240,911,1329,3673,400,177,32,26,491,171,38,10,2237,43653,879,424000,6083000102,6083000102,6,83,102,4524.00000604017,2035.00000271701,4524.00000604017,3370.00000449942,115.000000153541,265.000000353812,718.000000958629,693.000000925251,223.000000297736,808.000001078792,35797.000047794,2065.00000275706,871.000001162905,680.000000907894,329500.000439928,6083000102,0.367925645433379,0.586058081882358,0.398074956185675,0.610552466162658,1.2703525417569,0.367925645433379,0.218132436448979,0.413941918117642,0,0,0,0,1,0,4,mix_mod,0.398074956185675,0.212477509976984,0.389447533837342,0,0,0,0,1,0,4,mix_mod,1.2703525417569,0.398074956185675,0.367925645433379,2585.16742592686,890.493676987354,832.615735615736,685360.00091505,1414.40000188842,74457.7600994114,648720,1344.87,66789.09,888666,1444.11,839300,1837,72878,0,0.282972718720602,0.316648917287895,2936.00000391997,0.296662125340599,0.593303571428571,2263,0.545735749005745,6192.00000826718,0.166505167958656,603,672,1275,0.34712768853798,0.515167095115681,0.109400324149109,0.375463014172692,930,0.468933423174495,896,5,aff_mix_mod,0.293778517696387,0.272063762455768,0,0,0,1,0,0,1,0,0,0,1,1,3,ch_rapid_increase,0.399644234890699,0,0,0,0,0,1,-0.0534609560904208,-0.0491586551156585,-0.102993564259423,0.365931279603233,0.0911662368809038,-1694.6737489395,-57.8779413716183,0.180622520579324,0.168039406577701,-0.093470409001803,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,6083000102,"POLYGON ((-119.768689 34.440491, -119.760048 34.440692, -119.760041 34.441699, -119.759885 34.444215, -119.759902 34.446906, -119.760164 34.448108, -119.760593 34.4493, -119.762379 34.451385, -119.761705 34.451484, -119.757937 34.451504, -119.755549 34.452427, -119.752904 34.453737, -119.751428 34.455289, -119.748741 34.455917, -119.745336 34.454734, -119.744655 34.453321, -119.744119 34.452682, -119.743701 34.452245, -119.744494 34.4503, -119.743678 34.447286, -119.744775 34.442702, -119.744814 34.441591, -119.745277 34.440426, -119.751039 34.440455, -119.7541 34.440348, -119.754451 34.439367, -119.752118 34.436437, -119.752215 34.436368, -119.755648 34.437718, -119.766179 34.439828, -119.769244 34.440392, -119.768689 34.440491))",TRUE,SantaBarbara,1837,1392.07,444.93,0.319617547968134,1672,1509.77,0.107285579085617,178.414651879561,1922.29408906531,85.2940890653081,0.0453777156266671,-37.7937235585912,-0.0232506435744321,0.108144192256342,0.112108844360997,153.992833449149,1618.06999934412,1,1,120.264209810113,0
3212,2653,1218,166389,1233200,155886,2327,219,2443,836,369,181,208,1329,18,31,1111,107,2371,54715,145,13,17,7,0,13,31,0,64,51,0,0,1400000US06083000103,6,83,103,15,0,24,0,0,12,27,8,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6083000103,1000001,-333333333,2001,-333333333,77,17,0,0,0,0,18,0,42,83,5,2,14,0,0,0,5,57,28,3,0,0,0,0,0,0,25,10,0,0,0,0,10,0,0,0,47656,6083000103,6,83,103,3084,2718,1195,1049,146,2319,297,121,103,105,354,154,31,50,1192,82952,1103,731900,6083000103,6083000103,6,83,103,3189.4352405655,1149.43607854915,3189.4352405655,2359.84224474308,32.9838179061929,97.9519440850578,370.81807403629,554.727846604154,172.915166599133,666.672925558506,64549.3316424196,1138.44147258042,987.515517918746,1000.50914315452,499755.816270132,6083000103,0.184139408277339,0.264061967693753,0.19969867624299,0.332623367858267,1.06085843495642,0.184139408277339,0.0799225594164132,0.735938032306247,0,1,0,0,0,0,6,high_pdmt,0.19969867624299,0.132924691615277,0.667376632141733,0,1,0,0,0,0,6,high_pdmt,1.06085843495642,0.19969867624299,0.184139408277339,1219.3889593721,238.040822081644,224.281799281799,1039492.09784188,2081.0590177614,134262.609816233,1119807,1687.59,126916.56,1110001.11,2221.11,1233200,2327,166389,0,0.118677042801556,0.174034869240349,2125.95699049916,0.464503996238834,0.122175732217573,1218,0.0878489326765189,4255.91201953241,0.197275716298732,523,558,1081,0.466149202242346,0.652476463364716,0.036869826937547,0.309417040358744,223,0.19492046259723,198,3,aff_predominantly_HI,0.101261199474552,0.0476743610176893,0,1,0,0,0,0,1,0,0,1,1,0,2,ch_increase,0.386226415094339,0,0,0,0,0,0,0.0772636004880357,-0.189071532524173,-0.0547140400911864,0.378889422193779,0.31101095081682,-981.348137290452,-13.7590227998449,0.268873485943614,0.18632726112237,0.114496577761514,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,6083000103,"POLYGON ((-119.82284 34.511008, -119.820035 34.51173199999999, -119.816252 34.511585, -119.815585 34.510869, -119.813986 34.511244, -119.8102 34.510988, -119.809659 34.511751, -119.808336 34.511066, -119.805824 34.510851, -119.804228 34.512103, -119.80434 34.512997, -119.803078 34.514317, -119.801305 34.51362, -119.800796 34.514654, -119.798895 34.514544, -119.797174 34.51359, -119.795853 34.515009, -119.79583 34.516077, -119.793343 34.5141, -119.792167 34.515247, -119.79413 34.517463, -119.792348 34.518936, -119.790562 34.519166, -119.789204 34.518677, -119.78776 34.519507, -119.785542 34.518551, -119.783802 34.519025, -119.782632 34.517379, -119.779961 34.516985, -119.77739 34.513508, -119.774773 34.51215, -119.772764 34.510422, -119.771902 34.508435, -119.769061 34.508788, -119.768624 34.506783, -119.767295 34.505968, -119.765836 34.507155, -119.763029 34.507371, -119.762288 34.506952, -119.755689 34.506651, -119.753757 34.504658, -119.752836 34.5054, -119.74958 34.505857, -119.745046 34.50487, -119.744575 34.505927, -119.735942 34.505059, -119.733495 34.505291, -119.732801 34.503894, -119.733207 34.500763, -119.729419 34.500618, -119.726766 34.501191, -119.724739 34.500871, -119.722906 34.501605, -119.719363 34.500398, -119.717497 34.499001, -119.716612 34.497368, -119.715064 34.496264, -119.714578 34.494585, -119.719645 34.491501, -119.721774 34.491581, -119.722285 34.490544, -119.724719 34.489453, -119.726084 34.486027, -119.727755 34.484906, -119.727168 34.484444, -119.728602 34.481599, -119.728556 34.480242, -119.729869 34.479886, -119.733249 34.476968, -119.736629 34.475633, -119.737559 34.474401, -119.737689 34.472497, -119.737201 34.470178, -119.736499 34.469434, -119.733378 34.468572, -119.73141 34.466077, -119.731295 34.464277, -119.731928 34.462972, -119.730273 34.462262, -119.729878 34.461236, -119.727991 34.461254, -119.728421 34.460297, -119.727854 34.459134, -119.72967 34.455522, -119.732714 34.453035, -119.73363 34.453393, -119.733378 34.452081, -119.735116 34.449777, -119.737933 34.450498, -119.738372 34.451401, -119.737333 34.451771, -119.737496 34.452914, -119.736406 34.454178, -119.736657 34.455058, -119.738933 34.454981, -119.739626 34.453455, -119.740917 34.451992, -119.741426 34.45245, -119.74357 34.453711, -119.745336 34.454734, -119.748741 34.455917, -119.751428 34.455289, -119.752904 34.453737, -119.755549 34.452427, -119.757937 34.451504, -119.761705 34.451484, -119.762379 34.451385, -119.76714 34.44930799999999, -119.768682 34.449287, -119.770201 34.449723, -119.772086 34.45047, -119.775267 34.451769, -119.781023 34.453121, -119.785326 34.45194, -119.78747 34.452022, -119.789614 34.451349, -119.790061 34.451311, -119.791764 34.451581, -119.79619 34.451522, -119.796197 34.457057, -119.795584 34.45805, -119.795571 34.460032, -119.796369 34.460932, -119.796268 34.462297, -119.79714 34.463148, -119.799368 34.463687, -119.801439 34.466201, -119.802487 34.466854, -119.800519 34.469653, -119.802165 34.470839, -119.802359 34.471842, -119.800719 34.472917, -119.798661 34.475707, -119.797627 34.476014, -119.797308 34.477355, -119.79557 34.478181, -119.797767 34.479692, -119.797341 34.481566, -119.797956 34.48222, -119.797126 34.485057, -119.797976 34.485012, -119.795878 34.48915, -119.796761 34.491904, -119.800285 34.495004, -119.801171 34.501181, -119.802834 34.50295, -119.804227 34.503664, -119.807801 34.503209, -119.813625 34.504854, -119.816861 34.505884, -119.818695 34.507616, -119.822934 34.509715, -119.82284 34.511008))",FALSE,SantaBarbara,2327,2141.07,185.93,0.0868397576912478,1672,1509.77,0.138486718962259,230.145694902085,1963.41878766344,-363.581212336564,-0.169485185633624,-37.7937235585912,-0.0232506435744321,0.108144192256342,0.112108844360997,153.992833449149,1618.06999934412,1,0,120.264209810113,0
4314,3377,2077,91546,889200,58179,1672,171,3445,1413,468,109,127,2189,263,213,766,1311,1830,49329,438,44,4,74,61,42,54,18,141,95,20,0,1400000US06083000200,6,83,200,0,0,15,29,0,31,25,0,12,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,6083000200,769500,86178,1667,113,350,61,17,39,40,106,12,32,43,146,28,0,0,7,35,13,0,63,81,0,0,38,14,15,14,0,0,8,0,0,0,0,0,0,0,8,41648,6083000200,6,83,200,4467,3310,2147,937,1210,3419,404,136,51,59,506,188,67,48,2144,50254,1061,450800,6083000200,6083000200,6,83,200,4045.00002369583,1981.00001160481,4045.00002369583,3247.00001902111,162.000000949005,280.000001640256,496.000002905596,905.00000530154,211.00000123605,769.000004504845,35792.0002096715,1970.00001154037,845.000004950057,782.000004580999,332300.001946632,6083000200,0.315391800225695,0.514218026582733,0.333199647742579,0.534303209209926,1.2231303551079,0.315391800225695,0.198826226357038,0.485781973417267,0,0,0,0,0,1,5,mix_high,0.333199647742579,0.201103561467347,0.465696790790074,0,0,0,0,1,0,4,mix_mod,1.2231303551079,0.333199647742579,0.315391800225695,2423.02124766294,714.38004476009,655.068769068769,691184.004048994,1626.56000952848,74447.3604361168,689724,1623.33,76888.62,854145,1850.37,889200,1672,91546,0,0.259010521602865,0.217199814557255,2815.00001649043,0.300177619893428,0.56357708430368,2077,0.631198844487241,6070.0000355584,0.161449752883031,599,742,1341,0.392219947353027,0.614513788098694,0.217450890817725,0.280425667522442,558,0.290202365416041,585,5,aff_mix_mod,0.289211336708597,-0.0963969368288505,1,0,0,0,0,0,1,0,1,0,1,0,2,ch_increase,0.386226415094339,0,0,0,0,0,0,-0.00211232326043625,-0.00198579179959978,0.0327917544635862,0.0299815810710084,0.190631331398587,-1708.64120290285,-59.3112756913205,0.230770194469996,0.222293840745667,-0.00977669789359886,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,6083000200,"POLYGON ((-119.7541 34.440348, -119.751039 34.440455, -119.745277 34.440426, -119.740109 34.440414, -119.734217 34.440367, -119.728167 34.440369, -119.727164 34.440345, -119.724756 34.438561, -119.72427 34.438066, -119.724961 34.437486, -119.725983 34.436359, -119.727639 34.428697, -119.726808 34.428068, -119.727916 34.426684, -119.733731 34.427482, -119.737258 34.428026, -119.739649 34.428634, -119.742115 34.429608, -119.747606 34.432852, -119.749367 34.434379, -119.750788 34.435481, -119.752215 34.436368, -119.752118 34.436437, -119.754451 34.439367, -119.7541 34.440348))",FALSE,SantaBarbara,1672,1783.69,-111.69,-0.062617383065443,1672,1509.77,0.198259250331089,305.443511323709,1937.74510677968,265.745106779676,0.147237602057034,-37.7937235585912,-0.0232506435744321,0.108144192256342,0.112108844360997,153.992833449149,1618.06999934412,1,1,120.264209810113,0
2868,1350,1243,56006,844500,98539,1651,102,1971,555,225,39,34,1434,113,602,226,1017,1644,29375,431,83,28,20,146,48,51,20,35,158,17,11,1400000US06083000301,6,83,301,33,10,29,8,0,50,43,0,2,22,10,0,0,0,9,0,0,0,0,0,0,0,0,0,6083000301,692000,69738,1533,220,909,269,138,107,23,158,113,13,88,89,0,0,54,8,14,0,13,0,79,45,16,0,0,0,18,0,0,78,0,16,0,62,0,0,0,0,30935,6083000300,6,83,301,2770,1698.511148744,1267.3355913068,260.34716342083,1006.98842788597,1945.56731583404,238.065198983912,70.755009878634,19.1546711826136,34.7911374541349,327.97488004516,56.6821902342648,20.7183178097658,19.9364944961897,1268.11741462038,14761.6059836297,355.338696020322,122941.716059836,6083000300,6083000300,6,83,301,2584.70786042053,1212.99886432016,2584.70786042053,1854.48488956972,165.746541563567,184.510300985858,275.983628169524,462.057575773906,186.464859259013,343.611344420697,10487.7687820966,1207.1351895007,247.447077381457,256.047133783341,116374.399583665,6083000300,0.514816096473377,0.724137901240036,0.475556395625738,0.667639808515271,1.41760816497189,0.514816096473377,0.209321804766658,0.275862098759964,0,0,0,1,0,0,2,mix_low,0.475556395625738,0.192083412889533,0.332360191484729,0,0,0,1,0,0,2,mix_low,1.41760816497189,0.475556395625738,0.514816096473377,1719.55709416189,603.061346927097,639.916407916408,242058.751134023,532.578038269348,21814.5590667608,188100.82557155,543.668204911093,22585.2571549534,768120,1701.63,844500,1651,56006,0,0.386819079875811,0.52928870292887,1454.58226688215,0.170115560333244,0.794571252313387,1243,0.818181818181818,3472.85913974229,0.152633948671769,343.611346316681,404.593564775614,748.204911092295,0.38456901748041,0.432775240994419,0.49860529986053,0.350565958160895,632,0.534488219336704,1155,5,aff_mix_mod,3.48961346891468,-0.0297538242743723,0,1,0,0,0,0,0,1,0,1,0,1,3,ch_rapid_increase,0.368991596638655,0,0,0,0,0,0,-0.222912517352442,0.0208235523150424,0.0353295285884067,2.03677865485989,1.47975923478545,-1116.49574723479,36.8550609893108,0.231935068808641,0.0482062235140091,-0.183922261175809,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,6083000301,"POLYGON ((-119.720789 34.424946, -119.717983 34.427587, -119.714682 34.43083, -119.713406 34.429904, -119.712129 34.428967, -119.709565 34.427091, -119.710706 34.426021, -119.712951 34.423915, -119.715413 34.421613, -119.717996 34.423475, -119.719376 34.424282, -119.720789 34.424946))",FALSE,SantaBarbara,1651,1640.31,10.6899999999998,0.00651706079948292,1672,1509.77,0.116487307135653,166.90982966746,1736.64353672551,85.6435367255078,0.0505623072776369,-37.7937235585912,-0.0232506435744321,0.108144192256342,0.112108844360997,153.992833449149,1618.06999934412,1,1,120.264209810113,0
4057,2094,1869,65950,766400,113080,1500,111,3033,896,373,74,91,2077,128,443,411,1458,1542,36918,398,21,22,117,63,92,0,62,21,163,27,15,1400000US06083000302,6,83,302,0,24,0,32,0,65,72,13,10,0,8,0,19,13,9,11,0,0,11,0,0,0,0,0,6083000302,680400,93045,1455,170,828,117,84,219,178,92,20,0,118,231,36,0,57,0,89,49,0,0,80,0,0,0,26,0,0,0,54,33,33,0,0,0,0,0,0,0,32137,6083000300,6,83,302,4316,2646.488851256,1974.6644086932,405.65283657917,1569.01157211403,3031.43268416596,370.934801016088,110.244990121366,29.8453288173864,54.2088625458651,511.02511995484,88.3178097657352,32.2816821902343,31.0635055038103,1975.88258537962,23000.3940163703,553.661303979678,191558.283940164,6083000300,6083000300,6,83,302,4027.29208091099,1890.00110814683,4027.29208091099,2889.51506833662,258.253454674268,287.489694826072,430.016365566116,719.942413738172,290.535136508552,535.38864777991,16341.2309798489,1880.86478309939,385.552917001914,398.952860404825,181325.597774834,6083000300,0.445468288164917,0.669690298694739,0.475556395625738,0.667639808515271,1.41760815716287,0.445468288164917,0.224222010529822,0.330309701305261,0,0,0,0,1,0,4,mix_mod,0.475556395625738,0.192083412889533,0.332360191484729,0,0,0,1,0,0,2,mix_low,1.41760815716287,0.475556395625738,0.445468288164917,2679.28098795581,939.643600482798,832.580230580231,377157.243371655,829.821949642035,33989.7604380858,293084.17442845,847.101795088907,35190.6028450466,755244,1615.05,766400,1500,65950,0,0.386819079875811,0.483855065319201,2266.4177001013,0.170115560333244,0.794571252313387,1869,0.780096308186196,5411.14078142971,0.152633948671769,535.388653683319,630.406435224386,1165.79508890771,0.38456901748041,0.472799208704253,0.274915743861339,0.371398452143794,644,0.425403061921833,1172,2,aff_predominantly_MI,1.61494842392829,-0.0712361846382466,1,0,0,0,0,0,0,1,1,0,0,1,3,ch_rapid_increase,0.386226415094339,0,0,0,0,0,0,-0.22291251307179,0.020823557938334,0.0353295342916055,0.770743502960666,0.874079858489357,-1739.63738747301,-107.063369902567,0.231935068808641,0.0882301912238433,-0.0540046097780396,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,6083000302,"POLYGON ((-119.726808 34.428068, -119.727639 34.428697, -119.725983 34.436359, -119.724961 34.437486, -119.72427 34.438066, -119.723395 34.437222, -119.721021 34.435469, -119.717219 34.432687, -119.714682 34.43083, -119.717983 34.427587, -119.720789 34.424946, -119.721547 34.425277, -119.724153 34.426065, -119.727916 34.426684, -119.726808 34.428068))",FALSE,SantaBarbara,1500,1556.85,-56.8500000000001,-0.0365160420079007,1672,1509.77,0.131549203037106,194.200226083884,1808.77067011609,308.770670116086,0.186637697743647,-37.7937235585912,-0.0232506435744321,0.108144192256342,0.112108844360997,153.992833449149,1618.06999934412,1,1,120.264209810113,0
