,FIPS,pop_90,white_90,hh_90,total_25_col_9th_90,total_25_col_12th_90,total_25_col_hs_90,total_25_col_sc_90,total_25_col_ad_90,total_25_col_bd_90,total_25_col_gd_90,mhval_90,mrent_90,hinc_90,ohu_90,rhu_90,I_5000_90,I_10000_90,I_12500_90,I_15000_90,I_17500_90,I_20000_90,I_22500_90,I_25000_90,I_27500_90,I_30000_90,I_32500_90,I_35000_90,I_37500_90,I_40000_90,I_42500_90,I_45000_90,I_47500_90,I_50000_90,I_55000_90,I_60000_90,I_75000_90,I_100000_90,I_125000_90,I_150000_90,I_150001_90,state,county,tract,trtid_base,trtid90
223,47157021430.0,3929.6763558139924,3720.703948946193,1414.04661980544,39.80426797481886,40.79937467418934,397.04757304881815,675.6774488725503,127.37365751942036,862.7575083541989,451.77844151419407,128169.74287891675,646.8193545908065,54374.62026700131,1156.313984668488,265.6934887319159,23.882560784891318,4.975533496852358,12.93638709181613,8.955960294334243,0.0,27.862987582373204,60.701508661598766,27.862987582373204,23.882560784891318,39.80426797481886,46.77001487041216,28.858094281743675,44.77980147167122,38.80916127544839,53.73576176600547,38.80916127544839,42.78958807293028,55.72597516474641,134.33940441501366,52.74065506663499,223.8990073583561,181.10941928542582,107.47152353201093,36.81894787670745,96.52534983893574,47,157,021430,47157021430,47157021430.0
224,47157021510.0,1042.5974978375375,971.7666824532707,323.45403512588734,29.29546471983843,43.140581607981254,138.6518227493723,151.89497803368283,40.732735192652065,180.78913501763304,70.83081538426688,30840.49950300799,48.55823604247192,13293.519405164492,297.1683784252104,22.47323320973907,6.220269906267064,7.022885378043459,4.213731226826075,4.213731226826075,3.2104618871055814,3.4111157550496802,4.414385094770174,3.812423490937878,3.611769622993779,1.0032693397204941,4.414385094770174,5.417654434490669,7.825500849819854,10.634655001037238,5.016346698602471,2.809154151217384,9.230077925428546,8.026154717763953,23.275848681515466,16.8549249073043,55.58112142051538,56.38373689229177,31.302003399279418,9.230077925428546,36.31835009788189,47,157,021510,47157021500,47157021500.0
225,47157021520.0,2604.198780613616,2427.277654832899,807.9231012989125,73.17417666851192,107.756493039247,346.32435669823104,379.4030940963255,101.74217714868438,451.574884783077,176.92112578071718,77033.36269828961,121.28870379301291,33204.53683880536,742.2668194936037,56.13361497858449,15.536982717286778,17.541754680807653,10.525052808484592,10.525052808484592,8.019087854083498,8.520280844963716,11.02624579936481,9.522666826724153,9.021473835843935,2.505964954401093,11.02624579936481,13.532210753765902,19.546526644328527,26.563228516651588,12.529824772005465,7.016701872323061,23.054877580490057,20.047719635208743,58.13838694210536,42.10021123393837,138.83045847382056,140.83523043734144,78.1861065773141,23.054877580490057,90.71593134931958,47,157,021520,47157021500,47157021500.0
226,47157021530.0,540.2991952397501,503.59295661010583,167.62169028608108,15.181617110277815,22.356490950066643,71.85272207672581,78.71564488000209,21.10868680401641,93.68929463260487,36.706238629644304,15982.291437326712,25.164050278679664,6889.022706664489,153.99982835836605,11.646172029802159,3.2234940439630972,3.6394287593131747,2.183657255587905,2.183657255587905,1.6637388614003084,1.7677225402378276,2.287640934425424,1.975689897912866,1.8717062190753468,0.5199183941875963,2.287640934425424,2.8075593286130203,4.055363474663252,5.5111349783885215,2.5995919709379818,1.4557715037252699,4.783249226525887,4.159347153500771,12.062106745152235,8.73462902235162,28.803479037992837,29.219413753342916,16.221453898653007,4.783249226525887,18.82104586959099,47,157,021530,47157021500,47157021500.0
227,47157021540.0,1002.4062022554122,934.3058578758586,310.9851420392079,28.166148100325284,41.47754686006806,133.30690642003267,146.03954871196055,39.162520988808446,173.8198591670759,68.1003443795536,29651.623034383538,46.686355070402186,12781.064916401716,285.7127762779572,21.606908131756384,5.980483500753999,6.75215879117387,4.051295274704322,4.051295274704322,3.0867011616794833,3.279619984284451,4.24421409730929,3.6654576294943864,3.4725388068894185,0.9645941130248386,4.24421409730929,5.208808210334128,7.523834081593741,10.224697598063289,4.8229705651241925,2.700863516469548,8.874265839828514,7.716752904198708,22.378583422176252,16.205181098817288,53.438513861576055,54.21018915199593,30.095336326374962,8.874265839828514,34.91830689149916,47,157,021540,47157021500,47157021500.0
228,47157021611.0,3502.3767518742825,3372.962584999021,1034.5539655650944,87.92940710524957,177.653607951536,567.0580652134585,573.5703323183311,126.20081487960582,350.97943258745613,148.7033362792667,38694.922403704804,254.08761553952488,19594.798287095382,952.6948225798199,78.05319024796877,22.353692120050386,21.98047577698957,18.937214386603184,8.34708216479632,10.231923873328617,7.585641484092115,12.508741918149944,12.883208927425974,29.14537560184273,40.85390618661683,38.9840724726671,15.16252830467773,65.10244534492122,42.80503320455548,53.36014677233634,31.787905992433586,22.372452113278598,17.82632002092723,125.33556890303883,90.87761786327968,182.26977735193938,108.52207347207386,34.23481464252404,8.378348820176674,12.707597846369001,47,157,021611,94314043110,94314043110.0
229,47157021612.0,2636.5324652976524,2539.263443262978,778.722669075256,66.17716455145033,133.780561097544,427.0138591962118,431.86304797799914,94.98705084324551,263.8529190090153,111.81658838003676,29038.083410938118,191.40033368113436,14715.57647433091,717.1094469066643,58.760758179305036,16.829537536791246,16.544291137862583,14.26231994643326,6.275420776430635,7.70165277107396,5.704927978573304,9.413131164645952,9.698377563574617,21.96397271750722,30.80661108429584,29.380379089652518,11.409855957146608,49.06238061573042,32.23284307893917,40.21974224894179,23.96069751000788,16.829537536791246,13.406580749647265,94.41655804538819,68.45913574287965,137.20351788468795,81.58047009359825,25.67217590357987,6.275420776430635,9.413131164645952,47,157,021612,47157021610,47157021610.0
230,47157021613.0,3110.5895336911904,2995.831226757435,918.739524718917,78.07603286988598,157.8347388619678,503.7923327854281,509.51342140089383,112.06602993824151,311.29452760622644,131.92157278015216,34259.22476790687,225.81473299867886,17361.484740192016,846.0480458400575,69.32613263446773,19.85554284191066,19.519008217471495,16.826731221958184,7.403761737661601,9.08643485985742,6.730692488783275,11.105642606492403,11.442177230931566,25.913166081815607,36.34573943942968,34.66306631723386,13.46138497756655,57.883955403536156,38.0284125616255,47.45138204592208,28.26890845288975,19.85554284191066,15.817127348640694,111.39296068936319,80.76830986539929,161.87315435523774,96.24890258960082,30.288116199524733,7.403761737661601,11.105642606492403,47,157,021613,47157021610,47157021610.0
231,47157021620.0,3060.000050687759,1524.0000252444918,1107.0000183370423,285.00000472091875,432.000007155919,620.0000102700689,246.0000040748983,48.00000079510211,165.00000273316348,60.000000993877634,54800.000907741574,392.0000064933339,23893.00039577864,611.0000101209872,524.0000086798647,121.0000020043199,119.00000197119064,68.00000112639465,54.00000089448987,39.00000064602046,73.00000120921779,60.000000993877634,35.00000057976195,47.000000778537476,51.00000084479599,23.000000380986425,61.00000101044226,49.00000081166674,43.00000071227897,44.000000728843595,14.000000231904782,17.000000281598663,16.000000265034036,43.00000071227897,15.000000248469409,80.00000132517017,21.00000034785717,7.000000115952391,7.000000115952391,0.0,47,157,021620,47157021620,47157021620.0
232,47157021710.0,2565.999999103835,2102.9999992655357,1291.9999995487742,31.99999998882413,93.99999996717088,518.9999998187413,476.9999998334097,129.99999995459802,387.99999986449257,84.9999999703141,85299.99997020932,485.99999983026646,31385.999989038566,384.9999998655403,933.9999996738043,17.999999993713573,21.99999999231659,35.999999987427145,42.99999998498242,62.999999977997504,54.99999998079147,70.99999997520354,93.99999996717088,119.99999995809048,72.99999997450504,91.99999996786937,32.99999998847488,84.9999999703141,70.99999997520354,69.99999997555278,35.999999987427145,42.99999998498242,43.99999998463318,31.99999998882413,51.99999998183921,66.99999997660052,20.999999992665835,35.999999987427145,7.999999997206032,6.999999997555278,47,157,021710,47157021710,47157021710.0
