,FIPS,pop_90,white_90,hh_90,total_25_col_9th_90,total_25_col_12th_90,total_25_col_hs_90,total_25_col_sc_90,total_25_col_ad_90,total_25_col_bd_90,total_25_col_gd_90,mhval_90,mrent_90,hinc_90,ohu_90,rhu_90,I_5000_90,I_10000_90,I_12500_90,I_15000_90,I_17500_90,I_20000_90,I_22500_90,I_25000_90,I_27500_90,I_30000_90,I_32500_90,I_35000_90,I_37500_90,I_40000_90,I_42500_90,I_45000_90,I_47500_90,I_50000_90,I_55000_90,I_60000_90,I_75000_90,I_100000_90,I_125000_90,I_150000_90,I_150001_90,state,county,tract,trtid_base,trtid90
0,8001007801.0,1780.3177470923401,952.7323998045176,940.6213947222568,81.18858962552622,214.4096455303952,391.14060858264565,311.29768618848175,86.57125855097547,65.93769433675334,5.382668925449252,23773.454420734197,123.8013852853328,5375.492033548653,187.49630090314895,697.5041815894656,137.25805759895593,228.76342933159322,131.42683292971924,65.04058284917846,73.56314198113978,81.18858962552622,30.9503463213332,12.111005082260817,18.390785495284945,29.604679089970887,32.74456929648295,11.213893594685942,26.464788883458823,14.353783801198006,0.0,0.0,4.485557437874377,6.728336156811565,16.596562520135194,6.728336156811565,4.9341131816618145,8.074003388173878,0.0,0.0,0.0,08,001,007801,8001007800,8001007800.0
1,8001007802.0,2188.682256604079,1171.2676021736115,1156.3786072307266,99.81141054304317,263.590354914777,480.85939222946763,382.7023144578561,106.42874162876979,81.06230580015108,6.617331085726619,29226.5456286259,152.19861497171223,6608.507977612317,230.5036994861439,857.495819858741,168.74194268602878,281.2365711433813,161.57316734315827,79.95941728586331,90.43685817159712,99.81141054304317,38.04965374292806,14.888994942884892,22.60921454289928,36.3953209714964,40.2554307715036,13.786106428597122,32.53521117148921,17.646216228604317,0.0,0.0,5.514442571438849,8.271663857158273,20.40343751432374,8.271663857158273,6.065886828582734,9.925996628589928,0.0,0.0,0.0,08,001,007802,8001007800,8001007800.0
2,8001007900.0,3393.0000004937465,1814.0000002639717,1392.0000002025627,139.00000002022716,334.0000000486034,695.0000001011358,498.00000007246854,121.00000001760782,92.00000001338776,27.000000003929017,53300.00000775617,335.0000000487489,20270.000002949673,546.0000000794535,820.0000001193257,214.0000000311411,185.00000002692104,59.00000000858563,53.000000007712515,74.00000001076842,100.00000001455192,102.00000001484295,83.00000001207809,46.00000000669388,57.00000000829459,63.00000000916771,24.00000000349246,49.00000000713044,57.00000000829459,8.000000001164153,17.000000002473826,31.000000004511094,17.000000002473826,42.000000006111804,63.00000000916771,24.00000000349246,7.000000001018634,9.000000001309672,0.0,8.000000001164153,08,001,007900,40095028598,40095028598.0
3,8001008000.0,4110.999987377364,2581.999992072088,1587.999995124119,128.99999960391145,364.9999988792843,951.9999970769278,745.9999977094413,183.99999943503647,228.99999929686604,58.999999818843214,61799.99981024594,444.999998633648,29022.999910886214,1103.999996610219,515.9999984156458,106.99999967146142,95.99999970523642,90.99999972058869,46.999999855688664,76.99999976357505,45.99999985875912,106.99999967146142,81.99999974822278,73.99999977278641,109.99999966225006,69.99999978506823,87.99999972980005,67.99999979120913,87.99999972980005,89.99999972365914,49.9999998464773,43.999999864900026,44.99999986182957,91.99999971751824,14.99999995394319,67.99999979120913,32.99999989867502,0.0,0.0,0.0,08,001,008000,8001008000,8001008000.0
4,8001008100.0,2068.9999580596773,1531.9999689451067,447.9999909186735,20.99999957431282,47.99999902700073,159.9999967566691,294.99999402010866,93.9999980945431,200.99999592556557,235.99999521608694,0.0,460.9999906551529,26919.999454309578,111.99999772966838,339.99999310792185,4.9999998986459095,20.99999957431282,25.99999947295873,17.999999635125274,26.999999452687913,24.99999949322955,48.999999006729915,0.0,68.99999860131355,22.999999533771184,20.99999957431282,16.999999655396092,15.999999675666912,17.999999635125274,13.999999716208547,0.0,29.99999939187546,11.999999756750183,6.999999858104274,5.999999878375092,6.999999858104274,14.99999969593773,21.999999554042002,0.0,0.0,08,001,008100,8001008100,8001008100.0
5,8001008200.0,4552.864531348397,3054.754825021075,1485.2120730940399,121.03932726618095,355.180976731908,1004.0311409293042,792.7083810301523,265.8896697322663,292.6770618321588,82.34642756633622,65480.291799737235,634.9604053307853,34135.07454032968,1228.2515340617379,243.07078016569125,15.874010133269632,47.62203039980889,15.874010133269632,52.582658566455656,62.50391489974918,53.57478419978501,78.37792503301881,81.35430193300687,64.48816616640788,99.2125633329352,125.00782979949835,60.519663633090474,73.41729686637204,106.15744276624066,65.48029179973723,48.61415603313825,83.33855319966557,47.62203039980889,88.29918136631233,36.70864843318602,139.88971429943862,38.69289969984473,0.0,0.0,0.0,08,001,008200,48096037275,48096037275.0
6,8001008308.0,3651.999974075891,2484.999982359964,1621.999988486061,147.99999894940632,414.9999970540785,879.9999937532267,620.9999955917657,178.99999872934953,111.99999920495613,33.9999997586474,78899.99943991998,321.9999977142489,20668.99985327891,1037.999992631647,608.999995676949,106.99999924044916,305.9999978278266,126.99999909847703,74.99999946760455,97.99999930433661,74.99999946760455,85.99999938951989,73.99999947470316,83.9999994037171,54.99999960957667,67.9999995172948,76.99999945340734,58.999999581182244,24.99999982253485,43.99999968766134,47.99999965926691,19.99999985802788,36.99999973735158,59.99999957408364,28.999999794140425,40.999999708957155,17.999999872225093,0.0,0.0,8.999999936112546,08,001,008308,8001008308,8001008308.0
7,8001008309.0,2423.3790793756198,1927.3277996333761,877.1248653039668,35.006779056438596,168.02350790950183,545.0825511359253,388.0666970663547,111.02033715531678,90.01705697620066,6.002733509428186,63807.22728708546,466.0727106359076,22735.734267986805,548.0998269969856,331.02285148357316,37.00317080084838,87.00120254732249,36.00240541662193,35.0024054189551,61.00349876766364,96.00426407256244,80.00798170175408,70.00645095196651,24.0078724914743,58.0082004349579,67.01049657363825,15.006779103101922,33.00830983422415,27.007653802600622,44.00535760325796,20.00470161363143,13.008091199013304,18.006997777976597,6.006560442226244,14.0057950370013,20.004264249883082,10.000765363227949,6.0008747134977005,0.0007653865596116889,0.0,08,001,008309,56097058443,56097058443.0
8,8001008353.0,3466.620998498197,2997.6722680985276,1141.875160162948,61.99322235560664,214.97649687831336,754.9174657819841,609.9333167245169,185.97966706681993,155.98294657217153,24.997267078873644,66092.77415654191,664.927304298039,34149.266501790866,912.9001937204655,208.97715277938366,28.996829811493427,10.998797514704403,21.997595029408807,21.997595029408807,31.996501860958265,38.99573664304288,72.99201987031104,58.9935503061418,71.9921291871561,74.99180123662093,95.9895055828748,61.99322235560664,75.99169191977587,69.9923478208462,48.994643474592344,42.99529937566267,73.99191055346598,63.99300372191653,59.993440989296744,52.99420620721212,38.99573664304288,6.999234782084621,7.999125465239566,6.999234782084621,0.0,08,001,008353,48126050059,48126050059.0
9,8001008401.0,900.3447863858154,853.2051462053174,307.85983018353687,33.95841377931612,75.95960976952288,238.15571768915117,128.23769414031216,28.37314835508649,34.628645630223666,15.415332570873762,14141.892054149408,111.70530848459248,7064.243708565628,236.59184337036686,74.3957354507386,14.745100719966207,18.319670591473166,12.287583933305173,6.255497275137179,15.415332570873762,13.404637018151098,15.638743187842948,12.734405167243542,15.638743187842948,19.213313059349908,15.862153804812133,14.521690102997022,16.97920688965806,10.723709614520878,14.074868869058653,8.936424678767398,8.713014061798214,6.032086658167994,19.43672367631909,9.830067146644138,24.79857848357953,9.383245912705767,3.1277486375685895,0.0,1.7872849357534797,08,001,008401,24003025273,24003025273.0
